BOR;AN;FI;RS;FI_EJ;PERSO;EFFCDI;ETPCDI;EFFCDD;ETPCDD;EFFTIT;ETPTIT;EFFPNM;ETPPNM
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N1000;1;1;1;1;3;2.77;5;4.77
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N1210;0;0;0;0;2;1.86;2;1.86
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N1220;1;1;1;1;1;0.91;3;2.91
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N2000;1;1;8;4.99;33;33.8;42;39.79
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N2120;0;0;0;0;1;1;1;1
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N2210;0;0;2;0.4;7;7.28;9;7.68
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N2410;1;1;0;0;6;6;7;7
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N2510;0;0;0;0;9;9.05;9;9.05
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N2610;0;0;6;4.59;10;10.47;16;15.06
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N3000;2;2.22;6;4.11;0;0;8;6.33
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N3130;2;2.22;6;4.11;0;0;8;6.33
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N5000;1;1;0;0.83;8;6.46;9;8.29
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N511A;0;0;0;0;1;0.7;1;0.7
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N5130;1;1;0;0.83;7;5.76;8;7.59
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N9999;5;5.22;15;10.93;44;43.03;64;59.18
Q23;2024;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N999H;5;5.22;15;10.93;44;43.03;64;59.18
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N1000;2;1.87;6;6.2;26;24.83;34;32.9
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N1100;0;0;0;0;1;1;1;1
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N1210;0;0;3;3.3;4;3.78;7;7.08
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N1220;2;1.87;3;2.9;21;20.05;26;24.82
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2000;7;7.42;35;34.38;161;153.7;203;195.5
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2120;1;1;0;0;6;5.82;7;6.82
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2130;0;0;0;0;0;0.25;0;0.25
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2210;1;1.12;6;5.54;46;42.85;53;49.51
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2350;0;0;0;0;1;1;1;1
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2410;2;2.44;2;2.49;2;1.92;6;6.85
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2430;1;0.2;0;0;1;0.69;2;0.89
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2450;0;0;1;0.66;3;2.34;4;3
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2460;0;0;1;0.95;3;2.5;4;3.45
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2510;0;0.1;5;5.39;64;62.47;69;67.96
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2610;2;2.46;18;18.28;29;28.67;49;49.41
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2710;0;0.1;2;1.07;6;5.19;8;6.36
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N3000;2;1.54;6;5.02;3;3.14;11;9.7
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N3111;1;0.66;1;1.28;0;0;2;1.94
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N3120;0;0;1;0.2;2;2.31;3;2.51
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N3130;1;0.88;4;3.54;1;0.83;6;5.25
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N4000;1;0.84;0;0;6;5.52;7;6.36
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N4120;1;0.84;0;0;3;2.83;4;3.67
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N4130;0;0;0;0;3;2.69;3;2.69
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N5000;7;5.68;17;17.28;40;33.52;64;56.48
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N5110;0;0;0;0;1;1;1;1
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N511A;3;2.41;0;0.51;3;2.01;6;4.93
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N5130;4;3.27;15;14.97;36;30.51;55;48.75
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N5140;0;0;2;1.8;0;0;2;1.8
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N9999;19;17.35;64;62.88;236;220.71;319;300.94
Q23;2024;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N999H;19;17.35;64;62.88;236;220.71;319;300.94
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N1000;137;125.8;10;8.46;;;147;134.26
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N1100;10;9.62;;;;;10;9.62
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N1210;53;46.12;6;2.2;;;59;48.32
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N1220;74;70.06;4;6.26;;;78;76.32
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2000;732;662.99;24;23.15;;;756;686.14
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2120;37;34.84;;;;;37;34.84
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2210;375;339.07;5;4.62;;;380;343.69
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2220;42;39.15;;;;;42;39.15
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2340;3;2.94;;;;;3;2.94
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2350;8;7.17;;;;;8;7.17
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2410;1;1.13;;;;;1;1.13
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2430;3;1.59;;;;;3;1.59
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2450;2;2;;;;;2;2
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2460;4;2.73;;;;;4;2.73
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2470;16;11.31;1;0.12;;;17;11.43
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2510;62;69.07;1;4.58;;;63;73.65
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2520;11;12.42;;0.23;;;11;12.65
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2530;1;1.4;;;;;1;1.4
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2610;74;74.16;16;13.27;;;90;87.43
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N2710;93;64.01;1;0.33;;;94;64.34
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N3000;67;57.66;2;1.34;;;69;59
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N3111;14;12.21;1;0.76;;;15;12.97
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N3120;26;22.9;;;;;26;22.9
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N3121;1;0.73;;;;;1;0.73
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N3130;26;21.82;1;0.58;;;27;22.4
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N4000;5;4.27;;;;;5;4.27
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N4120;5;4.27;;;;;5;4.27
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N5000;82;80.35;8;4.41;;;90;84.76
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N5110;7;6.99;;;;;7;6.99
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N511A;3;3;;;;;3;3
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N5120;11;9.7;1;0.31;;;12;10.01
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N5130;61;60.66;7;4.1;;;68;64.76
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N9999;1023;931.07;44;37.36;;;1067;968.43
Q23;2024;010000495;CENTRE PSYCHOTHERAPIQUE DE L'AIN;010783009;N999H;1023;931.07;44;37.36;;;1067;968.43
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N1000;9;8.22;1;0.57;;;10;8.79
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N1100;2;2;;;;;2;2
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N1210;3;1.65;;;;;3;1.65
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N1220;4;4.57;1;0.57;;;5;5.14
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N2000;69;58.05;13;10.09;;;82;68.14
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N2120;2;2;;;;;2;2
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N2130;1;1;;;;;1;1
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N2210;17;15.21;3;4.49;;;20;19.7
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N2410;5;4;2;0.3;;;7;4.3
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N2430;1;0.8;;;;;1;0.8
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N2450;1;0.29;;;;;1;0.29
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N2460;5;3.37;;;;;5;3.37
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N2480;3;2.27;;;;;3;2.27
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N2510;19;17.53;4;4.21;;;23;21.74
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N2620;13;10.52;4;1.09;;;17;11.61
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N2710;2;1.06;;;;;2;1.06
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N3000;1;0.78;;;;;1;0.78
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N3120;1;0.78;;;;;1;0.78
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N4000;1;0.95;;;;;1;0.95
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N4120;1;0.95;;;;;1;0.95
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N5000;7;5.04;3;0.52;;;10;5.56
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N511A;1;1.03;;;;;1;1.03
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N5130;6;4.01;3;0.52;;;9;4.53
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N9999;87;73.04;17;11.18;;;104;84.22
Q23;2024;010002129;CLINIQUE LES ARBELLES;310025010;N999H;87;73.04;17;11.18;;;104;84.22
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N1000;1;1;19;16.53;61;56.79;81;74.32
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N1100;0;0;0;0;3;2.67;3;2.67
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N1210;1;1;0;0;18;17.07;19;18.07
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N1220;0;0;19;16.53;40;36.45;59;52.98
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N1500;0;0;0;0;0;0.6;0;0.6
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2000;6;5.04;39;32.12;270;262.15;315;299.31
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2120;1;1;0;0.27;5;4.87;6;6.14
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2210;0;0;15;10.41;89;90.19;104;100.6
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2310;0;0;0;0;8;7.66;8;7.66
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2320;0;0;0;0;6;5.77;6;5.77
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2340;0;0;0;0;3;3;3;3
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2410;2;1.17;0;0;1;1;3;2.17
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2450;0;0;1;1;2;1.96;3;2.96
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2460;0;0;0;0;1;0.38;1;0.38
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2510;2;1.96;3;4.57;105;100.81;110;107.34
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2530;0;0;5;3.62;18;16.41;23;20.03
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2610;0;0;8;7.26;16;15.42;24;22.68
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2710;1;0.91;2;0.9;0;0;3;1.81
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2800;0;0;5;4.09;16;14.68;21;18.77
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N3000;0;0;1;0.86;1;1;2;1.86
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N3120;0;0;0;0;1;1;1;1
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N3130;0;0;1;0.86;0;0;1;0.86
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N4000;0;0;8;5.99;22;19.66;30;25.65
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N4110;0;0;0;0;7;6.08;7;6.08
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N4120;0;0;6;5;8;6.78;14;11.78
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N4130;0;0;2;0.99;5;5.25;7;6.24
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N4160;0;0;0;0;2;1.55;2;1.55
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N5000;4;3;14;11.47;39;38.61;57;53.08
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N5110;0;0;0;0;3;2.96;3;2.96
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N511A;3;2;2;0.79;12;12.29;17;15.08
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N5130;1;1;12;10.68;22;21.36;35;33.04
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N5140;0;0;0;0;2;2;2;2
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N9999;11;9.04;81;66.97;393;378.21;485;454.22
Q23;2024;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N999H;11;9.04;76;62.88;377;363.53;464;435.45
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N1000;2;1.78;;;;;2;1.78
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N1210;2;1.78;;;;;2;1.78
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N2000;17;13.79;1;0.63;;;18;14.42
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N2120;1;1;;;;;1;1
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N2210;8;7;;;;;8;7
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N2510;4;3.47;1;0.63;;;5;4.1
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N2620;3;1.83;;;;;3;1.83
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N2710;1;0.49;;;;;1;0.49
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N3000;1;0.99;;;;;1;0.99
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N3120;1;0.99;;;;;1;0.99
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N4000;3;2.3;;;;;3;2.3
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N4120;3;2.3;;;;;3;2.3
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N9999;23;18.86;1;0.63;;;24;19.49
Q23;2024;010005379;HAD DE L'HOPITAL PRIVE D'AMBERIEU;010010718;N999H;23;18.86;1;0.63;;;24;19.49
Q23;2024;010006526;AURAL UNITE DIALYSE CH HAUT BUGEY;690796552;N1000;0;0.12;;;;;0;0.12
Q23;2024;010006526;AURAL UNITE DIALYSE CH HAUT BUGEY;690796552;N1210;0;0.12;;;;;0;0.12
Q23;2024;010006526;AURAL UNITE DIALYSE CH HAUT BUGEY;690796552;N2000;6;5.93;1;1.49;;;7;7.42
Q23;2024;010006526;AURAL UNITE DIALYSE CH HAUT BUGEY;690796552;N2120;0;0.25;;;;;0;0.25
Q23;2024;010006526;AURAL UNITE DIALYSE CH HAUT BUGEY;690796552;N2210;6;5.68;1;1.49;;;7;7.17
Q23;2024;010006526;AURAL UNITE DIALYSE CH HAUT BUGEY;690796552;N9999;6;6.05;1;1.49;;;7;7.54
Q23;2024;010006526;AURAL UNITE DIALYSE CH HAUT BUGEY;690796552;N999H;6;6.05;1;1.49;;;7;7.54
Q23;2024;010007300;CLINIQUE AMBULATOIRE CENDANEG;010007292;N1000;4;3.26;;;;;4;3.26
Q23;2024;010007300;CLINIQUE AMBULATOIRE CENDANEG;010007292;N1100;1;1.09;;;;;1;1.09
Q23;2024;010007300;CLINIQUE AMBULATOIRE CENDANEG;010007292;N1210;3;2.17;;;;;3;2.17
Q23;2024;010007300;CLINIQUE AMBULATOIRE CENDANEG;010007292;N2000;8;5.72;;;;;8;5.72
Q23;2024;010007300;CLINIQUE AMBULATOIRE CENDANEG;010007292;N2210;6;4.14;;;;;6;4.14
Q23;2024;010007300;CLINIQUE AMBULATOIRE CENDANEG;010007292;N2310;1;0.72;;;;;1;0.72
Q23;2024;010007300;CLINIQUE AMBULATOIRE CENDANEG;010007292;N2510;1;0.86;;;;;1;0.86
Q23;2024;010007300;CLINIQUE AMBULATOIRE CENDANEG;010007292;N9999;12;8.98;;;;;12;8.98
Q23;2024;010007300;CLINIQUE AMBULATOIRE CENDANEG;010007292;N999H;12;8.98;;;;;12;8.98
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N1000;25;10.94;;0.08;;;25;11.02
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N1100;3;0.93;;;;;3;0.93
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N1210;3;2.18;;;;;3;2.18
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N1220;19;7.83;;0.08;;;19;7.91
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2000;70;66.95;17;14.52;;;87;81.47
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2120;4;2.59;1;0.42;;;5;3.01
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2130;2;2;;;;;2;2
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2210;13;12.33;2;2.16;;;15;14.49
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2410;5;5.49;4;2.92;;;9;8.41
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2430;3;2.8;;;;;3;2.8
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2450;1;1;;0.04;;;1;1.04
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2460;8;6.53;;;;;8;6.53
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2470;2;1.88;;0.35;;;2;2.23
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2510;12;11.93;2;2.14;;;14;14.07
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2520;3;3.58;;0.25;;;3;3.83
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2610;7;7.5;3;2.82;;;10;10.32
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2620;7;6.75;4;2.75;;;11;9.5
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2710;3;2.57;1;0.67;;;4;3.24
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N3000;5;4.9;1;0.17;;;6;5.07
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N3120;2;1.9;;;;;2;1.9
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N3130;3;3;1;0.17;;;4;3.17
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N4000;4;1.06;1;0.06;;;5;1.12
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N4120;4;1.06;1;0.06;;;5;1.12
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N5000;2;2;;;;;2;2
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N5130;2;2;;;;;2;2
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N9999;106;85.85;19;14.83;;;125;100.68
Q23;2024;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N999H;106;85.85;19;14.83;;;125;100.68
Q23;2024;010009702;USLD EMILE PELICAND;010780054;N2000;2;1.15;5;3.01;15;12.71;22;16.87
Q23;2024;010009702;USLD EMILE PELICAND;010780054;N2210;;;1;0.19;4;3.32;5;3.51
Q23;2024;010009702;USLD EMILE PELICAND;010780054;N2460;;0.15;;;1;0.15;1;0.3
Q23;2024;010009702;USLD EMILE PELICAND;010780054;N2470;1;0.5;;;;;1;0.5
Q23;2024;010009702;USLD EMILE PELICAND;010780054;N2510;;;1;0.64;8;6.91;9;7.55
Q23;2024;010009702;USLD EMILE PELICAND;010780054;N2520;;;;;1;0.96;1;0.96
Q23;2024;010009702;USLD EMILE PELICAND;010780054;N2610;;;3;2.18;1;1.37;4;3.55
Q23;2024;010009702;USLD EMILE PELICAND;010780054;N2710;1;0.5;;;;;1;0.5
Q23;2024;010009702;USLD EMILE PELICAND;010780054;N5000;;;;0.5;1;0.5;1;1
Q23;2024;010009702;USLD EMILE PELICAND;010780054;N5130;;;;0.5;1;0.5;1;1
Q23;2024;010009702;USLD EMILE PELICAND;010780054;N9999;2;1.15;5;3.51;16;13.21;23;17.87
Q23;2024;010009702;USLD EMILE PELICAND;010780054;N999H;2;1.15;5;3.51;16;13.21;23;17.87
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N1000;10;8.81;0;0.69;;;10;9.5
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N1100;3;3.17;0;0;;;3;3.17
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N1210;1;0.99;0;0;;;1;0.99
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N1220;6;4.65;0;0.69;;;6;5.34
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N2000;61;51.82;3;9;;;64;60.82
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N2120;4;3.86;0;0;;;4;3.86
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N2210;24;20.28;1;4.97;;;25;25.25
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N2350;1;0.24;0;0;;;1;0.24
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N2450;1;0.91;0;0;;;1;0.91
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N2480;4;3.31;0;0.09;;;4;3.4
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N2510;18;14.68;2;3.94;;;20;18.62
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N2520;1;0.96;0;0;;;1;0.96
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N2710;8;7.58;0;0;;;8;7.58
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N3000;1;1;0;0;;;1;1
Q23;2024;010010171;CLINIQUE DE CHATILLON;920039690;N3120;1;1;0;0;;;1;1
