BOR;AN;FI;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;EFF_LIB
Q21;2014;060006558;060798865;2000;0.56;;;;
Q21;2014;060006558;060798865;2300;0.56;;;;
Q21;2014;060006558;060798865;9999;0.56;;;;
Q21;2014;060010188;060000221;2000;1.18;0;0;0;0
Q21;2014;060010188;060000221;2400;1.18;0;0;0;0
Q21;2014;060010188;060000221;9999;1.18;0;0;0;0
Q21;2014;060010949;060790540;2000;;;;;2
Q21;2014;060010949;060790540;2100;;;;;2
Q21;2014;060010949;060790540;9999;;;;;2
Q21;2014;060015328;060015278;2000;0.9;;;;
Q21;2014;060015328;060015278;2400;0.9;;;;
Q21;2014;060015328;060015278;9999;0.9;;;;
Q21;2014;060019213;060005188;2000;0.6;;;;
Q21;2014;060019213;060005188;2500;0.6;;;;
Q21;2014;060019213;060005188;9999;0.6;;;;
Q21;2014;060019627;060019551;2000;;;;1;9
Q21;2014;060019627;060019551;2100;;;;1;9
Q21;2014;060019627;060019551;9999;;;;1;9
Q21;2014;060019676;060790540;2000;0.58;;;;
Q21;2014;060019676;060790540;2100;0.58;;;;
Q21;2014;060019676;060790540;9999;0.58;;;;
Q21;2014;060019684;060790540;2000;0.06;;;;
Q21;2014;060019684;060790540;2100;0.06;;;;
Q21;2014;060019684;060790540;9999;0.06;;;;
Q21;2014;060021201;060000155;2000;3.3;;;;16
Q21;2014;060021201;060000155;2400;3.3;;;;16
Q21;2014;060021201;060000155;9999;3.3;;;;16
Q21;2014;060021276;060790540;2000;0.5;;;;2
Q21;2014;060021276;060790540;2100;0.5;;;;2
Q21;2014;060021276;060790540;9999;0.5;;;;2
Q21;2014;060021342;060003621;2000;;;;;5
Q21;2014;060021342;060003621;2100;;;;;5
Q21;2014;060021342;060003621;9999;;;;;5
Q21;2014;060021417;060000221;2000;2.52;;;;87
Q21;2014;060021417;060000221;2100;2.52;;;;87
Q21;2014;060021417;060000221;9999;2.52;;;;87
Q21;2014;060022845;060790797;2000;0.33;;;;5
Q21;2014;060022845;060790797;2100;0.33;;;;5
Q21;2014;060022845;060790797;9999;0.33;;;;5
Q21;2014;060780145;060000049;2000;5.57;;;1;
Q21;2014;060780145;060000049;2400;5.57;;;1;
Q21;2014;060780145;060000049;9999;5.57;;;1;
Q21;2014;060780186;060006939;2000;2;;;;
Q21;2014;060780186;060006939;2400;2;;;;
Q21;2014;060780186;060006939;9999;2;;;;
Q21;2014;060780277;750043994;2000;6.21;;;;2
Q21;2014;060780277;750043994;2400;6.21;;;;2
Q21;2014;060780277;750043994;9999;6.21;;;;2
Q21;2014;060780343;060000171;2000;1.35;;;;
Q21;2014;060780343;060000171;2400;1.35;;;;
Q21;2014;060780343;060000171;9999;1.35;;;;
Q21;2014;060780350;920000395;2000;1.69;;;;
Q21;2014;060780350;920000395;2400;1.69;;;;
Q21;2014;060780350;920000395;9999;1.69;;;;
Q21;2014;060780392;060000205;2000;1.6;;;;13
Q21;2014;060780392;060000205;2400;1.6;;;;13
Q21;2014;060780392;060000205;9999;1.6;;;;13
Q21;2014;060780442;060000213;1000;1;;;;
Q21;2014;060780442;060000213;2000;;;;;66
Q21;2014;060780442;060000213;2100;;;;;64
Q21;2014;060780442;060000213;2200;;;;;2
Q21;2014;060780442;060000213;9999;1;;;;66
Q21;2014;060780459;010783009;2000;4.74;;0.12;;
Q21;2014;060780459;010783009;2400;4.74;;0.12;;
Q21;2014;060780459;010783009;9999;4.74;;0.12;;
Q21;2014;060780491;060790797;2000;0.63;;;;129
Q21;2014;060780491;060790797;2100;0.63;;;;129
Q21;2014;060780491;060790797;9999;0.63;;;;129
Q21;2014;060780517;060000239;2000;3.7;;;;116
Q21;2014;060780517;060000239;2100;3.7;;;;116
Q21;2014;060780517;060000239;9999;3.7;;;;116
Q21;2014;060780525;060000247;2000;1.57;;;;3
Q21;2014;060780525;060000247;2200;1.57;;;;3
Q21;2014;060780525;060000247;9999;1.57;;;;3
Q21;2014;060780541;060000262;2000;2.51;;;;6
Q21;2014;060780541;060000262;2200;2.51;;;;6
Q21;2014;060780541;060000262;9999;2.51;;;;6
Q21;2014;060780558;750720575;2000;5.96;;;;
Q21;2014;060780558;750720575;2400;5.96;;;;
Q21;2014;060780558;750720575;9999;5.96;;;;
Q21;2014;060780590;060000270;2000;1.03;;;;29
Q21;2014;060780590;060000270;2100;1.03;;;;29
Q21;2014;060780590;060000270;9999;1.03;;;;29
Q21;2014;060780665;060000312;2000;1.65;;;;38
Q21;2014;060780665;060000312;2100;0.85;;;;38
Q21;2014;060780665;060000312;2400;0.8;;;;
Q21;2014;060780665;060000312;9999;1.65;;;;38
Q21;2014;060780699;060000346;2000;0.5;;;;33
Q21;2014;060780699;060000346;2100;0.5;;;;33
Q21;2014;060780699;060000346;9999;0.5;;;;33
Q21;2014;060780715;060000361;2000;5.5;;;1;244
Q21;2014;060780715;060000361;2100;5.5;;;1;244
Q21;2014;060780715;060000361;9999;5.5;;;1;244
Q21;2014;060780723;060004959;2000;1.71;;;;88
Q21;2014;060780723;060004959;2100;1.71;;;;88
Q21;2014;060780723;060004959;9999;1.71;;;;88
Q21;2014;060780749;060000395;2000;2.39;;;;13
Q21;2014;060780749;060000395;2200;0.5;;;;8
Q21;2014;060780749;060000395;2400;1.89;;;;5
Q21;2014;060780749;060000395;9999;2.39;;;;13
Q21;2014;060780756;060000403;2000;0.8;;;;66
Q21;2014;060780756;060000403;2100;0.8;;;;66
Q21;2014;060780756;060000403;9999;0.8;;;;66
Q21;2014;060780947;060800174;1000;0.5;;;;
Q21;2014;060780947;060800174;2000;71.76;2.89;;40;
Q21;2014;060780947;060800174;2100;71.76;2.89;;40;
Q21;2014;060780947;060800174;9999;72.26;2.89;;40;
Q21;2014;060780996;630786754;2000;52.03;;;12;
Q21;2014;060780996;630786754;2200;52.03;;;12;
Q21;2014;060780996;630786754;9999;52.03;;;12;
Q21;2014;060781200;060000635;2000;1.24;;;;102
Q21;2014;060781200;060000635;2100;1.24;;;;102
Q21;2014;060781200;060000635;9999;1.24;;;;102
Q21;2014;060781374;060000718;2000;5.61;;;2;9
Q21;2014;060781374;060000718;2400;5.61;;;2;9
Q21;2014;060781374;060000718;9999;5.61;;;2;9
Q21;2014;060781929;060000858;2000;0.94;;;;11
Q21;2014;060781929;060000858;2200;0.94;;;;11
Q21;2014;060781929;060000858;9999;0.94;;;;11
Q21;2014;060785003;060785011;2000;136.52;25.46;;57.09;
Q21;2014;060785003;060785011;2100;127.81;23.65;;49.09;
Q21;2014;060785003;060785011;2200;8.71;1.81;;8;
Q21;2014;060785003;060785011;9999;136.52;25.46;;57.09;
Q21;2014;060785219;060001468;2000;1.83;1.83;;;120
Q21;2014;060785219;060001468;2100;1.83;1.83;;;120
Q21;2014;060785219;060001468;9999;1.83;1.83;;;120
Q21;2014;060785227;060001476;2000;3.03;;;0.17;64
Q21;2014;060785227;060001476;2400;3.03;;;0.17;64
Q21;2014;060785227;060001476;9999;3.03;;;0.17;64
Q21;2014;060785243;060001484;2000;2.34;;;;
Q21;2014;060785243;060001484;2300;2.34;;;;
Q21;2014;060785243;060001484;9999;2.34;;;;
Q21;2014;060788957;060785011;1000;6.7;0.92;;1.19;
Q21;2014;060788957;060785011;2000;46.44;2.35;;18.19;
Q21;2014;060788957;060785011;2100;37.78;2.02;;12;
Q21;2014;060788957;060785011;2400;7.41;0.33;;6.19;
Q21;2014;060788957;060785011;2500;1.25;0;;0;
Q21;2014;060788957;060785011;9999;53.14;3.27;;19.38;
Q21;2014;060789195;060785011;1000;0.91;0;;0;
Q21;2014;060789195;060785011;2000;219.88;37.3;;114.92;
Q21;2014;060789195;060785011;2100;215.83;36.95;;114.92;
Q21;2014;060789195;060785011;2400;4.05;0.35;;0;
Q21;2014;060789195;060785011;9999;220.79;37.3;;114.92;
Q21;2014;060789674;130037815;2000;8.04;;;6;
Q21;2014;060789674;130037815;2400;8.04;;;6;
Q21;2014;060789674;130037815;9999;8.04;;;6;
Q21;2014;060790177;060785011;2000;5.15;0;;0;
Q21;2014;060790177;060785011;2400;3.15;0;;0;
Q21;2014;060790177;060785011;2500;2;0;;0;
Q21;2014;060790177;060785011;9999;5.15;0;;0;
Q21;2014;060790631;060791761;2000;0.2;;;;
Q21;2014;060790631;060791761;2500;0.2;;;;
Q21;2014;060790631;060791761;9999;0.2;;;;
Q21;2014;060790680;060780897;2000;0.5;;;;
Q21;2014;060790680;060780897;2500;0.5;;;;
Q21;2014;060790680;060780897;9999;0.5;;;;
Q21;2014;060790862;060001997;2000;2.25;;;;2
Q21;2014;060790862;060001997;2400;2.25;;;;2
Q21;2014;060790862;060001997;9999;2.25;;;;2
Q21;2014;060791811;750826638;2000;20.5;;;5;
Q21;2014;060791811;750826638;2100;15.77;;;3;
Q21;2014;060791811;750826638;2400;3.5;;;1;
Q21;2014;060791811;750826638;2500;1.23;;;1;
Q21;2014;060791811;750826638;9999;20.5;;;5;
Q21;2014;060791860;060790797;2000;0.33;;;;5
Q21;2014;060791860;060790797;2100;0.33;;;;5
Q21;2014;060791860;060790797;9999;0.33;;;;5
Q21;2014;060792090;060790540;2000;0.66;;;;
Q21;2014;060792090;060790540;2100;0.66;;;;
Q21;2014;060792090;060790540;9999;0.66;;;;
Q21;2014;060792736;060790540;2000;0.17;;;;
Q21;2014;060792736;060790540;2100;0.17;;;;
Q21;2014;060792736;060790540;9999;0.17;;;;
Q21;2014;060792850;060790797;2000;0.33;;;;5
Q21;2014;060792850;060790797;2100;0.33;;;;5
Q21;2014;060792850;060790797;9999;0.33;;;;5
Q21;2014;060792900;060790797;2000;0.33;;;;4
Q21;2014;060792900;060790797;2100;0.33;;;;4
Q21;2014;060792900;060790797;9999;0.33;;;;4
Q21;2014;060792926;060022951;2000;;;;;2
Q21;2014;060792926;060022951;2100;;;;;2
Q21;2014;060792926;060022951;9999;;;;;2
Q21;2014;060794013;060790797;2000;18.88;;;;60
Q21;2014;060794013;060790797;2100;18.88;;;;60
Q21;2014;060794013;060790797;9999;18.88;;;;60
Q21;2014;060794021;060780988;2000;1.5;;;;
Q21;2014;060794021;060780988;2400;1;;;;
Q21;2014;060794021;060780988;2500;0.5;;;;
Q21;2014;060794021;060780988;9999;1.5;;;;
Q21;2014;060798881;060798873;2000;2.7;;;;30
Q21;2014;060798881;060798873;2400;2.7;;;;30
Q21;2014;060798881;060798873;9999;2.7;;;;30
Q21;2014;060800166;060780608;2000;1.11;0;0;;110
Q21;2014;060800166;060780608;2100;1.11;0;0;;110
Q21;2014;060800166;060780608;9999;1.11;0;0;;110
Q21;2014;060800174;060800174;2000;15.4;1.5;;9.07;37
Q21;2014;060800174;060800174;2100;1.37;;;;37
Q21;2014;060800174;060800174;2200;14.03;1.5;;9.07;
Q21;2014;060800174;060800174;9999;15.4;1.5;;9.07;37
Q21;2014;060800182;060002912;2000;4.57;;;2;4
Q21;2014;060800182;060002912;2400;4.57;;;2;4
Q21;2014;060800182;060002912;9999;4.57;;;2;4
Q21;2014;060800687;060000221;2000;1.1;0;0;0;0
Q21;2014;060800687;060000221;2400;1.1;0;0;0;0
Q21;2014;060800687;060000221;9999;1.1;0;0;0;0
Q21;2014;060801016;060790540;2000;0.37;;;;
Q21;2014;060801016;060790540;2100;0.37;;;;
Q21;2014;060801016;060790540;9999;0.37;;;;
Q21;2014;070000013;070002878;1000;0.22;;;;
Q21;2014;070000013;070002878;2000;49.39;;;0.16;
Q21;2014;070000013;070002878;2100;49.39;;;0.16;
Q21;2014;070000013;070002878;9999;49.61;;;0.16;
Q21;2014;070000021;070780101;2000;0.44;;;;8
Q21;2014;070000021;070780101;2100;0.2;;;;4
Q21;2014;070000021;070780101;2400;0.24;;;;4
Q21;2014;070000021;070780101;9999;0.44;;;;8
Q21;2014;070000039;070780119;2000;0.25;;;;6
Q21;2014;070000039;070780119;2100;0.15;;;;3
Q21;2014;070000039;070780119;2400;0.1;;;;3
Q21;2014;070000039;070780119;9999;0.25;;;;6
Q21;2014;070000047;070780127;1000;0.69;;;;
Q21;2014;070000047;070780127;2000;0.55;;;;9
Q21;2014;070000047;070780127;2100;;;;;3
Q21;2014;070000047;070780127;2400;0.17;;;;3
Q21;2014;070000047;070780127;2500;0.38;;;;3
Q21;2014;070000047;070780127;9999;1.24;;;;9
Q21;2014;070000062;070005558;2000;1.12;;;;1
Q21;2014;070000062;070005558;2100;0.3;;;;
Q21;2014;070000062;070005558;2400;0.82;;;;1
Q21;2014;070000062;070005558;9999;1.12;;;;1
Q21;2014;070000070;070780150;2000;0.8;;;;9
Q21;2014;070000070;070780150;2100;0.4;;;;5
Q21;2014;070000070;070780150;2400;0.4;;;;4
Q21;2014;070000070;070780150;9999;0.8;;;;9
Q21;2014;070000096;070780184;2000;3.31;;;;2
Q21;2014;070000096;070780184;2100;1.91;;;;2
Q21;2014;070000096;070780184;2400;1.4;;;;
Q21;2014;070000096;070780184;9999;3.31;;;;2
Q21;2014;070000112;070780218;2000;0.3;;;;6
Q21;2014;070000112;070780218;2100;0.3;;;;6
Q21;2014;070000112;070780218;9999;0.3;;;;6
Q21;2014;070000146;070004742;2000;0.83;0;;0;4
Q21;2014;070000146;070004742;2100;0.33;0;;0;0
Q21;2014;070000146;070004742;2400;0.5;0;;0;4
Q21;2014;070000146;070004742;9999;0.83;0;;0;4
Q21;2014;070000179;070780358;1000;3.36;0;0;0.03;0
Q21;2014;070000179;070780358;2000;76.4;0;0;26.96;0
Q21;2014;070000179;070780358;2100;74.14;0;0;25.57;0
Q21;2014;070000179;070780358;2400;1.66;0;0;1.39;0
Q21;2014;070000179;070780358;2500;0.6;0;0;0;0
Q21;2014;070000179;070780358;9999;79.76;0;0;26.99;0
Q21;2014;070000187;070780366;2000;1.06;;;;5
Q21;2014;070000187;070780366;2100;0.31;;;;3
Q21;2014;070000187;070780366;2400;0.75;;;;2
Q21;2014;070000187;070780366;9999;1.06;;;;5
Q21;2014;070000195;070780374;1000;1.07;;;;
Q21;2014;070000195;070780374;2000;3.76;;;0.66;
Q21;2014;070000195;070780374;2100;2.76;;;0.66;
Q21;2014;070000195;070780374;2400;1;;;;
Q21;2014;070000195;070780374;9999;4.83;;;0.66;
Q21;2014;070000203;070780382;2000;1.01;;;;2
Q21;2014;070000203;070780382;2100;0.08;;;;2
Q21;2014;070000203;070780382;2400;0.93;;;;
Q21;2014;070000203;070780382;9999;1.01;;;;2
Q21;2014;070000484;070005566;2000;7.08;0;;0;0
Q21;2014;070000484;070005566;2400;7.08;0;;0;0
Q21;2014;070000484;070005566;9999;7.08;0;;0;0
Q21;2014;070000609;070005566;1000;12.7;0;;0;0
Q21;2014;070000609;070005566;2000;72.77;0;;9.6;0
Q21;2014;070000609;070005566;2100;71.77;0;;9.6;0
Q21;2014;070000609;070005566;2300;1;0;;0;0
Q21;2014;070000609;070005566;9999;85.47;0;;9.6;0
Q21;2014;070004726;380793802;2000;1.77;;;;
Q21;2014;070004726;380793802;2100;1.77;;;;
Q21;2014;070004726;380793802;9999;1.77;;;;
Q21;2014;070006168;300016847;2000;0.6;;;;
Q21;2014;070006168;300016847;2400;0.6;;;;
Q21;2014;070006168;300016847;9999;0.6;;;;
Q21;2014;070006804;070005566;2000;1;;;;
Q21;2014;070006804;070005566;2400;1;;;;
Q21;2014;070006804;070005566;9999;1;;;;
Q21;2014;070780168;070000088;2000;0.63;;;;22
Q21;2014;070780168;070000088;2100;0.63;;;;22
Q21;2014;070780168;070000088;9999;0.63;;;;22
Q21;2014;070780226;300016847;2000;2.96;;;;
Q21;2014;070780226;300016847;2400;2.96;;;;
Q21;2014;070780226;300016847;9999;2.96;;;;
Q21;2014;070780234;750721300;2000;1.01;;;;
Q21;2014;070780234;750721300;2400;1.01;;;;
Q21;2014;070780234;750721300;9999;1.01;;;;
Q21;2014;070780242;070000120;2000;1.4;;;;
Q21;2014;070780242;070000120;2400;1.4;;;;
Q21;2014;070780242;070000120;9999;1.4;;;;
Q21;2014;070780317;630786754;1000;1.27;;;;
Q21;2014;070780317;630786754;2000;43.67;;0.25;;
Q21;2014;070780317;630786754;2200;43.67;;0.25;;
Q21;2014;070780317;630786754;9999;44.94;;0.25;;
Q21;2014;070780390;070000211;2000;0.94;;;1;
Q21;2014;070780390;070000211;2400;0.94;;;1;
Q21;2014;070780390;070000211;9999;0.94;;;1;
Q21;2014;070780408;070000229;2000;0.7;;;;28
Q21;2014;070780408;070000229;2100;0.7;;;;28
Q21;2014;070780408;070000229;9999;0.7;;;;28
Q21;2014;070780424;070000245;1000;1.75;;;;
Q21;2014;070780424;070000245;2000;1;;;0.33;85
Q21;2014;070780424;070000245;2100;1;;;0.33;85
Q21;2014;070780424;070000245;9999;2.75;;;0.33;85
Q21;2014;070783824;070002878;2000;0.6;;;;
Q21;2014;070783824;070002878;2400;0.6;;;;
Q21;2014;070783824;070002878;9999;0.6;;;;
Q21;2014;070784517;070002878;2000;0.9;;;;
Q21;2014;070784517;070002878;2500;0.9;;;;
Q21;2014;070784517;070002878;9999;0.9;;;;
Q21;2014;070784897;750820680;2000;0.3;;;;
Q21;2014;070784897;750820680;2400;0.3;;;;
Q21;2014;070784897;750820680;9999;0.3;;;;
Q21;2014;070786231;690796552;2000;0.11;;;;
Q21;2014;070786231;690796552;2100;0.11;;;;
Q21;2014;070786231;690796552;9999;0.11;;;;
Q21;2014;070786249;690796552;2000;0.27;;;;
Q21;2014;070786249;690796552;2100;0.27;;;;
Q21;2014;070786249;690796552;9999;0.27;;;;
Q21;2014;080000110;080000037;2000;47.9;;0.5;13;
Q21;2014;080000110;080000037;2100;44.9;;0.5;13;
Q21;2014;080000110;080000037;2400;2;;;;
Q21;2014;080000110;080000037;2500;1;;;;
Q21;2014;080000110;080000037;9999;47.9;;0.5;13;
Q21;2014;080000136;750055311;2000;1.55;;;;
Q21;2014;080000136;750055311;2400;1.55;;;;
Q21;2014;080000136;750055311;9999;1.55;;;;
Q21;2014;080000219;080001969;1000;0.35;;;;
Q21;2014;080000219;080001969;2000;23.1;;;1.09;
Q21;2014;080000219;080001969;2100;22.15;;;1.09;
Q21;2014;080000219;080001969;2400;0.9;;;;
Q21;2014;080000219;080001969;2500;0.05;;;;
Q21;2014;080000219;080001969;9999;23.45;;;1.09;
Q21;2014;080000250;540019726;2000;3.61;0.1;0.2;2;
Q21;2014;080000250;540019726;2400;3.61;0.1;0.2;2;
Q21;2014;080000250;540019726;9999;3.61;0.1;0.2;2;
Q21;2014;080000268;540019726;2000;1.62;0.03;0;0;
Q21;2014;080000268;540019726;2400;1.62;0.03;0;0;
Q21;2014;080000268;540019726;9999;1.62;0.03;0;0;
Q21;2014;080000276;080001969;2000;5.14;;;0.08;
Q21;2014;080000276;080001969;2100;4.35;;;0.08;
Q21;2014;080000276;080001969;2400;0.59;;;;
Q21;2014;080000276;080001969;2500;0.2;;;;
Q21;2014;080000276;080001969;9999;5.14;;;0.08;
Q21;2014;080000284;080000060;2000;1;;;;3
Q21;2014;080000284;080000060;2100;0.35;;;;3
Q21;2014;080000284;080000060;2400;0.65;;;;
Q21;2014;080000284;080000060;9999;1;;;;3
Q21;2014;080000300;080000078;2000;0.45;;;;
Q21;2014;080000300;080000078;2100;0.25;;;;
Q21;2014;080000300;080000078;2400;0.2;;;;
Q21;2014;080000300;080000078;9999;0.45;;;;
Q21;2014;080000318;080000086;1000;0.23;;;;
Q21;2014;080000318;080000086;2000;26.43;;;10.24;
Q21;2014;080000318;080000086;2200;26.43;;;10.24;
Q21;2014;080000318;080000086;9999;26.66;;;10.24;
Q21;2014;080000425;080000615;1000;1.28;;;;
Q21;2014;080000425;080000615;2000;136.69;;1;50.06;
Q21;2014;080000425;080000615;2100;136.69;;1;50.06;
Q21;2014;080000425;080000615;9999;137.97;;1;50.06;
Q21;2014;080002140;540019726;2000;0.17;0.02;;1;
Q21;2014;080002140;540019726;2400;0.17;0.02;;1;
Q21;2014;080002140;540019726;9999;0.17;0.02;;1;
Q21;2014;080005960;080000615;2000;1.46;;0;0;
Q21;2014;080005960;080000615;2500;1.46;;0;0;
Q21;2014;080005960;080000615;9999;1.46;;0;0;
Q21;2014;080008279;080001969;2000;0.2;;;;
Q21;2014;080008279;080001969;2300;0.2;;;;
Q21;2014;080008279;080001969;9999;0.2;;;;
Q21;2014;080009350;080000086;2000;1.26;;;;
Q21;2014;080009350;080000086;2400;1.26;;;;
Q21;2014;080009350;080000086;9999;1.26;;;;
Q21;2014;080009392;510007081;2000;;;;;2
Q21;2014;080009392;510007081;2100;;;;;2
Q21;2014;080009392;510007081;9999;;;;;2
Q21;2014;080009814;080000615;2000;2.74;;0;0;
Q21;2014;080009814;080000615;2100;2.74;;0;0;
Q21;2014;080009814;080000615;9999;2.74;;0;0;
Q21;2014;080010267;080010242;2000;1;;;;
Q21;2014;080010267;080010242;2300;1;;;;
Q21;2014;080010267;080010242;9999;1;;;;
Q21;2014;080010465;080010242;2000;;;;;6
Q21;2014;080010465;080010242;2100;;;;;6
Q21;2014;080010465;080010242;9999;;;;;6
Q21;2014;080010473;080010242;2000;;;;;37
Q21;2014;080010473;080010242;2100;;;;;37
Q21;2014;080010473;080010242;9999;;;;;37
Q21;2014;080010523;750043994;2000;3;;;;
Q21;2014;080010523;750043994;2400;3;;;;
Q21;2014;080010523;750043994;9999;3;;;;
Q21;2014;090000019;090180019;2000;2.8;;;;2
Q21;2014;090000019;090180019;2400;2.8;;;;2
Q21;2014;090000019;090180019;9999;2.8;;;;2
Q21;2014;090000175;090781774;1000;3.98;;0.94;;
Q21;2014;090000175;090781774;2000;111.83;;10.97;20.57;
Q21;2014;090000175;090781774;2100;109.65;;10.47;18.57;
Q21;2014;090000175;090781774;2300;1.38;;;1;
Q21;2014;090000175;090781774;2400;0.8;;0.5;1;
Q21;2014;090000175;090781774;9999;115.81;;11.91;20.57;
Q21;2014;090000183;090781816;1000;1.28;;0.54;;
Q21;2014;090000183;090781816;2000;51.13;;;7.68;
Q21;2014;090000183;090781816;2100;29.64;;;4.51;
Q21;2014;090000183;090781816;2200;16.22;;;1.17;
Q21;2014;090000183;090781816;2400;5.27;;;2;
Q21;2014;090000183;090781816;9999;52.41;;0.54;7.68;
Q21;2014;090000217;090782251;2000;1.77;;0.35;;
Q21;2014;090000217;090782251;2400;1.77;;0.35;;
Q21;2014;090000217;090782251;9999;1.77;;0.35;;
Q21;2014;090001629;090780107;1000;2.15;;;;
Q21;2014;090001629;090780107;2000;4.15;;;;5
Q21;2014;090001629;090780107;2100;2.04;;;;5
Q21;2014;090001629;090780107;2400;2.11;;;;
Q21;2014;090001629;090780107;9999;6.3;;;;5
Q21;2014;090002478;090002429;2000;0.6;;;;
Q21;2014;090002478;090002429;2300;0.6;;;;
Q21;2014;090002478;090002429;9999;0.6;;;;
Q21;2014;090002833;310000633;2000;;;;;2
Q21;2014;090002833;310000633;2100;;;;;2
Q21;2014;090002833;310000633;9999;;;;;2
Q21;2014;090002841;090781774;2000;1.5;;;1.5;
Q21;2014;090002841;090781774;2400;1.5;;;1.5;
Q21;2014;090002841;090781774;9999;1.5;;;1.5;
Q21;2014;090780404;090000126;2000;1;0;0;0;0
Q21;2014;090780404;090000126;2400;1;0;0;0;0
Q21;2014;090780404;090000126;9999;1;0;0;0;0
Q21;2014;090784125;310000633;2000;;;;;2
Q21;2014;090784125;310000633;2100;;;;;2
Q21;2014;090784125;310000633;9999;;;;;2
Q21;2014;090784679;310000633;2000;;;;;2
Q21;2014;090784679;310000633;2100;;;;;2
Q21;2014;090784679;310000633;9999;;;;;2
Q21;2014;100000082;100001148;2000;1;;;;24
Q21;2014;100000082;100001148;2100;1;;;;24
Q21;2014;100000082;100001148;9999;1;;;;24
Q21;2014;100000090;100000017;2000;174;;10.87;74.43;
Q21;2014;100000090;100000017;2100;174;;10.87;74.43;
Q21;2014;100000090;100000017;9999;174;;10.87;74.43;
Q21;2014;100000108;100000033;2000;27.56;;;9;
Q21;2014;100000108;100000033;2200;27.56;;;9;
Q21;2014;100000108;100000033;9999;27.56;;;9;
Q21;2014;100000116;100000041;1000;0.85;;;;
Q21;2014;100000116;100000041;2000;1.2;;;;8
Q21;2014;100000116;100000041;2100;;;;;8
Q21;2014;100000116;100000041;2400;0.6;;;;
Q21;2014;100000116;100000041;2500;0.6;;;;
Q21;2014;100000116;100000041;9999;2.05;;;;8
Q21;2014;100000124;100009075;2000;;;;;36
Q21;2014;100000124;100009075;2100;;;;;36
Q21;2014;100000124;100009075;9999;;;;;36
Q21;2014;100000140;100000058;1000;0.91;;;;
Q21;2014;100000140;100000058;2000;1.1;;;;
Q21;2014;100000140;100000058;2100;0.15;;;;
Q21;2014;100000140;100000058;2400;0.35;;;;
Q21;2014;100000140;100000058;2500;0.6;;;;
Q21;2014;100000140;100000058;9999;2.01;;;;
Q21;2014;100000157;100009075;2000;0.5;;;;36
Q21;2014;100000157;100009075;2100;0.5;;;;36
Q21;2014;100000157;100009075;9999;0.5;;;;36
Q21;2014;100000199;100006279;1000;2.6;;;;
Q21;2014;100000199;100006279;2000;23.95;;;4.5;
Q21;2014;100000199;100006279;2100;23.25;;;4.5;
Q21;2014;100000199;100006279;2300;0.7;;;0;
Q21;2014;100000199;100006279;9999;26.55;;;4.5;
Q21;2014;100000801;100006279;2000;3.5;;;;
Q21;2014;100000801;100006279;2100;0.5;;;;
Q21;2014;100000801;100006279;2400;2.5;;;;
Q21;2014;100000801;100006279;2500;0.5;;;;
Q21;2014;100000801;100006279;9999;3.5;;;;
Q21;2014;100002351;100000561;2000;5;;;;60
Q21;2014;100002351;100000561;2100;5;;;;60
Q21;2014;100002351;100000561;9999;5;;;;60
Q21;2014;100006493;100000017;2000;4;;;;
Q21;2014;100006493;100000017;2400;2.9;;;;
Q21;2014;100006493;100000017;2500;1.1;;;;
Q21;2014;100006493;100000017;9999;4;;;;
Q21;2014;100007285;140017617;2000;2.7;;;;
Q21;2014;100007285;140017617;2400;2.7;;;;
