BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2014;780140075;750804114;M3020;1;1;1.03
SSR_P;2014;780140075;750804114;N2450;;1;0.22
SSR_P;2014;780140075;750804114;N2460;2;;2.49
SSR_P;2014;780140075;750804114;N2500;1;;1.01
SSR_P;2014;780140075;750804114;N310H;2;1;2.11
SSR_P;2014;780140075;750804114;N3120;1;;0.94
SSR_P;2014;780140075;750804114;NAUT;;1;0.3
SSR_P;2014;780140075;750804114;NCINF;6;1;7.84
SSR_P;2014;780150017;750005068;M1010;1;6;1.93
SSR_P;2014;780150017;750005068;M1040;3;1;3.29
SSR_P;2014;780150017;750005068;M1180;2;;2
SSR_P;2014;780150017;750005068;M1320;;1;0.5
SSR_P;2014;780150033;780020715;M1010;;1;0.19
SSR_P;2014;780150033;780020715;M1320;1;;0.06
SSR_P;2014;780150033;780020715;MAUT;1;;0.1
SSR_P;2014;780150033;780020715;N241P;;1;0.39
SSR_P;2014;780150033;780020715;N2500;8;6;9.86
SSR_P;2014;780150033;780020715;N2710;;1;0.16
SSR_P;2014;780150033;780020715;N3120;;1;0.16
SSR_P;2014;780150033;780020715;NAUT;18;2;4.08
SSR_P;2014;780150033;780020715;NCINF;14;1;5.42
SSR_P;2014;780150066;780808614;M1180;6;;5.04
SSR_P;2014;780150066;780808614;M1320;4;4;4.45
SSR_P;2014;780150066;780808614;N241P;25;9;21.74
SSR_P;2014;780150066;780808614;N2430;2;;1.54
SSR_P;2014;780150066;780808614;N2460;4;;3.08
SSR_P;2014;780150066;780808614;N2500;80;5;51.5
SSR_P;2014;780150066;780808614;NAUT;35;2;17.74
SSR_P;2014;780150066;780808614;NCINF;67;3;43.45
SSR_P;2014;780300075;780000485;M1040;12;;12
SSR_P;2014;780300075;780000485;M1070;;2;0.4
SSR_P;2014;780300075;780000485;M1150;;2;1
SSR_P;2014;780300075;780000485;MAUT;;1;0.1
SSR_P;2014;780300075;780000485;N241P;4;;4
SSR_P;2014;780300075;780000485;N2450;1;1;1.6
SSR_P;2014;780300075;780000485;N2500;6;8;7.2
SSR_P;2014;780300075;780000485;N2710;1;;1
SSR_P;2014;780300075;780000485;N310H;;1;0.8
SSR_P;2014;780300075;780000485;N3120;;1;0.6
SSR_P;2014;780300075;780000485;NCINF;8;21;14.5
SSR_P;2014;780300083;750052318;M1010;1;9;5.93
SSR_P;2014;780300083;750052318;M1040;2;4;3.63
SSR_P;2014;780300083;750052318;M1070;;1;0.2
SSR_P;2014;780300083;750052318;M1150;1;;1
SSR_P;2014;780300083;750052318;M1180;2;;2
SSR_P;2014;780300083;750052318;M1320;1;1;1.8
SSR_P;2014;780300083;750052318;N241P;14;;14
SSR_P;2014;780300083;750052318;N2450;0;2;1.6
SSR_P;2014;780300083;750052318;N2460;4;1;4.8
SSR_P;2014;780300083;750052318;N2500;21;7;27.29
SSR_P;2014;780300083;750052318;N2710;0;1;0.8
SSR_P;2014;780300083;750052318;N310H;3;0;3
SSR_P;2014;780300083;750052318;N3120;1;1;1.6
SSR_P;2014;780300083;750052318;NAUT;46;8;53
SSR_P;2014;780300083;750052318;NCINF;21;6;26.89
SSR_P;2014;780300109;750056335;M1010;;2;1.29
SSR_P;2014;780300109;750056335;M1320;;2;1.6
SSR_P;2014;780300109;750056335;MAUT;;1;0.64
SSR_P;2014;780300109;750056335;N241P;2;2;3.21
SSR_P;2014;780300109;750056335;N2430;;1;0.5
SSR_P;2014;780300109;750056335;N2450;;1;0.23
SSR_P;2014;780300109;750056335;N2460;1;;1
SSR_P;2014;780300109;750056335;N2500;20;1;20.85
SSR_P;2014;780300109;750056335;N2710;;1;0.5
SSR_P;2014;780300109;750056335;N3120;;1;0.8
SSR_P;2014;780300109;750056335;NAUT;14;4;16.8
SSR_P;2014;780300109;750056335;NCINF;10;6;13.21
SSR_P;2014;780300166;310021258;M1010;1;1;1.8
SSR_P;2014;780300166;310021258;M1320;1;;1
SSR_P;2014;780300208;780000576;M1010;;1;0.77
SSR_P;2014;780300208;780000576;M1320;;1;0.5
SSR_P;2014;780300208;780000576;N241P;2;;2
SSR_P;2014;780300208;780000576;N2450;;1;0.4
SSR_P;2014;780300208;780000576;N2500;11;3;12.2
SSR_P;2014;780300208;780000576;N2710;;1;0.14
SSR_P;2014;780300208;780000576;N3120;;1;0.5
SSR_P;2014;780300208;780000576;NAUT;;;0.15
SSR_P;2014;780300208;780000576;NCINF;6;2;7.62
SSR_P;2014;780300224;310021225;M1010;1;;1
SSR_P;2014;780300224;310021225;M1320;2;;2
SSR_P;2014;780300224;310021225;N241P;2;2;3
SSR_P;2014;780300224;310021225;N2460;;1;0.8
SSR_P;2014;780300224;310021225;N2500;18;1;18.63
SSR_P;2014;780300224;310021225;N2710;1;;1
SSR_P;2014;780300224;310021225;N310H;;1;0.4
SSR_P;2014;780300224;310021225;N3120;;1;0.9
SSR_P;2014;780300224;310021225;NCINF;13;1;13.33
SSR_P;2014;780300448;310021209;M1010;;3;1.54
SSR_P;2014;780300448;310021209;M1320;1;1;1.8
SSR_P;2014;780300448;310021209;N241P;2;1;2.75
SSR_P;2014;780300448;310021209;N2430;;1;0.1
SSR_P;2014;780300448;310021209;N2450;1;1;1.28
SSR_P;2014;780300448;310021209;N2460;1;;0.99
SSR_P;2014;780300448;310021209;N2500;14;18;19.88
SSR_P;2014;780300448;310021209;N2710;;2;1.08
SSR_P;2014;780300448;310021209;N3120;1;;0.86
SSR_P;2014;780300448;310021209;NCINF;10;6;12.65
SSR_P;2014;780420022;750042590;M1010;2;1;2.73
SSR_P;2014;780420022;750042590;M1180;2;1;1.78
SSR_P;2014;780420022;750042590;MAUT;;2;0.92
SSR_P;2014;780420022;750042590;N241P;7;3;8.38
SSR_P;2014;780420022;750042590;N2430;;1;0.58
SSR_P;2014;780420022;750042590;N2450;0;1;0.9
SSR_P;2014;780420022;750042590;N2460;3;0;3
SSR_P;2014;780420022;750042590;N2500;23;4;25.42
SSR_P;2014;780420022;750042590;N2710;0;1;1.35
SSR_P;2014;780420022;750042590;N310H;2;0;2
SSR_P;2014;780420022;750042590;N3120;2;1;2.28
SSR_P;2014;780420022;750042590;NCINF;20;2;20.02
SSR_P;2014;780420048;780021069;M1010;2;2;2.2
SSR_P;2014;780420048;780021069;N241P;;3;1.4
SSR_P;2014;780420048;780021069;N2460;;1;0.8
SSR_P;2014;780420048;780021069;N2500;10;1;10.33
SSR_P;2014;780420048;780021069;N2710;;1;0.25
SSR_P;2014;780420048;780021069;N3120;;1;0.5
SSR_P;2014;780420048;780021069;NCINF;5;5;7.37
SSR_P;2014;780630026;750803900;M1010;;1;0.5
SSR_P;2014;780630026;750803900;M1040;;1;0.15
SSR_P;2014;780630026;750803900;M1140;1;3;1.57
SSR_P;2014;780630026;750803900;N2430;;1;0.7
SSR_P;2014;780630026;750803900;N2450;;1;0.28
SSR_P;2014;780630026;750803900;N2470;;2;1.4
SSR_P;2014;780630026;750803900;N2500;11;13;16.8
SSR_P;2014;780630026;750803900;N2710;;1;0.8
SSR_P;2014;780630026;750803900;N310H;7;5;9.78
SSR_P;2014;780630026;750803900;N3120;;1;0.9
SSR_P;2014;780630026;750803900;NCINF;16;10;21.81
SSR_P;2014;780700027;780822193;M1010;1;1;1.68
SSR_P;2014;780700027;780822193;M1120;;1;0.2
SSR_P;2014;780700027;780822193;M1180;2;;2
SSR_P;2014;780700027;780822193;M1320;2;;2
SSR_P;2014;780700027;780822193;M3020;;1;0.28
SSR_P;2014;780700027;780822193;N241P;10;4;15.43
SSR_P;2014;780700027;780822193;N2430;;3;1.9
SSR_P;2014;780700027;780822193;N2450;1;;1
SSR_P;2014;780700027;780822193;N2460;4;2;5.4
SSR_P;2014;780700027;780822193;N2500;21;8;26.3
SSR_P;2014;780700027;780822193;N2710;;1;0.54
SSR_P;2014;780700027;780822193;N310H;1;;1
SSR_P;2014;780700027;780822193;NAUT;9;2;10.68
SSR_P;2014;780700027;780822193;NCINF;15;6;19.55
SSR_P;2014;780700050;780826210;M1180;1;;1
SSR_P;2014;780700050;780826210;M1320;1;;1
SSR_P;2014;780700050;780826210;N241P;7;2;9
SSR_P;2014;780700050;780826210;N2460;1;1;2
SSR_P;2014;780700050;780826210;N2500;13;1;14
SSR_P;2014;780700050;780826210;N310H;1;1;2
SSR_P;2014;780700050;780826210;N3120;;1;1
SSR_P;2014;780700050;780826210;NCINF;6;2;8
SSR_P;2014;780825816;780003638;M1120;;1;0.08
SSR_P;2014;780825816;780003638;M1180;2;1;2.8
SSR_P;2014;780825816;780003638;N241P;1;10;10.72
SSR_P;2014;780825816;780003638;N2430;2;0;2
SSR_P;2014;780825816;780003638;N2450;;1;0.33
SSR_P;2014;780825816;780003638;N2460;4;;4
SSR_P;2014;780825816;780003638;N2470;;1;0.6
SSR_P;2014;780825816;780003638;N2500;12;3;13.1
SSR_P;2014;780825816;780003638;N2710;1;;1
SSR_P;2014;780825816;780003638;N310H;;1;0.3
SSR_P;2014;780825816;780003638;N3120;;1;0.64
SSR_P;2014;780825816;780003638;NCINF;10;1;10.5
SSR_P;2014;790000087;790000012;M1040;;1;0.08
SSR_P;2014;790000087;790000012;M1120;;1;0.42
SSR_P;2014;790000087;790000012;M1180;2;;2
SSR_P;2014;790000087;790000012;M1190;1;2;1.85
SSR_P;2014;790000087;790000012;M1320;4;1;4.26
SSR_P;2014;790000087;790000012;N241P;5;1;6.15
SSR_P;2014;790000087;790000012;N2430;;1;0.81
SSR_P;2014;790000087;790000012;N2450;;1;0.47
SSR_P;2014;790000087;790000012;N2460;1;;1
SSR_P;2014;790000087;790000012;N2500;38;15;46.81
SSR_P;2014;790000087;790000012;N2710;;2;0.88
SSR_P;2014;790000087;790000012;N3120;1;2;2.1
SSR_P;2014;790000087;790000012;NAUT;14;1;14.88
SSR_P;2014;790000087;790000012;NCINF;29;11;37.29
SSR_P;2014;790000103;790006654;M1010;3;0;3.01
SSR_P;2014;790000103;790006654;N2460;2;1;1.29
SSR_P;2014;790000103;790006654;N2470;;;0.92
SSR_P;2014;790000103;790006654;N2500;26;23;46.75
SSR_P;2014;790000103;790006654;N2710;1;2;0.37
SSR_P;2014;790000103;790006654;N310H;1;0;0.5
SSR_P;2014;790000103;790006654;NAUT;9;9;14.39
SSR_P;2014;790000103;790006654;NCINF;14;14;27.46
SSR_P;2014;790000111;790000046;M1010;2;1;2.1
SSR_P;2014;790000111;790000046;N2460;;1;0.8
SSR_P;2014;790000111;790000046;N2500;19;4;21.1
SSR_P;2014;790000111;790000046;NCINF;11;1;12.1
SSR_P;2014;790000137;790000061;M1010;1;1;0.8
SSR_P;2014;790000137;790000061;N2500;11;2;12.47
SSR_P;2014;790000137;790000061;NCINF;4;2;5.25
SSR_P;2014;790000145;790000079;M1320;;1;0.6
SSR_P;2014;790000145;790000079;MAUT;;1;0.35
SSR_P;2014;790000145;790000079;N241P;1;;0.6
SSR_P;2014;790000145;790000079;N2450;;1;0.4
SSR_P;2014;790000145;790000079;N2460;1;1;1
SSR_P;2014;790000145;790000079;N2500;13;15;24.52
SSR_P;2014;790000145;790000079;N2710;;1;0.75
SSR_P;2014;790000145;790000079;NCINF;5;10;12.33
SSR_P;2014;790000186;790000178;M1010;;3;1.97
SSR_P;2014;790000186;790000178;M1320;;;0.92
SSR_P;2014;790000186;790000178;MAUT;;1;0.85
SSR_P;2014;790000186;790000178;N241P;;;0.9
SSR_P;2014;790000186;790000178;N2450;;1;0.07
SSR_P;2014;790000186;790000178;N2500;10;;10.19
SSR_P;2014;790000186;790000178;N2710;;1;0.23
SSR_P;2014;790000186;790000178;N3120;;1;0.4
SSR_P;2014;790000186;790000178;NAUT;24;7;26.86
SSR_P;2014;790000186;790000178;NCINF;6;3;9.29
SSR_P;2014;790000269;870015336;M1010;;1;0.1
SSR_P;2014;790000269;870015336;M1140;;1;0.8
SSR_P;2014;790000269;870015336;N2450;1;;1
SSR_P;2014;790000269;870015336;N2470;;1;0.4
SSR_P;2014;790000269;870015336;N2710;;1;0.77
SSR_P;2014;790000269;870015336;N310H;11;;8.66
SSR_P;2014;790000269;870015336;NAUT;30;1;17.97
SSR_P;2014;790000269;870015336;NCINF;7;;3.85
SSR_P;2014;790000681;790002497;M1180;7;;7
SSR_P;2014;790000681;790002497;N241P;24;2;25
SSR_P;2014;790000681;790002497;N2430;;1;0.5
SSR_P;2014;790000681;790002497;N2450;1;;1
SSR_P;2014;790000681;790002497;N2460;6;1;6.5
SSR_P;2014;790000681;790002497;N2500;31;9;37.75
SSR_P;2014;790000681;790002497;N2710;2;1;2.75
SSR_P;2014;790000681;790002497;N310H;3;;3
SSR_P;2014;790000681;790002497;N3120;1;2;2.25
SSR_P;2014;790000681;790002497;NCINF;15;6;18.75
SSR_P;2014;790003537;790006654;M1010;3;;0.45
SSR_P;2014;790003537;790006654;N2710;1;;0.25
SSR_P;2014;790003537;790006654;N310H;5;;5
SSR_P;2014;790003537;790006654;NAUT;7;1;6.96
SSR_P;2014;790003537;790006654;NCINF;7;3;9.61
SSR_P;2014;790008064;790002497;M1010;1;3;2.75
SSR_P;2014;790008064;790002497;M1070;0;3;0.5
SSR_P;2014;790008064;790002497;MAUT;;3;0.76
SSR_P;2014;790008064;790002497;N241P;1;1;1.8
SSR_P;2014;790008064;790002497;N2450;1;1;1.25
SSR_P;2014;790008064;790002497;N2460;;1;0.5
SSR_P;2014;790008064;790002497;N2500;13;9;19.25
SSR_P;2014;790008064;790002497;N2710;;1;0.2
SSR_P;2014;790008064;790002497;N310H;4;3;4.81
SSR_P;2014;790008064;790002497;N3120;;1;0.5
SSR_P;2014;790008064;790002497;NAUT;28;20;40.1
SSR_P;2014;790008064;790002497;NCINF;12;9;19.97
SSR_P;2014;800000150;800002982;M1180;;1;0.2
SSR_P;2014;800000150;800002982;N241P;2;0;2
SSR_P;2014;800000184;800000036;M1010;2;;0.66
SSR_P;2014;800000184;800000036;M1040;;1;0.16
SSR_P;2014;800000184;800000036;MAUT;;1;0.05
SSR_P;2014;800000184;800000036;N2450;;1;0.15
SSR_P;2014;800000184;800000036;N2460;;1;0.51
SSR_P;2014;800000184;800000036;N2500;11;1;10.92
SSR_P;2014;800000184;800000036;N2710;;1;0.2
SSR_P;2014;800000184;800000036;N3120;;1;0.12
SSR_P;2014;800000184;800000036;NAUT;3;2;4.54
SSR_P;2014;800000184;800000036;NCINF;7;2;8.07
SSR_P;2014;800000192;800000044;M1010;2;1;1.51
SSR_P;2014;800000192;800000044;M1180;7;1;4.41
SSR_P;2014;800000192;800000044;M1320;1;1;0.64
SSR_P;2014;800000200;800000051;M1010;1;1;1.33
SSR_P;2014;800000200;800000051;M1040;2;4;5.9
SSR_P;2014;800000200;800000051;M1070;;3;0.36
SSR_P;2014;800000200;800000051;M1180;;2;0.6
SSR_P;2014;800000200;800000051;M1320;1;2;2
SSR_P;2014;800000200;800000051;N241P;2;1;2.4
SSR_P;2014;800000200;800000051;N2450;1;3;2.95
SSR_P;2014;800000200;800000051;N2460;3;2;3.36
SSR_P;2014;800000200;800000051;N2470;2;1;2.8
SSR_P;2014;800000200;800000051;N2500;26;3;20.12
SSR_P;2014;800000200;800000051;N2710;3;1;3.5
SSR_P;2014;800000200;800000051;N3120;;4;1.13
SSR_P;2014;800000200;800000051;NAUT;13;1;9.98
SSR_P;2014;800000200;800000051;NCINF;45;10;31.3
SSR_P;2014;800000226;800000069;M1010;3;1;3.24
SSR_P;2014;800000226;800000069;N2450;1;1;1.3
SSR_P;2014;800000226;800000069;N2500;9;7;14.82
SSR_P;2014;800000226;800000069;N2710;1;;0.2
SSR_P;2014;800000226;800000069;NAUT;5;4;6.12
SSR_P;2014;800000226;800000069;NCINF;7;5;10.2
SSR_P;2014;800000275;800000077;M1010;2;;1.41
SSR_P;2014;800000275;800000077;N241P;1;;1
SSR_P;2014;800000275;800000077;N2450;2;;1.2
SSR_P;2014;800000275;800000077;N2460;2;;1.8
SSR_P;2014;800000275;800000077;N2500;17;;15.7
SSR_P;2014;800000275;800000077;N2710;1;;0.4
SSR_P;2014;800000275;800000077;N3120;2;;1.5
SSR_P;2014;800000275;800000077;NAUT;15;;12.46
SSR_P;2014;800000275;800000077;NCINF;17;;14.8
SSR_P;2014;800000390;800000085;M1010;3;1;3.53
SSR_P;2014;800000390;800000085;N241P;1;1;1.48
SSR_P;2014;800000390;800000085;N2450;1;;0.45
SSR_P;2014;800000390;800000085;N2460;1;;0.33
SSR_P;2014;800000390;800000085;N2500;16;4;18.75
SSR_P;2014;800000390;800000085;N3120;1;;1
SSR_P;2014;800000390;800000085;NAUT;4;1;5.04
SSR_P;2014;800000390;800000085;NCINF;8;3;9.73
SSR_P;2014;800000440;800000085;M1010;2;;1.67
SSR_P;2014;800000440;800000085;N2450;1;;0.3
SSR_P;2014;800000440;800000085;N2460;1;;0.8
SSR_P;2014;800000440;800000085;N2500;14;1;13.74
SSR_P;2014;800000440;800000085;N2710;1;1;1.19
SSR_P;2014;800000440;800000085;NAUT;9;1;10.01
SSR_P;2014;800000440;800000085;NCINF;10;4;13.33
SSR_P;2014;800000507;800000135;M1010;1;1;1.15
SSR_P;2014;800000507;800000135;N2500;21;3;22.5
SSR_P;2014;800000507;800000135;NAUT;10;3;11.5
SSR_P;2014;800000507;800000135;NCINF;8;1;8.8
SSR_P;2014;800000614;800000044;M1010;;1;0.5
SSR_P;2014;800000614;800000044;M1320;;2;0.64
SSR_P;2014;800000614;800000044;N241P;0;3;1.81
SSR_P;2014;800000614;800000044;N2460;0;2;1.69
SSR_P;2014;800000614;800000044;N2470;1;1;1.86
SSR_P;2014;800000614;800000044;N2500;15;1;15.72
SSR_P;2014;800000614;800000044;NAUT;4;3;6.7
SSR_P;2014;800000614;800000044;NCINF;9;1;8.19
SSR_P;2014;800004152;800000093;M1010;1;;1
SSR_P;2014;800004152;800000093;N2500;5;3;7.4
SSR_P;2014;800004152;800000093;NAUT;;1;0.8
SSR_P;2014;800004152;800000093;NCINF;2;2;3.3
SSR_P;2014;800006124;800000044;M1010;1;1;1.51
SSR_P;2014;800006124;800000044;M1180;7;1;4.41
SSR_P;2014;800006124;800000044;M1320;1;1;0.64
SSR_P;2014;800006124;800000044;N2460;1;;1
SSR_P;2014;800006124;800000044;N2500;16;6;25.26
SSR_P;2014;800006124;800000044;N2710;1;1;1.1
SSR_P;2014;800006124;800000044;NAUT;11;1;16.19
SSR_P;2014;800006124;800000044;NCINF;15;4;21.27
SSR_P;2014;800006231;800000028;M1320;1;1;1.76
SSR_P;2014;800006231;800000028;N2500;17;3;21.32
SSR_P;2014;800006231;800000028;NAUT;4;1;3.6
SSR_P;2014;800006231;800000028;NCINF;10;2;11.29
SSR_P;2014;800008989;800002941;M1010;0;2;0.56
SSR_P;2014;800008989;800002941;M1180;0;2;0.63
SSR_P;2014;800008989;800002941;MAUT;0;2;0.17
SSR_P;2014;800008989;800002941;N241P;2;1;2.9
SSR_P;2014;800008989;800002941;N2450;0;1;0.11
SSR_P;2014;800008989;800002941;N2460;0;1;0.8
SSR_P;2014;800008989;800002941;N2500;11;4;13.73
SSR_P;2014;800008989;800002941;N2710;0;1;0.05
SSR_P;2014;800008989;800002941;N310H;0;1;0.8
SSR_P;2014;800008989;800002941;N3120;0;1;0.4
SSR_P;2014;800008989;800002941;NAUT;0;2;0.48
SSR_P;2014;800008989;800002941;NCINF;5;3;6.4
SSR_P;2014;800012528;800003071;M1010;;3;0.66
SSR_P;2014;800012528;800003071;M1120;;1;0.04
SSR_P;2014;800012528;800003071;M1180;2;;2
SSR_P;2014;800012528;800003071;MAUT;;2;0.16
SSR_P;2014;800012528;800003071;N241P;10;;10
SSR_P;2014;800012528;800003071;N2430;;1;0.4
SSR_P;2014;800012528;800003071;N2450;;1;0.3
SSR_P;2014;800012528;800003071;N2460;;2;2
SSR_P;2014;800012528;800003071;N2470;;2;1.5
SSR_P;2014;800012528;800003071;N2500;12;1;12.83
SSR_P;2014;800012528;800003071;N2710;;2;1
SSR_P;2014;800012528;800003071;N310H;2;;2
SSR_P;2014;800012528;800003071;N3120;;1;0.5
SSR_P;2014;800012528;800003071;NCINF;7;4;10
SSR_P;2014;800016727;800003071;M1320;1;2;1.15
SSR_P;2014;800016727;800003071;N241P;1;;1
SSR_P;2014;800016727;800003071;N2500;6;2;6.2
SSR_P;2014;800016727;800003071;N2710;;1;0.22
SSR_P;2014;800016727;800003071;N3120;;1;0.28
SSR_P;2014;800016727;800003071;NCINF;8;;8
SSR_P;2014;800016735;800000044;M1010;;1;0.5
SSR_P;2014;810000158;810100099;M1010;1;2;1.3
SSR_P;2014;810000158;810100099;N241P;1;;1
SSR_P;2014;810000158;810100099;N2450;;1;0.08
SSR_P;2014;810000158;810100099;N2460;;1;0.3
SSR_P;2014;810000158;810100099;N2500;5;3;7
SSR_P;2014;810000158;810100099;N2710;;1;0.02
SSR_P;2014;810000158;810100099;N3120;;1;0.06
SSR_P;2014;810000158;810100099;NCINF;4;4;6.8
SSR_P;2014;810000232;810099903;M1010;;1;0.2
SSR_P;2014;810000232;810099903;M1180;3;;3
SSR_P;2014;810000232;810099903;MAUT;;1;0.5
SSR_P;2014;810000232;810099903;N241P;8;7;14.54
SSR_P;2014;810000232;810099903;N2430;1;2;1.5
SSR_P;2014;810000232;810099903;N2460;2;4;5.16
SSR_P;2014;810000232;810099903;N2500;3;29;29.37
SSR_P;2014;810000232;810099903;N2710;;2;0.59
SSR_P;2014;810000232;810099903;N310H;;1;0.71
SSR_P;2014;810000232;810099903;N3120;;1;0.94
SSR_P;2014;810000232;810099903;NCINF;2;13;14.78
SSR_P;2014;810000448;810099945;M1010;;1;0.1
SSR_P;2014;810000448;810099945;M1180;;1;0.03
SSR_P;2014;810000448;810099945;M1320;;3;1.18
SSR_P;2014;810000448;810099945;N241P;;3;1.74
SSR_P;2014;810000448;810099945;N2460;;1;0.3
SSR_P;2014;810000448;810099945;N2500;4;23;15.49
SSR_P;2014;810000448;810099945;N2710;;1;0.07
SSR_P;2014;810000448;810099945;N3120;;1;0.5
SSR_P;2014;810000448;810099945;NAUT;;14;6.58
SSR_P;2014;810000448;810099945;NCINF;1;23;12.16
SSR_P;2014;810000505;810000331;MAUT;1;;1
SSR_P;2014;810000505;810000331;N241P;1;;0.67
SSR_P;2014;810000505;810000331;N2500;8;1;9.81
SSR_P;2014;810000505;810000331;NAUT;3;;3.74
SSR_P;2014;810000505;810000331;NCINF;9;;7.32
SSR_P;2014;810000513;810000349;M1010;;1;0.6
SSR_P;2014;810000513;810000349;M1190;1;;1
SSR_P;2014;810000513;810000349;N241P;6;;4.92
SSR_P;2014;810000513;810000349;N2450;;3;0.48
SSR_P;2014;810000513;810000349;N2460;1;;0.49
SSR_P;2014;810000513;810000349;N2500;10;4;13.03
SSR_P;2014;810000513;810000349;N2710;1;;0.3
SSR_P;2014;810000513;810000349;NAUT;4;1;5.45
SSR_P;2014;810000513;810000349;NCINF;3;5;7.5
SSR_P;2014;810000539;810000398;M1010;;;0.75
SSR_P;2014;810000539;810000398;M1320;1;1;0.3
SSR_P;2014;810000539;810000398;N241P;;;0.56
SSR_P;2014;810000539;810000398;N2450;;1;0.2
SSR_P;2014;810000539;810000398;N2460;;1;0.2
SSR_P;2014;810000539;810000398;N2500;14;1;7.8
SSR_P;2014;810000539;810000398;N2710;;1;0.2
SSR_P;2014;810000539;810000398;N3120;;1;0.53
SSR_P;2014;810000539;810000398;NAUT;1;3;2.8
SSR_P;2014;810000539;810000398;NCINF;11;;5.53
SSR_P;2014;810000547;810000380;M1040;;2;0.7
SSR_P;2014;810000547;810000380;M1180;1;;0.05
SSR_P;2014;810000547;810000380;M1320;1;1;1.8
SSR_P;2014;810000547;810000380;N241P;6;5;1.63
SSR_P;2014;810000547;810000380;N2450;;1;0.08
SSR_P;2014;810000547;810000380;N2470;1;;0.22
SSR_P;2014;810000547;810000380;N2500;22;5;23.38
SSR_P;2014;810000547;810000380;N3120;;2;0.4
SSR_P;2014;810000547;810000380;NAUT;5;1;6.38
SSR_P;2014;810000547;810000380;NCINF;11;10;15.65
SSR_P;2014;810000562;810000455;M1010;;1;0.65
SSR_P;2014;810000562;810000455;M1180;3;1;2.26
SSR_P;2014;810000562;810000455;M1320;1;;0.35
SSR_P;2014;810000562;810000455;N241P;6;2;7.92
SSR_P;2014;810000562;810000455;N2430;;1;0.34
SSR_P;2014;810000562;810000455;N2460;1;1;1.86
SSR_P;2014;810000562;810000455;N2500;24;5;27.21
SSR_P;2014;810000562;810000455;N2710;;1;0.25
SSR_P;2014;810000562;810000455;N3120;1;;0.81
SSR_P;2014;810000562;810000455;NAUT;7;1;7.83
SSR_P;2014;810000562;810000455;NCINF;15;5;18
SSR_P;2014;810003954;810099903;M1010;;1;0.7
SSR_P;2014;810003954;810099903;M1180;1;;0.7
SSR_P;2014;810003954;810099903;M1320;1;1;1.13
SSR_P;2014;810003954;810099903;MAUT;;1;0.5
SSR_P;2014;810003954;810099903;N241P;3;2;3.82
SSR_P;2014;810003954;810099903;N2460;1;2;2.49
SSR_P;2014;810003954;810099903;N2500;8;17;22.67
SSR_P;2014;810003954;810099903;N2710;;1;0.29
SSR_P;2014;810003954;810099903;N310H;;1;0.57
SSR_P;2014;810003954;810099903;N3120;;2;1.44
SSR_P;2014;810003954;810099903;NCINF;7;9;14.59
SSR_P;2014;810004200;920000395;M1010;1;1;1.8
SSR_P;2014;810004200;920000395;M1070;;4;0.8
SSR_P;2014;810004200;920000395;M1320;1;2;2.55
SSR_P;2014;810004200;920000395;N241P;;5;1.8
SSR_P;2014;810004200;920000395;N2450;2;;2
SSR_P;2014;810004200;920000395;N2500;12;2;13.25
SSR_P;2014;810004200;920000395;N2710;;1;0.43
SSR_P;2014;810004200;920000395;N310H;1;;1
SSR_P;2014;810004200;920000395;N3120;;1;0.5
SSR_P;2014;810004200;920000395;NAUT;23;1;23.5
SSR_P;2014;810004200;920000395;NCINF;11;5;14.6
SSR_P;2014;810099838;810000380;M1010;1;2;1.11
SSR_P;2014;810099838;810000380;M1180;1;;0.95
SSR_P;2014;810099838;810000380;N241P;6;5;3.41
SSR_P;2014;810099838;810000380;N2460;1;;1
SSR_P;2014;810099838;810000380;N2470;;;0.01
SSR_P;2014;810099838;810000380;N2500;19;5;22.58
SSR_P;2014;810099838;810000380;N3120;;1;0.34
SSR_P;2014;810099838;810000380;NAUT;4;3;4.69
SSR_P;2014;810099838;810000380;NCINF;11;2;11.66
SSR_P;2014;810101170;810101162;N2450;;2;0.32
SSR_P;2014;810101170;810101162;N2460;;1;0.21
SSR_P;2014;810101170;810101162;N2500;9;2;12.1
SSR_P;2014;810101170;810101162;N310H;1;;0.98
SSR_P;2014;810101170;810101162;N3120;;1;0.6
SSR_P;2014;810101170;810101162;NCINF;8;1;7.46
SSR_P;2014;820000032;820000016;M1010;;1;0.17
SSR_P;2014;820000032;820000016;M1180;3;;2.7
SSR_P;2014;820000032;820000016;M1320;1;;0.15
SSR_P;2014;820000032;820000016;N241P;6;4;5.92
SSR_P;2014;820000032;820000016;N2430;;3;0.49
SSR_P;2014;820000032;820000016;N2460;1;2;2.29
SSR_P;2014;820000032;820000016;N2500;39;3;34.31
SSR_P;2014;820000032;820000016;N2710;1;;0.5
SSR_P;2014;820000032;820000016;N310H;1;;1
SSR_P;2014;820000032;820000016;N3120;1;1;1.13
SSR_P;2014;820000032;820000016;NAUT;9;2;7.62
SSR_P;2014;820000032;820000016;NCINF;17;10;19.73
SSR_P;2014;820000198;820004950;M1010;;3;1.38
SSR_P;2014;820000198;820004950;M1180;1;;0.5
SSR_P;2014;820000198;820004950;N241P;1;1;1.83
SSR_P;2014;820000198;820004950;N2460;;1;0.46
SSR_P;2014;820000198;820004950;N2500;14;5;17.98
