BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2014;850000191;850000043;M1160;;1;0.04;;;;
IMAGES_P;2014;850000209;850000019;M1160;2;4;2.74;0;0;0;0
IMAGES_P;2014;850000209;850000019;N4130;10;3;11.71;1;0;;
IMAGES_P;2014;850000209;850000019;N4160;;1;0.33;;;;
IMAGES_P;2014;850000209;850000019;NAUT;5;3;5.86;;;;
IMAGES_P;2014;850000225;850000019;M1160;;1;0.36;0;1;0;0
IMAGES_P;2014;850000225;850000019;N4130;3;2;3.19;0;1;;
IMAGES_P;2014;850000241;850000084;M1160;4;0;3.89;0;1;0;0
IMAGES_P;2014;850000241;850000084;N4130;13;7;19.97;0;0;;
IMAGES_P;2014;850000241;850000084;N4160;1;0;1;;;;
IMAGES_P;2014;850000241;850000084;NAUT;8;1;8.4;;;;
IMAGES_P;2014;850000258;850000092;M1160;;1;0.1;0;0;0;0
IMAGES_P;2014;850000258;850000092;N4130;1;1;1.9;;;;
IMAGES_P;2014;850000258;850000092;NAUT;;1;0.1;;;;
IMAGES_P;2014;850000357;440041895;N4130;;1;0.2;0;0;;
IMAGES_P;2014;850000647;850011453;M1160;;1;0.1;0;0;0;0
IMAGES_P;2014;850000647;850011453;N4130;;2;0.8;0;0;;
IMAGES_P;2014;850000647;850011453;NAUT;1;0;0.1;;;;
IMAGES_P;2014;860000017;860780048;M1160;;2;0.4;0;0;0;0
IMAGES_P;2014;860000017;860780048;N4130;2;2;3.71;0;0;;
IMAGES_P;2014;860000017;860780048;NAUT;2;3;4.16;;;;
IMAGES_P;2014;860000025;860013382;M1160;3;1;4.5;0;1;0;0
IMAGES_P;2014;860000025;860013382;N4130;14;4;11.56;1;0;;
IMAGES_P;2014;860000025;860013382;N4160;1;;0.5;;;;
IMAGES_P;2014;860000025;860013382;NAUT;4;2;3.88;;;;
IMAGES_P;2014;860000033;860013382;M1160;2;;2.14;0;0;0;0
IMAGES_P;2014;860000033;860013382;N4130;2;5;6.52;0;1;;
IMAGES_P;2014;860000033;860013382;N4160;1;;1;;;;
IMAGES_P;2014;860000033;860013382;NAUT;2;2;3.2;;;;
IMAGES_P;2014;860000058;860780097;M1160;2;1;2.2;0;1;;
IMAGES_P;2014;860000058;860780097;N4130;5;1;6.11;0;1;;
IMAGES_P;2014;860000058;860780097;N4160;1;;0.75;;;;
IMAGES_P;2014;860000223;860013077;M1160;15;4;10.26;1;1;1;1
IMAGES_P;2014;860000223;860013077;M1210;7;1;3.52;0;0;;
IMAGES_P;2014;860000223;860013077;N4130;75;42;97.3;1;1;;
IMAGES_P;2014;860000223;860013077;N4160;5;1;5.57;;;;
IMAGES_P;2014;860000223;860013077;NAUT;6;;4.97;;;;
IMAGES_P;2014;860010321;860010313;M1160;14;;14;;1;;
IMAGES_P;2014;860010321;860010313;N4130;9;;9;;1;;
IMAGES_P;2014;860010321;860010313;N4160;1;;1;;;;
IMAGES_P;2014;860010321;860010313;NAUT;10;;10;;;;
IMAGES_P;2014;870000064;870000015;M1160;11;0;6.9;0;1;1;1
IMAGES_P;2014;870000064;870000015;M1210;5;1;2.52;0;0;;
IMAGES_P;2014;870000064;870000015;N4130;54;22;71.34;;;;
IMAGES_P;2014;870000064;870000015;N4160;4;0;3.01;;;;
IMAGES_P;2014;870000064;870000015;NAUT;72;7;69.68;;;;
IMAGES_P;2014;870000098;870000023;M1160;3;0;3;0;1;0;0
IMAGES_P;2014;870000098;870000023;N4130;5;6;9.19;;;;
IMAGES_P;2014;870000098;870000023;NAUT;2;1;2.78;;;;
IMAGES_P;2014;870000270;870000031;M1160;4;1;3.82;0;1;0;0
IMAGES_P;2014;870000270;870000031;N4130;6;;5.92;0;0;;
IMAGES_P;2014;870000270;870000031;N4160;1;;1;;;;
IMAGES_P;2014;870000288;870017415;M1160;22;3;24.4;;;;
IMAGES_P;2014;870000288;870017415;N4130;22;4;25.4;0;0;;
IMAGES_P;2014;870000288;870017415;NAUT;11;1;10.5;;;;
IMAGES_P;2014;870000411;870017415;M1160;25;;25;;;;
IMAGES_P;2014;870003514;870000015;N4130;1;;1.41;;;;
IMAGES_P;2014;870003514;870000015;N4160;1;;0.03;;;;
IMAGES_P;2014;870003514;870000015;NAUT;1;;1;;;;
IMAGES_P;2014;870006137;870002466;M1160;;2;0.3;0;0;0;0
IMAGES_P;2014;870006137;870002466;N4130;4;;4;0;0;;
IMAGES_P;2014;870014859;870000015;M1160;5;0;2.1;0;1;;
IMAGES_P;2014;870014859;870000015;N4130;11;1;11.39;;;;
IMAGES_P;2014;870014859;870000015;N4160;1;;0.1;;;;
IMAGES_P;2014;870014859;870000015;NAUT;5;2;6.73;;;;
IMAGES_P;2014;880000021;880007059;M1160;1;6;3.9;0;1;0;0
IMAGES_P;2014;880000021;880007059;N4130;17;7;23.82;;1;;
IMAGES_P;2014;880000021;880007059;N4160;1;;0.37;;;;
IMAGES_P;2014;880000021;880007059;NAUT;5;;4.84;;;;
IMAGES_P;2014;880000039;880780069;M1160;1;3;1.3;0;0;0;0
IMAGES_P;2014;880000039;880780069;N4130;3;;3;0;0;;
IMAGES_P;2014;880000039;880780069;N4160;;1;0.1;;;;
IMAGES_P;2014;880000047;880780077;M1160;3;3;4.89;0;1;0;0
IMAGES_P;2014;880000047;880780077;N4130;17;2;16.2;0;1;;
IMAGES_P;2014;880000047;880780077;N4160;1;1;1.8;;;;
IMAGES_P;2014;880000047;880780077;NAUT;5;;5;;;;
IMAGES_P;2014;880000054;880007299;M1160;1;1;1.69;1;0;0;0
IMAGES_P;2014;880000054;880007299;N4130;12;1;11.87;0;1;;
IMAGES_P;2014;880000054;880007299;N4160;;2;0.7;;;;
IMAGES_P;2014;880000054;880007299;NAUT;4;7;9.35;;;;
IMAGES_P;2014;880000062;880780093;M1160;3;0;3;0;1;0;0
IMAGES_P;2014;880000062;880780093;N4130;15;3;15;1;0;;
IMAGES_P;2014;880000062;880780093;N4160;1;1;1.4;;;;
IMAGES_P;2014;880000062;880780093;NAUT;6;2;7.31;;;;
IMAGES_P;2014;880000070;880007299;M1160;1;;1;1;0;;
IMAGES_P;2014;880000070;880007299;N4130;3;1;3.5;0;1;;
IMAGES_P;2014;880000070;880007299;N4160;;;0.3;;;;
IMAGES_P;2014;880000070;880007299;NAUT;2;;3;;;;
IMAGES_P;2014;880001789;880001409;N4130;;1;0.2;0;0;;
IMAGES_P;2014;890975527;890000037;M1160;4;4;5.5;;;;
IMAGES_P;2014;890975527;890000037;N4130;18;6;23.19;;;;
IMAGES_P;2014;890975527;890000037;N4160;2;;2;;;;
IMAGES_P;2014;890975527;890000037;NAUT;11;1;11.86;;;;
IMAGES_P;2014;890975535;890000409;M1160;;1;0.6;0;0;0;0
IMAGES_P;2014;890975535;890000409;N4130;5;1;5.36;0;1;;
IMAGES_P;2014;890975535;890000409;N4160;1;;0.1;;;;
IMAGES_P;2014;890975535;890000409;NAUT;7;2;2.54;;;;
IMAGES_P;2014;890975543;890000417;M1160;4;;3.5;0;1;1;0
IMAGES_P;2014;890975543;890000417;N4130;9;;8.64;1;0;;
IMAGES_P;2014;890975543;890000417;N4160;1;;1;;;;
IMAGES_P;2014;890975543;890000417;NAUT;3;1;4.21;;;;
IMAGES_P;2014;890975550;890970569;M1160;3;7;4.65;0;1;0;0
IMAGES_P;2014;890975550;890970569;N4130;20;5;25.28;1;0;;
IMAGES_P;2014;890975550;890970569;N4160;1;;1;;;;
IMAGES_P;2014;890975550;890970569;NAUT;13;4;15.15;;;;
IMAGES_P;2014;890975568;890000433;M1160;1;1;1.2;0;1;;
IMAGES_P;2014;890975568;890000433;N4130;4;2;5.71;;1;;
IMAGES_P;2014;890975568;890000433;N4160;1;;1;;;;
IMAGES_P;2014;890975568;890000433;NAUT;2;2;4.03;;;;
IMAGES_P;2014;900000035;900003880;M1160;0;10;5;0;0;;
IMAGES_P;2014;900000167;900000365;M1160;4;4;5.75;0;1;0;0
IMAGES_P;2014;910000272;910110014;M1160;3;3;4.5;0;1;0;0
IMAGES_P;2014;910000272;910110014;N4130;12;2;13.8;1;0;;
IMAGES_P;2014;910000272;910110014;N4160;1;;1;;;;
IMAGES_P;2014;910000272;910110014;NAUT;4;1;4.87;;;;
IMAGES_P;2014;910000280;910019447;M1160;3;4;4.49;0;1;0;0
IMAGES_P;2014;910000280;910019447;N4130;11;2;11.86;1;1;;
IMAGES_P;2014;910000280;910019447;N4160;1;;1;;;;
IMAGES_P;2014;910000280;910019447;NAUT;3;3;5.09;;;;
IMAGES_P;2014;910000298;910110055;M1160;7;1;7.14;1;0;0;0
IMAGES_P;2014;910000298;910110055;N4130;19;3;18.56;1;0;;
IMAGES_P;2014;910000298;910110055;N4160;2;;2;;;;
IMAGES_P;2014;910000298;910110055;NAUT;26;1;20.22;;;;
IMAGES_P;2014;910000306;910110063;M1160;2;2;2.9;0;0;0;0
IMAGES_P;2014;910000306;910110063;N4130;12;6;15.7;0;0;;
IMAGES_P;2014;910000306;910110063;N4160;1;;0.83;;;;
IMAGES_P;2014;910000306;910110063;NAUT;7;1;8.95;;;;
IMAGES_P;2014;910001973;910019447;M1160;4;;3.1;0;1;0;0
IMAGES_P;2014;910001973;910019447;N4130;15;4;14.03;1;0;;
IMAGES_P;2014;910001973;910019447;N4160;1;;0.95;;;;
IMAGES_P;2014;910001973;910019447;NAUT;6;1;6.12;;;;
IMAGES_P;2014;910015965;750043994;M1160;;2;0.05;0;0;0;0
IMAGES_P;2014;910015965;750043994;N4130;;1;0.5;0;0;;
IMAGES_P;2014;910018423;910019454;M1160;1;1;1.4;0;1;0;0
IMAGES_P;2014;910018423;910019454;N4130;7;4;10.63;1;0;;
IMAGES_P;2014;910018423;910019454;N4160;1;;1;;;;
IMAGES_P;2014;910018423;910019454;NAUT;9;3;11.01;;;;
IMAGES_P;2014;910020254;910002773;M1160;14;5;15.9;1;1;0;0
IMAGES_P;2014;910020254;910002773;N4130;48;2;45.14;1;1;;
IMAGES_P;2014;910020254;910002773;N4160;1;1;1.43;;;;
IMAGES_P;2014;910020254;910002773;NAUT;23;6;29;;;;
IMAGES_P;2014;910100015;750712184;M1160;;1;0.5;0;;;
IMAGES_P;2014;910100015;750712184;N4130;2;;2;0;0;;
IMAGES_P;2014;910100015;750712184;NAUT;1;;1;;;;
IMAGES_P;2014;910100023;750712184;M1160;;1;0.5;0;0;0;0
IMAGES_P;2014;910100023;750712184;N4130;2;;2;0;0;;
IMAGES_P;2014;910100023;750712184;N4160;;1;0.1;;;;
IMAGES_P;2014;910100023;750712184;NAUT;2;;2;;;;
IMAGES_P;2014;910150028;750811184;M1160;;1;0.4;0;0;0;0
IMAGES_P;2014;910150028;750811184;N4130;4;1;4.71;0;1;;
IMAGES_P;2014;910150028;750811184;N4160;1;;1;;;;
IMAGES_P;2014;910150028;750811184;NAUT;2;;2;;;;
IMAGES_P;2014;910150069;910000033;M1160;;1;0.65;0;0;0;0
IMAGES_P;2014;910150069;910000033;N4130;;1;0.69;0;0;;
IMAGES_P;2014;910150069;910000033;NAUT;;1;0.5;;;;
IMAGES_P;2014;910300060;750043994;N4130;;;;1;0;;
IMAGES_P;2014;910300144;910000447;M1160;7;2;8;0;1;1;0
IMAGES_P;2014;910300219;910003888;M1160;4;1;5;0;1;0;0
IMAGES_P;2014;910300219;910003888;N4130;13;3;14;0;1;;
IMAGES_P;2014;910300219;910003888;N4160;2;;2;;;;
IMAGES_P;2014;910300219;910003888;NAUT;15;;15;;;;
IMAGES_P;2014;910300276;910019702;N4130;;1;0.2;0;;;
IMAGES_P;2014;910300300;910000538;M1160;3;;3;;;1;0
IMAGES_P;2014;910300300;910000538;N4130;3;;3;;;;
IMAGES_P;2014;910300359;910000587;NAUT;2;1;2.66;;;;
IMAGES_P;2014;920000460;750813321;M1160;7;18;11.98;0;1;0;0
IMAGES_P;2014;920000460;750813321;M1210;5;0;5;0;0;;
IMAGES_P;2014;920000460;750813321;N4130;22;6;25.95;0;0;;
IMAGES_P;2014;920000460;750813321;N4160;3;0;3;;;;
IMAGES_P;2014;920000460;750813321;NAUT;16;0;16.12;;;;
IMAGES_P;2014;920000569;920026374;M1160;3;0;1.45;0;1;0;0
IMAGES_P;2014;920000569;920026374;N4130;4;;3.11;0;0;;
IMAGES_P;2014;920000569;920026374;N4160;;;0.2;;;;
IMAGES_P;2014;920000569;920026374;NAUT;3;;2.36;;;;
IMAGES_P;2014;920000577;920110020;M1160;4;2;4.9;0;0;;
IMAGES_P;2014;920000577;920110020;N4130;12;3;14.42;0;0;;
IMAGES_P;2014;920000577;920110020;N4160;2;;1.2;;;;
IMAGES_P;2014;920000577;920110020;NAUT;15;;15.26;;;;
IMAGES_P;2014;920000585;920026374;M1160;4;3;3.84;0;1;;
IMAGES_P;2014;920000585;920026374;N4130;11;1;10.45;;;;
IMAGES_P;2014;920000585;920026374;N4160;;;0.3;;;;
IMAGES_P;2014;920000585;920026374;NAUT;5;3;6.22;;;;
IMAGES_P;2014;920000601;920110053;M1160;;1;0.58;0;0;;0
IMAGES_P;2014;920000601;920110053;N4130;1;1;1.22;0;0;;
IMAGES_P;2014;920000601;920110053;NAUT;1;;0.1;;;;
IMAGES_P;2014;920000619;920009909;M1160;1;4;2.72;;1;;
IMAGES_P;2014;920000619;920009909;N4130;9;;8.35;1;0;;
IMAGES_P;2014;920000619;920009909;N4160;1;;0.5;;;;
IMAGES_P;2014;920000619;920009909;NAUT;6;1;4.9;;;;
IMAGES_P;2014;920000627;920009909;M1160;;2;0.6;;;;
IMAGES_P;2014;920000627;920009909;N4130;2;1;3.49;0;1;;
IMAGES_P;2014;920000627;920009909;N4160;1;;0.5;;;;
IMAGES_P;2014;920000627;920009909;NAUT;2;;2;;;;
IMAGES_P;2014;920000635;920150026;M1160;1;5;2.36;0;0;0;0
IMAGES_P;2014;920000635;920150026;N4130;3;;3;0;1;;
IMAGES_P;2014;920000635;920150026;N4160;1;;1;;;;
IMAGES_P;2014;920000635;920150026;NAUT;2;;2;;;;
IMAGES_P;2014;920000643;920150034;M1160;;5;3.32;0;1;0;0
IMAGES_P;2014;920000643;920150034;N4130;9;0;8.71;1;1;;
IMAGES_P;2014;920000643;920150034;N4160;;1;0.78;;;;
IMAGES_P;2014;920000643;920150034;NAUT;7;;6.84;;;;
IMAGES_P;2014;920000650;920150059;M1160;12;11;15.5;0;1;0;0
IMAGES_P;2014;920000650;920150059;M1210;3;2;3.5;0;0;;
IMAGES_P;2014;920000650;920150059;N4130;50;4;51.5;1;1;;
IMAGES_P;2014;920000650;920150059;N4160;3;;3;;;;
IMAGES_P;2014;920000650;920150059;NAUT;23;2;24.1;;;;
IMAGES_P;2014;920000684;920150091;M1160;5;2;7.8;0;1;1;1
IMAGES_P;2014;920000684;920150091;M1210;;4;2.72;0;0;;
IMAGES_P;2014;920000684;920150091;N4130;24;2;26.23;0;1;;
IMAGES_P;2014;920000684;920150091;N4160;2;;2.01;;;;
IMAGES_P;2014;920000684;920150091;NAUT;16;1;17.91;;;;
IMAGES_P;2014;920001369;920710654;N4130;1;;1;0;0;;
IMAGES_P;2014;920100013;750712184;M1160;1;25;12.8;1;1;;1
IMAGES_P;2014;920100013;750712184;N4130;34;8;38.48;1;0;;
IMAGES_P;2014;920100013;750712184;N4160;3;0;3;;;;
IMAGES_P;2014;920100013;750712184;NAUT;21;2;23.6;;;;
IMAGES_P;2014;920100021;750712184;M1160;6;7;9.2;1;1;0;0
IMAGES_P;2014;920100021;750712184;M1210;2;;2;0;0;;
IMAGES_P;2014;920100021;750712184;N4130;30;10;38.5;1;0;;
IMAGES_P;2014;920100021;750712184;N4160;2;;2;;;;
IMAGES_P;2014;920100021;750712184;NAUT;17;3;19.1;;;;
IMAGES_P;2014;920100047;750712184;M1160;18;;13;;;0;0
IMAGES_P;2014;920100054;750712184;M1160;6;14;10.7;0;0;0;0
IMAGES_P;2014;920100054;750712184;N4130;22;2;22.16;1;0;;
IMAGES_P;2014;920100054;750712184;N4160;2;0;2;;;;
IMAGES_P;2014;920100054;750712184;NAUT;17;3;20.09;;;;
IMAGES_P;2014;920100062;750712184;M1160;1;3;3.2;;;;
IMAGES_P;2014;920100062;750712184;N4130;8;;8;0;0;;
IMAGES_P;2014;920100062;750712184;NAUT;4;;4;;;;
IMAGES_P;2014;920120011;750821092;M1160;4;;4;1;;1;1
IMAGES_P;2014;920120011;750821092;N4130;24;;24;1;1;;
IMAGES_P;2014;920120011;750821092;NAUT;7;;7;;;;
IMAGES_P;2014;920150018;750720492;M1160;;2;1.04;0;0;;
IMAGES_P;2014;920150018;750720492;N4130;;2;1.51;0;0;;
IMAGES_P;2014;920300043;920001526;M1160;;15;15;1;1;0;0
IMAGES_P;2014;920300043;920001526;M1210;;3;3;0;1;;
IMAGES_P;2014;920300191;920000767;M1160;2;;2;0;1;0;0
IMAGES_P;2014;920300191;920000767;NAUT;7;;7;;;;
IMAGES_P;2014;920300209;920000775;M1160;1;;;;;;
IMAGES_P;2014;920300209;920000775;N4130;2;;;0;1;;
IMAGES_P;2014;920300209;920000775;NAUT;1;;;;;;
IMAGES_P;2014;920300266;920000940;M1160;;5;0.5;0;1;0;0
IMAGES_P;2014;920300266;920000940;N4130;;4;0.8;0;1;;
IMAGES_P;2014;920300266;920000940;NAUT;;1;0.8;;;;
IMAGES_P;2014;920300464;910014919;M1160;;2;0.2;;;;
IMAGES_P;2014;920300597;920000940;M1160;;14;4.45;;;;
IMAGES_P;2014;920300597;920000940;N4130;;10;4.95;;;;
IMAGES_P;2014;920300597;920000940;NAUT;;8;4.95;;;;
IMAGES_P;2014;920300753;920810736;M1160;4;;2.5;0;1;0;0
IMAGES_P;2014;920300753;920810736;N4130;8;2;10.89;0;1;;
IMAGES_P;2014;920300753;920810736;N4160;1;;1;;;;
IMAGES_P;2014;920300753;920810736;NAUT;3;1;3.5;;;;
IMAGES_P;2014;920300787;920000981;M1160;5;31;11.2;0;1;0;0
IMAGES_P;2014;920300787;920000981;M1210;4;1;4.2;0;0;;
IMAGES_P;2014;920300787;920000981;N4130;34;2;34.55;1;1;;
IMAGES_P;2014;920300787;920000981;N4160;4;0;4;;;;
IMAGES_P;2014;920300787;920000981;NAUT;39;0;37.93;;;;
IMAGES_P;2014;920300837;920001005;M1160;;4;4;;1;0;0
IMAGES_P;2014;920300837;920001005;N4130;3;;3;0;0;;
IMAGES_P;2014;920300837;920001005;N4160;1;;1;;;;
IMAGES_P;2014;920300837;920001005;NAUT;2;1;2.66;;;;
IMAGES_P;2014;920300936;920006848;M1160;3;4;4;0;0;0;1
IMAGES_P;2014;920300936;920006848;M1210;1;2;2;0;0;;
IMAGES_P;2014;920300936;920006848;N4130;15;1;18.2;0;1;;
IMAGES_P;2014;920300936;920006848;N4160;2;1;2.8;;;;
IMAGES_P;2014;920300936;920006848;NAUT;14;4;16.9;;;;
IMAGES_P;2014;920300985;920810330;M1160;1;1;1.38;0;0;;
IMAGES_P;2014;920300985;920810330;N4130;3;;2.53;0;0;;
IMAGES_P;2014;920300985;920810330;NAUT;1;1;1.48;;;;
IMAGES_P;2014;930000286;930021480;M1160;3;10;8.55;1;1;0;0
IMAGES_P;2014;930000286;930021480;M1210;3;0;2.5;0;0;;
IMAGES_P;2014;930000286;930021480;N4130;20;1;19.85;;;;
IMAGES_P;2014;930000286;930021480;N4160;1;;1;;;;
IMAGES_P;2014;930000286;930021480;NAUT;16;1;16.14;;;;
IMAGES_P;2014;930000302;930110036;M1160;6;3;8.2;1;;;
IMAGES_P;2014;930000302;930110036;N4130;9;7;15.73;1;0;;
IMAGES_P;2014;930000302;930110036;N4160;1;;1;;;;
IMAGES_P;2014;930000302;930110036;NAUT;11;;12.66;;;;
IMAGES_P;2014;930000328;930110051;M1160;6;9;9.9;1;0;0;0
IMAGES_P;2014;930000328;930110051;N4130;28;6;26.36;1;;;
IMAGES_P;2014;930000328;930110051;N4160;3;;2.46;;;;
IMAGES_P;2014;930000328;930110051;NAUT;22;1;22.45;;;;
IMAGES_P;2014;930000336;930110069;M1160;8;2;9.5;;;;
IMAGES_P;2014;930000336;930110069;N4130;29;3;31.4;1;;;
IMAGES_P;2014;930000336;930110069;N4160;2;;2;;;;
IMAGES_P;2014;930000336;930110069;NAUT;16;1;16.8;;;;
IMAGES_P;2014;930013818;930024427;N4130;0;1;0.2;0;;;
IMAGES_P;2014;930100011;750712184;M1160;;1;1;0;0;0;0
IMAGES_P;2014;930100011;750712184;N4130;2;;2;0;0;;
IMAGES_P;2014;930100011;750712184;N4160;1;;1;;;;
IMAGES_P;2014;930100037;750712184;M1160;5;7;8.5;1;0;0;0
IMAGES_P;2014;930100037;750712184;M1210;2;4;4;0;0;;
IMAGES_P;2014;930100037;750712184;N4130;37;1;37.8;1;0;;
IMAGES_P;2014;930100037;750712184;N4160;1;1;1.5;;;;
IMAGES_P;2014;930100037;750712184;NAUT;20;3;22.4;;;;
IMAGES_P;2014;930100045;750712184;M1160;3;9;7.2;1;0;0;0
IMAGES_P;2014;930100045;750712184;M1210;2;8;7.93;;;;
IMAGES_P;2014;930100045;750712184;N4130;17;5;21.8;1;0;;
IMAGES_P;2014;930100045;750712184;N4160;;1;0.5;;;;
IMAGES_P;2014;930100045;750712184;NAUT;19;1;19.5;;;;
IMAGES_P;2014;930300025;930000393;M1160;1;;1;0;1;1;1
IMAGES_P;2014;930300025;930000393;M1210;1;5;2.6;0;0;;
IMAGES_P;2014;930300025;930000393;N4130;16;6;19.11;;;;
IMAGES_P;2014;930300025;930000393;N4160;2;;2;;;;
IMAGES_P;2014;930300025;930000393;NAUT;13;6;13.57;;;;
IMAGES_P;2014;930300066;930000401;M1160;2;;1.5;;;;
IMAGES_P;2014;930300066;930000401;N4130;1;;1;;;;
IMAGES_P;2014;930300082;930000419;M1160;6;2;4;0;1;0;0
IMAGES_P;2014;930300264;930000492;M1160;4;5;4.2;0;0;0;0
IMAGES_P;2014;930300264;930000492;N4130;11;1;11.5;0;1;;
IMAGES_P;2014;930300264;930000492;N4160;1;;1;;;;
IMAGES_P;2014;930300264;930000492;NAUT;19;3;20;;;;
IMAGES_P;2014;930300553;930000633;M1160;7;;5.75;0;1;0;0
IMAGES_P;2014;930300553;930000633;N4130;11;;10.34;;1;;
IMAGES_P;2014;930300553;930000633;N4160;2;;2;;;;
IMAGES_P;2014;930300553;930000633;NAUT;4;;4;;;;
IMAGES_P;2014;930300595;930000658;M1160;;18;6;0;1;1;1
IMAGES_P;2014;930300595;930000658;M1210;;4;1.2;0;0;;
IMAGES_P;2014;930300595;930000658;N4130;6;;5.5;;;;
IMAGES_P;2014;930300595;930000658;N4160;2;;2;;;;
IMAGES_P;2014;930300595;930000658;NAUT;10;;10.8;;;;
IMAGES_P;2014;940000573;940110018;M1160;9;1;8.05;0;1;0;0
IMAGES_P;2014;940000573;940110018;N4130;10;21;19.75;1;0;;
IMAGES_P;2014;940000573;940110018;N4160;;2;1.17;;;;
IMAGES_P;2014;940000573;940110018;NAUT;17;19;21.38;;;;
IMAGES_P;2014;940000599;940110042;M1160;5;6;8.6;1;0;0;0
IMAGES_P;2014;940000599;940110042;N4130;30;1;30.8;1;0;;
IMAGES_P;2014;940000599;940110042;N4160;2;;2;;;;
IMAGES_P;2014;940000599;940110042;NAUT;22;;22;;;;
IMAGES_P;2014;940000649;940150014;M1160;5;2;7.2;0;1;;
IMAGES_P;2014;940000649;940150014;N4130;17;8;20.38;0;0;;
IMAGES_P;2014;940000649;940150014;N4160;1;;1;;;;
IMAGES_P;2014;940000649;940150014;NAUT;3;;3;;;;
IMAGES_P;2014;940000656;940150022;N4130;;4;1.2;0;0;;
IMAGES_P;2014;940000664;940160013;M1160;14;16;14.1;0;1;;
IMAGES_P;2014;940000664;940160013;M1210;6;2;5.37;0;0;;
IMAGES_P;2014;940000664;940160013;N4130;36;2;36.6;;;;
IMAGES_P;2014;940000664;940160013;N4160;4;;3;;;;
IMAGES_P;2014;940000664;940160013;NAUT;56;4;51.06;;;;
IMAGES_P;2014;940016868;940016819;M1160;2;4;2.51;0;0;0;0
IMAGES_P;2014;940016868;940016819;N4130;6;0;6;;;;
IMAGES_P;2014;940016868;940016819;N4160;1;0;1;;;;
IMAGES_P;2014;940016868;940016819;NAUT;3;1;3.91;;;;
IMAGES_P;2014;940100027;750712184;M1160;14;21;24.9;1;1;1;1
IMAGES_P;2014;940100027;750712184;M1210;1;7;5.5;0;0;;
IMAGES_P;2014;940100027;750712184;N4130;65;6;70.15;1;0;;
IMAGES_P;2014;940100027;750712184;N4160;5;0;5;;;;
IMAGES_P;2014;940100027;750712184;NAUT;65;4;68.74;;;;
IMAGES_P;2014;940100035;750712184;M1160;;11;1.8;0;;;
IMAGES_P;2014;940100035;750712184;N4130;4;2;5.1;0;0;;
IMAGES_P;2014;940100035;750712184;N4160;;1;0.5;;;;
IMAGES_P;2014;940100035;750712184;NAUT;4;2;5.3;;;;
IMAGES_P;2014;940100043;750712184;M1160;20;2;21;1;1;1;1
IMAGES_P;2014;940100043;750712184;M1210;1;4;3;0;0;;
IMAGES_P;2014;940100043;750712184;N4130;64;11;74.19;1;1;;
IMAGES_P;2014;940100043;750712184;N4160;4;;4;;;;
IMAGES_P;2014;940100043;750712184;NAUT;40;6;45.02;;;;
IMAGES_P;2014;940100050;750712184;M1160;1;4;1.5;0;0;0;0
IMAGES_P;2014;940100050;750712184;N4130;1;2;2.6;0;0;;
IMAGES_P;2014;940100050;750712184;N4160;1;;0.3;;;;
IMAGES_P;2014;940100050;750712184;NAUT;5;;5;;;;
IMAGES_P;2014;940100068;750712184;M1160;2;6;8.5;0;1;0;0
IMAGES_P;2014;940100068;750712184;N4130;11;2;12.6;;;;
IMAGES_P;2014;940100068;750712184;N4160;1;0;1;;;;
IMAGES_P;2014;940100068;750712184;NAUT;10;1;10.8;;;;
IMAGES_P;2014;940120017;750821092;M1160;5;;4;1;0;0;0
IMAGES_P;2014;940120017;750821092;N4130;19;;19;1;1;;
IMAGES_P;2014;940120017;750821092;N4160;1;;1;;;;
IMAGES_P;2014;940120017;750821092;NAUT;10;;9.5;;;;
IMAGES_P;2014;940300031;940000706;M1160;;19;5;;1;;
IMAGES_P;2014;940300031;940000706;N4130;5;;5;;;;
IMAGES_P;2014;940300031;940000706;N4160;1;;1;;;;
IMAGES_P;2014;940300031;940000706;NAUT;3;;3;;;;
IMAGES_P;2014;940300163;750043994;M1160;;1;0.1;0;0;0;0
IMAGES_P;2014;940300163;750043994;N4130;1;;1;0;0;;
IMAGES_P;2014;940700032;940001027;N4130;;1;0.5;0;0;;
IMAGES_P;2014;940700040;940809361;N4130;;1;0.5;0;0;;
IMAGES_P;2014;940806490;750810798;M1160;1;1;1.5;0;0;;
IMAGES_P;2014;940806490;750810798;N4130;1;2;2.5;0;0;;
IMAGES_P;2014;940806490;750810798;N4160;;1;0.1;;;;
IMAGES_P;2014;940813033;940001894;M1160;;3;1.5;0;0;0;
IMAGES_P;2014;940813033;940001894;M1210;;1;0.5;0;0;;
IMAGES_P;2014;950000307;950110015;M1160;8;2;9.01;1;0;0;0
IMAGES_P;2014;950000307;950110015;N4130;29;4;30.44;1;0;;
IMAGES_P;2014;950000307;950110015;N4160;2;1;2.17;;;;
IMAGES_P;2014;950000307;950110015;NAUT;16;0;16.61;;;;
IMAGES_P;2014;950000315;950001370;M1160;2;3;4.08;0;0;0;0
IMAGES_P;2014;950000315;950001370;N4130;10;2;10.76;0;0;;
IMAGES_P;2014;950000315;950001370;N4160;1;;0.96;;;;
IMAGES_P;2014;950000315;950001370;NAUT;3;1;3.41;;;;
IMAGES_P;2014;950000323;950013870;M1160;9;4;10.87;;;0;0
IMAGES_P;2014;950000323;950013870;N4130;32;11;40.58;0;0;;
