BOR;AN;FI;ORG_E5;ORG_A1;ORG_A2;ORG_A3;FI_EJ;ORG_A4;ORG_A5;ORG_A6;ORG_A7;ORG_A8;ORG_A9;ORG_A10;ORG_A11;ORG_B1;ORG_C1;ORG_D1;ORG_B2;ORG_C2;ORG_D2;ORG_B3;ORG_C3;ORG_D3;ORG_B4;ORG_C4;ORG_D4;ORG_B5;ORG_C5;ORG_D5;ORG_B6;ORG_C6;ORG_D6;ORG_B7;ORG_C7;ORG_D7;ORG_B8;ORG_C8;ORG_D8;ORG_B9;ORG_C9;ORG_D9;ORG_B10;ORG_C10;ORG_D10;ORG_B11;ORG_C11;ORG_D11;ORG_A12;ORG_A13;ORG_A14;ORG_A15
ORG;2014;740789821;;;;;690796552;;;;1;;;1;;;;;;;;;;;;;;;;;;;;B;;;;;;;;;C;;;;;;0.5;;;
ORG;2014;750000499;;0;6;0;750140014;1;0;;0;0;0;;0;;;;A;B;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;750000549;;;2;;750150229;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3;2
ORG;2014;750006348;;;;;910140011;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;750007528;;;;;750804940;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;A;;;;;;;;
ORG;2014;750023749;;;1;;750034308;1;2;3;;;;71;4;;;;A;;;;;;A;C;E;A;B;;A;C;C;;;;;;;;;;A;C;E;G;C;;0.05;;33.83;18.83
ORG;2014;750039448;;;0;;750720914;1;0;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;A;;;;;0;0.6;0.8;
ORG;2014;750100018;;;1;;750712184;;;;;;;1;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;D;;;;;;;;;
ORG;2014;750100042;;;1;;750712184;;;;;;;;;;;;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
ORG;2014;750100083;;;;;750712184;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;0;0;0;0
ORG;2014;750100091;;1;;;750712184;;;;;;;6;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;0.5;0;0;0
ORG;2014;750100109;;;1;;750712184;;;;;;;3;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;0.1;0;0;0
ORG;2014;750100166;;;3;;750712184;;;;;;;;;;;;C;C;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;;;
ORG;2014;750100273;;;;;750712184;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;0;0;0;0
ORG;2014;750120016;;;1;;750821092;;;;;;;198;;;;;D;C;;;;;;;;;;;;;;;;;;;;;;;E;C;A;;;;1;1.3;1;
ORG;2014;750150013;;1;3;;750811887;;;;;;;2;;C;;;A;D;C;;;;;;;;;;;;;;;;;;;;;;C;A;;;;;;;;
ORG;2014;750150088;;1;;;750000515;;;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;750150237;;;1;;750006728;;;;;;;;;;;;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.04;12.88;1.56
ORG;2014;750170490;;;;;750719312;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;
ORG;2014;750300089;;;1;;750000606;;;;;;;;;;;;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
ORG;2014;750300121;;;;1;750052037;;;;2;1;;29;;;;;;;;G;A;;;;;;;;;;;D;;;A;;;;;;C;D;E;;;;0.6;0;0;0
ORG;2014;750300360;;;2;;750026569;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;;;0.1
ORG;2014;750300550;;;;;750000812;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;0;0;0;0
ORG;2014;750300592;;;;;750000820;;;;1;;;;;;;;;;;;;;;;;;;;;;;A;B;;;;;;;;;;;;;;;;;1.5
ORG;2014;750300766;;;;;750056145;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;0;0;0;0
ORG;2014;750300840;;0;0;0;750000903;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;750300881;;;1;;750000937;;;;;;;12;;;;;A;G;G;;;;;;;;;;;;;;;;;;;;;;C;D;G;;;;0.1;;;
ORG;2014;750300915;;;1;;750000960;;;;;;;26;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;;
ORG;2014;750300931;;;;;750000978;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;C;;;;;
ORG;2014;750720674;;;;;750720674;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;E;G;;;;1;;;
ORG;2014;750802985;;;;;750802985;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B;;;0;;;
ORG;2014;750825184;;;;;950000760;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
ORG;2014;760000018;;;;;760780023;;;1;1;;;100;;;;;;;;;;;;;;;;;B;;;D;;;;;;;;;;;;;;;;7.01;2.42;4.81
ORG;2014;760000026;;;;;760780031;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760000034;;;;;760780049;;1;;;;;4;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;C;;;;;;;;0.5;
ORG;2014;760000059;;;;1;760780064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760000141;;;3;4;760780239;;;;;2;;;;;;;C;;;C;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760000158;;;3;4;760780239;;;;;2;;;;;;;C;;;C;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760000166;;0;5;0;760780247;0;0;2;1;0;0;203;0;;;;A;A;A;;;;;;;;;;B;G;;D;;;;;;;;;;;;;;;0;12.12;17.16;13.45
ORG;2014;760000174;;;;1;760780254;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760000190;;;2;;760780270;;;;;;;170;;;;;G;C;;;;;;;;;;;;;;;;;;;;;;;C;E;;;;;0.4;0.5;1.5;0.5
ORG;2014;760000356;;;1;;760780726;1;;;;;;;;;;;A;B;;;;;H;;;;;;;;;;;;;;;;;;;;;;;;0.15;;;
ORG;2014;760000372;;;4;;760780742;;;1;1;;;57;;;;;B;C;D;;;;;;;;;;A;;;D;;;;;;;;;A;C;;;;;0.35;0.7;0.78;18.88
ORG;2014;760000380;;1;;;760780759;1;;;;;;;;B;;;;;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760000463;;;3;1;760024042;;;;1;;;100;;;;;C;A;;D;;;;;;;;;;;;D;;;;;;;;;C;D;A;;;;;;;
ORG;2014;760000802;;;1;;760782425;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
ORG;2014;760021329;;;;;760000448;;;;1;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;1.39
ORG;2014;760021899;;;;;760021808;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;
ORG;2014;760023671;;;3;4;760780239;;;;;2;;;;;;;C;;;C;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760025312;;;2;;760000315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;;;0.5
ORG;2014;760025619;;;;;140000852;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760025668;;;;;140000852;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760025718;;;;;140000852;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760025759;;;;;140000852;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760025809;;;;;140000852;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760025858;;;;;140000852;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760025908;;;;;140000852;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760026088;;;;;140000852;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760026138;;;;;140000852;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760027292;;;;;760027300;;;;;;2;32;;;;;;;;;;;;;;;;;;;;;;;;;;A;C;;A;C;;;;;0.3;0;0;0
ORG;2014;760780619;;;1;;760000307;;;;1;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;;;0.1
ORG;2014;760780676;;;;;750808529;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
ORG;2014;760780692;;;;;760025734;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;E;;;;;;;;1
ORG;2014;760780791;;0;0;0;760000414;0;0;0;0;0;0;13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
ORG;2014;760780825;;1;;;760000430;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760781054;;;;;930019484;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;D;G;;;;;;;
ORG;2014;760783159;;0;0;0;760000851;0;0;0;0;0;0;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0
ORG;2014;760783522;;;3;4;760780239;;;;;2;;;;;;;C;;;C;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760783530;;;3;4;760780239;;;;;2;;;;;;;C;;;C;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760805770;;;;;760780726;1;;;;;;;;;;;;;;;;;D;;;;;;;;;;;;;;;;;;;;;;;;0.4;;1.25;
ORG;2014;760917773;;;;;140000852;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760921106;;;;;140000852;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;760921718;;;;;140000852;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;770000131;;;1;;770110013;;;;;;;;;;;;;C;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;3.2;3.25;23.04
ORG;2014;770000149;;;1;;770110021;;;;1;;;;;;;;C;;;;;;;;;;;;;;;D;;;;;;;;;;;;;;;;1.88;1;1.28
ORG;2014;770000156;;1;;1;770110054;;;;;;;;;A;;;;;;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;770000172;;;1;;770110070;;;;1;;;;;;;;C;;;;;;;;;;;;;;;D;;;;;;;;;;;;;;;;;;
ORG;2014;770000180;;;;;770130011;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1
ORG;2014;770000214;;;1;;770130052;;;;;;;;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;0.6;0.05;
ORG;2014;770000446;;;1;;770700185;;;;1;1;;;1;;;;C;D;;;;;;;;;;;;;;D;;;C;;;;;;;;;A;;;0.1;;;
ORG;2014;770001873;;;;;940000060;;;;;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;B;A;;;;;
ORG;2014;770006138;;0;0;0;770020113;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;H;;;;;0;0;0;0
ORG;2014;770019032;;;1;;770170017;;;;1;;;;1;;;;C;D;;;;;;;;;;;;;;D;;;;;;;;;;;;A;;;;;;
ORG;2014;770150027;;;;;750720575;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;3.41;
ORG;2014;770300010;;;1;;770004299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;770300143;;;1;;770000362;;;;;;;;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;770300192;;;;;770000313;;;;1;;;5;;;;;;;;;;;;;;;;;;;;A;B;F;;;;;;;C;D;;;;;0.1;0.1;0.1;0.1
ORG;2014;770300275;;;;;770000354;;;;1;;;8;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;
ORG;2014;770700011;;;;;750042590;;;;;;;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;G;;;;;;;;
ORG;2014;770813400;;;;;770001014;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;B;;;;
ORG;2014;770813459;;;;;940000060;;;;;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;B;A;;;;;
ORG;2014;770814622;;;1;;770700185;;;;1;1;;;;;;;C;D;;;;;;;;;;;;;;D;;;C;;;;;;;;;;;;0.1;;;
ORG;2014;770814986;;;;;940000060;;;;;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;B;;;;;;
ORG;2014;780000287;;;1;;780110011;1;1;1;;;;;;;;;B;;;;;;B;;;A;;;G;;;;;;;;;;;;;;;;;;;;;
ORG;2014;780000295;;0;0;0;780002697;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;A;;;;;;1;7.1;1.26
ORG;2014;780000303;;;1;;780110037;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1.1;11.89;67.61
ORG;2014;780000329;;;1;;780110052;;1;;;;;182;;;;;C;;;;;;;;;A;;;;;;;;;;;;;;;C;D;A;;;;0.3;;;
ORG;2014;780000378;;;3;;780130027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;0;0;0
ORG;2014;780000402;;;1;;780140026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;2
ORG;2014;780001657;;;;;780530010;;1;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;780001707;;;;;780822920;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;;;
ORG;2014;780018727;;;;;780018719;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G;;;;;;0.15;0;0.1;0.05
ORG;2014;780140018;;;1;;750005068;;;2;;;;;;;;;G;;;;;;;;;;;;A;B;;;;;;;;;;;;;;;;;0;;;
ORG;2014;780140042;;;1;;780017455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;780140075;;;;;750804114;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
ORG;2014;780150066;;14;1;;780808614;;;;1;;;30;;;;;;;;;;;;;;;;;;;;D;;;;;;;;;;;;;;;0.6;;1;
ORG;2014;780300323;;0;0;0;780003679;0;0;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G;G;;0.5;0;0;0.5
ORG;2014;780300414;;1;;;780000675;;;;1;;;;;A;;;;;;;;;;;;;;;;;;A;B;;;;;;;;;;;;;;1;;;
ORG;2014;780300422;;;1;;780002259;;;;;;;20;;;;;E;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;;
ORG;2014;780300448;;;;;310021209;;;;;;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;780420022;;1;;;750042590;;;;;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;780700050;;;;;780826210;;;;1;;;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;0.2;
ORG;2014;780800256;;;3;;780110078;;;;;;;;;;;;C;G;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15.05;;1.3
ORG;2014;790000087;;;4;;790000012;;;;;;;42;;;;;A;C;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;8.07;2.16;2.75
ORG;2014;790000095;;0;0;0;790006654;0;1;0;0;0;0;0;0;;;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;790000103;;0;0;0;790006654;0;1;0;0;0;0;0;0;;;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;790000145;;0;1;0;790000079;0;1;0;0;0;0;11;0;;;;B;A;;;;;;;;B;;;;;;;;;;;;;;;E;A;C;;;;;;;
ORG;2014;790000681;;;1;;790002497;;;;;;;32;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;A;D;C;;;;0.1;0.08;0.27;0.53
ORG;2014;790003537;;0;0;0;790006654;0;1;0;0;0;0;0;;;;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;790007306;;;;;860000348;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;790007694;;;;;790006654;;1;;;;;;;;;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;790007884;;;;;790006654;;1;;;;;;;;;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;790008064;;;;;790002497;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;A;B;;;;0.1;0.05;;0.05
ORG;2014;790009369;;;;;790006654;;1;;;;;;;;;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;790009948;;;2;;790001242;;;;;;;20;;;;;C;B;;;;;;;;;;;;;;;;;;;;;;;C;D;;;;;;;;
ORG;2014;790016786;;;;;860000348;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;790016794;;;;;860000348;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;800000143;;;2;;800000028;1;;;1;;;223;;;;;B;A;;;;;;;;;;;;;;D;;;;;;;;;;;;;;;;;;
ORG;2014;800000184;;;1;;800000036;1;1;;;;;;;;;;A;;;;;;C;;;B;;;;;;;;;;;;;;;;;;;;;0;0;0;0
ORG;2014;800000200;;;2;;800000051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;800000226;;;4;;800000069;1;;;1;1;;62;5;;;;B;A;;;;;H;;;;;;;;;D;;;D;;;;;;C;D;B;A;;;;;;
ORG;2014;800000390;;1;0;0;800000085;1;2;1;0;2;0;179;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;800000432;;;1;;800000093;1;;;1;;;;;;;;D;;;;;;C;;;;;;;;;A;;;;;;;;;;;;;;;;;;
ORG;2014;800000440;;1;0;0;800000085;1;2;1;0;2;0;179;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;800000457;;;;;800000119;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;800000507;;;3;;800000135;1;;;;1;;1;2;;;;A;B;D;;;;;;;;;;;;;;;;C;;;;;;C;;;C;C;;;;;
ORG;2014;800008989;;0;0;0;800002941;0;0;0;0;0;0;23;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
ORG;2014;800009417;;1;0;0;800000085;1;2;1;0;2;0;179;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;800009920;;;;;800003071;;;;;;;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;A;;;;;;;;
ORG;2014;800015489;;;1;;800000036;1;1;;;;;;;;;;A;;;;;;C;;;B;;;;;;;;;;;;;;;;;;;;;0;0;0;0
ORG;2014;800015729;;;;;800015679;;;;;;;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;A;B;;;;;;;
ORG;2014;800018491;;;1;;800018483;;;;;;;;;;;;;C;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
ORG;2014;810000224;;;;;810000471;;;1;;;;49;;;;;;;;;;;;;;;;;C;;;;;;;;;;;;;;;;;;0.25;;;
ORG;2014;810000232;;;1;;810099903;;;;;;;14;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;;
ORG;2014;810000448;;;;1;810099945;;;;;;;1;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;0.48;
ORG;2014;810000505;;;;;810000331;;;;;;;;;;;;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;810000513;;;1;;810000349;;;;;;;79;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;C;A;;;;;;;;
ORG;2014;810000521;;;;1;810000380;;;1;1;;;22;9;;;;;;;C;;;;;;;;;B;;;D;;;;;;;;;A;C;D;C;;;1.7;1.65;;
ORG;2014;810000539;;;2;;810000398;;;1;;;;1;;;;;A;B;;;;;;;;;;;A;;;;;;;;;;;;A;;;;;;0;;;6
ORG;2014;810000562;;;1;;810000455;;;1;;;;25;;;;;G;;;;;;;;;;;;C;;;;;;;;;;;;C;D;;;;;0;0;0;0
ORG;2014;810003954;;;1;;810099903;;;;;;;12;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;0.4;
ORG;2014;810007989;;;;;750047367;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;;
ORG;2014;810101170;;;;;810101162;;;;;;;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;
ORG;2014;820000032;;;;;820000016;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;;;;;;;;
ORG;2014;820000065;;;;;820000156;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;;;
ORG;2014;820000412;;;;;820000560;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
ORG;2014;820000420;;;;;820000206;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;D;;;;;;;
ORG;2014;820000438;;;;;820000214;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;;;;;0;;;
ORG;2014;820000461;;;;;820000248;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;0;0
ORG;2014;820002152;;;;;310781562;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;;
ORG;2014;820003218;;;1;;820008142;;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
ORG;2014;830000287;;;2;;830100525;1;;;;;;235;;;;;;;;;;;C;;;;;;;;;;;;;;;;;;C;A;;;;;;3.39;;
ORG;2014;830000295;;;1;;830100533;1;1;;1;;15;135;;;;;A;;;;;;C;;;A;;;;;;D;;;;;;C;A;;C;A;;;;;0.2;;;
ORG;2014;830000303;;;1;;830100541;;;;;;;27;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;C;D;E;;;;0;;;
ORG;2014;830000311;;0;0;2;830100566;1;0;0;0;1;0;97;;;;;;;;A;;;H;;;;;;;;;;;;C;;;;;;C;D;G;;;;0.1;2.45;3;0
ORG;2014;830000337;;;;;830100590;1;;;1;1;;1;;;;;;;;;;;C;D;A;;;;;;;D;;;C;;;;;;C;D;A;;;;0;0;0;0
ORG;2014;830000345;;;2;;830100616;2;;;;;;3;1;;;;A;E;;;;;H;;;;;;;;;;;;;;;;;;C;D;;;;;2.2;3.63;49.4;90.7
ORG;2014;830000600;;;;;830101200;;;1;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;;;;;;;;;;;0;0.02;;
ORG;2014;830009528;;;;2;830100566;1;;;;;;;;;;;;;;A;;;H;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;830012589;;;;;830003695;;;;1;;;;;;;;;;;;;;;;;;;;;;;C;A;B;;;;;;;;;;;;;1;0.1;0.5;1
ORG;2014;830015970;;;;;830003695;;;;1;;;;;;;;;;;;;;;;;;;;;;;C;A;B;;;;;;;;;;;;;1;0.1;0.5;1
ORG;2014;830016671;;;;;830003695;;;;1;;;;;;;;;;;;;;;;;;;;;;;C;A;B;;;;;;;;;;;;;1;0.1;0.5;1
ORG;2014;830017372;;;;;750721235;;;1;;;;;;;;;;;;;;;;;;;;;C;A;D;;;;;;;;;;;;;;;;0;;;
ORG;2014;830017497;;0;0;0;830004958;1;0;0;0;0;0;6;0;;;;;;;;;;G;C;;;;;;;;;;;;;;;;;G;C;;;;;1;0;0;0
ORG;2014;830100103;;;;;830000022;;;;2;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;3;0.1;3;15
ORG;2014;830100368;;;;;830000147;;;;3;;;;;;;;;;;;;;;;;;;;;;;A;D;;;;;;;;;;;;;;2;0.1;1;7
ORG;2014;830100418;;;;;830000170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
ORG;2014;830100434;;;;;830000196;;;;3;;;;;;;;;;;;;;;;;;;;;;;A;D;;;;;;;;;;;;;;3;0.1;3;15
ORG;2014;830100475;;;;;830000238;;;;2;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;1;0.1;1;7
ORG;2014;830100558;;;;;690781810;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;830100574;;;1;;750821092;;;;1;;;2;1;;;;A;;;;;;;;;;;;;;;A;;;;;;;;;A;A;;A;;;0.1;;;1
ORG;2014;830100855;;0;1;0;830000493;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
ORG;2014;830101408;;;;;830000659;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;0.01;0.01;0.01;
ORG;2014;830200515;;;;;830001012;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;830200523;;;11;;830210084;1;;;1;;;6;;;;;A;C;D;;;;C;;;;;;;;;D;;;;;;;;;A;C;D;;;;1;;;
ORG;2014;830206983;;;;;830008819;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
ORG;2014;830207114;;;;;830001855;;;1;;;;1;;;;;;;;;;;;;;;;;C;D;A;;;;;;;;;;C;;;;;;0;;;
ORG;2014;830212783;;;1;;830002432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;830213880;;;;2;830100566;1;;;;;;;;;;;;;;A;;;H;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2014;830216495;;;;;830003695;;;;1;;;;;;;;;;;;;;;;;;;;;;;C;A;B;;;;;;;;;;;;;1;0.1;0.5;1
