BOR;AN;FI;GRP;RS;FI_ET;RS_ET
ST;2014;350000626;06;AUB SANTE;560009557;AUTODIALYSE LANESTER
ST;2014;350000626;06;AUB SANTE;560020208;UDM DE PONTIVY
ST;2014;350000626;06;AUB SANTE;560023848;UNITE DE DIALYSE MEDICALISEE LORIENT
ST;2014;350000626;06;AUB SANTE;560024077;AUTODIALYSE PONTIVY
ST;2014;350002291;02;CENTRE HOSPITALIER JANZE;350000410;CENTRE HOSPITALIER JANZE
ST;2014;350002309;02;CENTRE HOSPITALIER GRAND FOUGERAY;350000428;CENTRE HOSPITALIER GRAND-FOUGERAY
ST;2014;350002317;02;CENTRE HOSPITALIER MONTFORT-SUR-MEU;350000436;CENTRE HOSPITALIER MONTFORT-SUR-MEU
ST;2014;350002333;02;CENTRE HOSPITALIER ST MEEN LE GRAND;350000451;CENTRE HOSPITALIER ST MEEN LE GRAND
ST;2014;350005179;02;CHRU RENNES;350000014;C.H.R. : HOTEL DIEU
ST;2014;350005179;02;CHRU RENNES;350000741;C.H.R.  PONTCHAILLOU-RENNES
ST;2014;350005179;02;CHRU RENNES;350006771;C.H.R. : LA TAUVRAIS - MOY. SEJ
ST;2014;350005179;02;CHRU RENNES;350007084;C.H.R. : HOPITAL SUD
ST;2014;350023503;08;CENTRE REGIONAL DE LUTTE CONTRE CANCER;350002812;C.R.L.C.C. EUGENE MARQUIS  RENNES
ST;2014;350036281;08;CENTRE D'ONCOLOGIE ST VINCENT;350036299;CENTRE D'ONCOLOGIE ST VINCENT
ST;2014;350036281;08;CENTRE D'ONCOLOGIE ST VINCENT;350044764;CTRE D'ONCOLOGIE ST VINCENT ST MALO
ST;2014;350040291;02;CENTRE HOSPITALIER CANCALE;350040499;CENTRE HOSPITALIER CANCALE
ST;2014;350048518;02;CH DES MARCHES DE BRETAGNE;350000360;CH DES MARCHES DE BRETAGNE SAINT BRICE
ST;2014;350048518;02;CH DES MARCHES DE BRETAGNE;350000444;CH DES MARCHES DE BRETAGNE - ANTRAIN
ST;2014;360000046;02;CH LA TOUR BLANCHE D'ISSOUDUN;360000038;CH LA TOUR BLANCHE -  ISSOUDUN
ST;2014;360000046;02;CH LA TOUR BLANCHE D'ISSOUDUN;360004618;USLD CH ISSOUDUN LES ARCADES
ST;2014;360000053;02;CH DE CHATEAUROUX;360000137;CH CHATEAUROUX
ST;2014;360000053;02;CH DE CHATEAUROUX;360003149;UNITE DE SOINS DE SUITE GRANDS CHENES
ST;2014;360000061;02;CH DE LA CHATRE;360000145;CH LA CHATRE
ST;2014;360000079;02;CH DU BLANC;360000160;CH DU BLANC
ST;2014;360000087;02;CH SAINT CHARLES DE VALENCAY;360000178;CH DE VALENCAY
ST;2014;360000095;02;CH SAINT ROCH DE BUZANCAIS;360000186;CH SAINT-ROCH BUZANCAIS
ST;2014;360000103;02;CH DE CHATILLON-SUR-INDRE;360000202;CH CHATILLON SUR INDRE
ST;2014;360000111;02;CH DE LEVROUX;360000251;CH LEVROUX
ST;2014;370000481;02;CHRU DE TOURS;370000499;C.H.R.U. - CLOCHEVILLE - TOURS
ST;2014;370000481;02;CHRU DE TOURS;370000515;CTRE CONVAL. L'ERMITAGE CHRU TOURS
ST;2014;370000481;02;CHRU DE TOURS;370000861;C.H.R.U. BRETONNEAU
ST;2014;370000481;02;CHRU DE TOURS;370004467;C.H.R.U. -TROUSSEAU-
ST;2014;370000481;02;CHRU DE TOURS;370005050;CENTRE PSY.UNIVERSITAIRE-CHRU TOURS
ST;2014;370000564;02;CH INTER-COM. AMBOISE/CHATEAU-RENAULT;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU
ST;2014;370000564;02;CH INTER-COM. AMBOISE/CHATEAU-RENAULT;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ
ST;2014;370000606;02;CH DU CHINONAIS;370000531;CH DU CHINONAIS
ST;2014;370000614;02;CH DE LOCHES;370000903;CH PAUL MARTINAIS - LOCHES
ST;2014;370000614;02;CH DE LOCHES;370004301;USSR PERSONNES AGEES CH DE LOCHES
ST;2014;370000713;02;CH LOUIS SEVESTRE - LA MEMBROLLE;370000986;CH LOUIS SEVESTRE
ST;2014;370001067;06;A.R.A.U.C.O.;180005662;CENTRE D'AUTODIALYSE
ST;2014;370001067;06;A.R.A.U.C.O.;180005811;CENTRE D'AUTODIALYSE
ST;2014;370001067;06;A.R.A.U.C.O.;180005829;CENTRE D'AUTODIALYSE
ST;2014;370001067;06;A.R.A.U.C.O.;180006397;CENTRE D'AUTODIALYSE
ST;2014;370001067;06;A.R.A.U.C.O.;370002040;UNITE DE DIALYSE & D'AUTODIALYSE CHRU
ST;2014;370001067;06;A.R.A.U.C.O.;370100885;UNITE DE DIALYSE ET D'AUTODIALYSE
ST;2014;370001067;06;A.R.A.U.C.O.;370102832;UAD ARAUCO POLE VINCI
ST;2014;370001067;06;A.R.A.U.C.O.;370103152;UNITE DE DIALYSE ET D'AUTODIALYSE
ST;2014;370001067;06;A.R.A.U.C.O.;370104002;UNITE D'AUTODIALYSE
ST;2014;370001067;06;A.R.A.U.C.O.;370104572;UNITE D'AUTODIALYSE
ST;2014;370001067;06;A.R.A.U.C.O.;370104804;UNITE D'AUTODIALYSE
ST;2014;370002701;02;CH JEAN PAGES DE LUYNES;370001109;USSR  CH DE LUYNES
ST;2014;370004327;02;CH SAINTE MAURE DE TOURAINE;370001158;CH SAINTE MAURE DE TOURAINE
ST;2014;380780023;02;CH RHUMATOLOGIQUE D'URIAGE;380000018;CENTRE HOSPITALIER RHUMATOLOGIQUE URIAGE
ST;2014;380780031;02;CH DE LA MURE;380000026;CH DE LA MURE
ST;2014;380780049;02;CH PIERRE OUDOT;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU
ST;2014;380780049;02;CH PIERRE OUDOT;380784736;HJ ENFANTS BOURGOIN
ST;2014;380780049;02;CH PIERRE OUDOT;380785840;USLD JEAN MOULIN   CH BOURGOIN
ST;2014;380780049;02;CH PIERRE OUDOT;380798520;USLD DELPHINE NEYRET CH BOURGOIN
ST;2014;380780056;02;CH YVES TOURAINE;380000042;CH YVES TOURAINE
ST;2014;380780072;02;CH DE RIVES;380000059;CH DE RIVES
ST;2014;380780080;02;CHU GRENOBLE;380000067;HOPITAL NORD
ST;2014;380780080;02;CHU GRENOBLE;380006288;CTRE DE GÉRONTOLOGIE SUD
ST;2014;380780080;02;CHU GRENOBLE;380782722;HOPITAL SUD
ST;2014;380780080;02;CHU GRENOBLE;380802702;CSLD CHU GRENOBLE
ST;2014;380780098;02;CENTRE HOSPITALIER DE TULLINS;380000075;CH DE TULLINS SITE PERRET
ST;2014;380780098;02;CENTRE HOSPITALIER DE TULLINS;380795021;CH DE TULLINS SITE PARMÉNIE
ST;2014;380780171;02;CH DE SAINT MARCELLIN;380000091;CH DE SAINT MARCELLIN
ST;2014;380780213;02;CH DE SAINT LAURENT DU PONT;380000109;CH DE SAINT LAURENT DU PONT
ST;2014;380780239;02;CH DE SAINT GEOIRE EN VALDAINE;380000125;CENTRE HOSPITALIER  DE ST GEOIRE EN VALDAINE
ST;2014;380780247;02;CENTRE HOSPITALIER ALPES ISÈRE;380000133;CENTRE HOSPITALIER ALPES ISÈRE
ST;2014;380781351;02;CH DE LUZY-DUFEILLANT;380000166;HOPITAL LOCAL DE LUZY-DUFEILLANT
ST;2014;380781435;02;CENTRE HOSPITALIER LUCIEN HUSSEL;380000174;CH LUCIEN HUSSEL VIENNE
ST;2014;380782698;02;CH DE LA TOUR DU PIN;380000356;CH LA TOUR DU PIN
ST;2014;380782771;02;CH DE MORESTEL;380000364;CENTRE HOSPITALIER DE MORESTEL
ST;2014;380784751;02;CH DE VOIRON;380000406;CH DE VOIRON
ST;2014;380784751;02;CH DE VOIRON;380802728;USLD CH VOIRON
ST;2014;380793802;06;AGDUC;050003359;UNITE DE DIALYSE MEDICALISEE AGDUC
ST;2014;380793802;06;AGDUC;050006022;UNITE D'AUTODIALYSE AGDUC ADRET
ST;2014;380793802;06;AGDUC;070004726;CENTRE DIALYSE AGDUC - CH AUBENAS
ST;2014;380793802;06;AGDUC;260001631;CENTRE DIALYSE AGDUC MONTELIMAR
ST;2014;380793802;06;AGDUC;260003140;UNITE AUTODIAL AGDUC - CREST
ST;2014;380793802;06;AGDUC;260003215;CENTRE DIALYSE AGDUC - VALENCE
ST;2014;380793802;06;AGDUC;260006820;UNITE DIALYSE AGDUC - ROMANS
ST;2014;380793802;06;AGDUC;260006838;UNITE AUTODIAL AGDUC - PROMPSAULT
ST;2014;380793802;06;AGDUC;260016993;UNITE AUTODIAL AGDUC - PIERRELATTE
ST;2014;380793802;06;AGDUC;380784801;CENTRE DIALYSE AGDUC - J.M. MULLER
ST;2014;380793802;06;AGDUC;380793810;UNITE  AGDUC - MEYLAN
ST;2014;380793802;06;AGDUC;380797217;UNITE AUTODIAL AGDUC - VIZILLE
ST;2014;380793802;06;AGDUC;380797233;DIALYSE A DOMICILE AGDUC
ST;2014;380793802;06;AGDUC;380804203;UNITE AUTODIAL AGDUC ST MARCELLIN
ST;2014;380793802;06;AGDUC;730005709;AGDUC DP DOMICILE - CHAMBERY
ST;2014;380793802;06;AGDUC;730785466;UNITE AUTODIAL AGDUC - ST JEAN MAURIEN
ST;2014;380793802;06;AGDUC;730786464;UNITE AUTODIAL AGDUC - MOTTE SERVOLEX
ST;2014;380793802;06;AGDUC;730790235;UNITE AUTODIAL AGDUC - BG ST MAURICE
ST;2014;390780146;02;CH LONS LE SAUNIER;390000040;CH LONS
ST;2014;390780146;02;CH LONS LE SAUNIER;390005742;ANTENNE SMUR DU CH DE LONS
ST;2014;390780153;02;CH LEON BERARD MOREZ;390000057;CH  L BERARD MOREZ
ST;2014;390780161;02;CH LOUIS JAILLON SAINT CLAUDE;390000065;CH LOUIS JAILLON SAINT CLAUDE
ST;2014;390780179;02;CENTRE HOSPITALIER SALINS;390000073;CENTRE HOSPITALIER SALINS LES BAINS
ST;2014;390780187;02;CH ARBOIS;390000081;CENTRE HOSPITALIER ARBOIS
ST;2014;390780377;02;CH POLIGNY;390000131;CENTRE HOSPITALIER POLIGNY
ST;2014;390780476;02;CHS DOLE ST YLIE;390000164;CHS DOLE SAINT YLIE
ST;2014;390780591;02;CENTRE HOSPITALIER CHAMPAGNOLE;390000214;CH CHAMPAGNOLE
ST;2014;390780609;02;CENTRE HOSPITALIER L PASTEUR DOLE;390000222;CH LOUIS PASTEUR DOLE
ST;2014;390780609;02;CENTRE HOSPITALIER L PASTEUR DOLE;390784833;EHPAD USLD ARMAND TRUCHOT CH DOLE
ST;2014;390781177;02;CH INTERCOMMUNAL ORGELET;390006161;CH INTERCOMMUNAL ORGELET
ST;2014;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400000113;CH MONT DE MARSAN - SITE DE STE ANNE
ST;2014;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400000139;CENTRE HOSPITALIER DE MONT DE MARSAN
ST;2014;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400012506;ANTENNE SAISONNIERE SMUR - BISCARROSSE
ST;2014;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400012514;ANTENNE SMUR - LABOUHEYRE
ST;2014;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400012522;ANTENNE SMUR - AIRE-SUR-L'ADOUR
ST;2014;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400780250;CENTRE DE NOUVIELLE
ST;2014;400780193;02;CENTRE HOSPITALIER  DE DAX;400000105;CENTRE HOSPITALIER DAX
ST;2014;400780193;02;CENTRE HOSPITALIER  DE DAX;400011383;ANTENNE SAISONNIERE SMUR - HOSSEGOR
ST;2014;400780193;02;CENTRE HOSPITALIER  DE DAX;400011391;ANTENNE SAISONNIERE SMUR - MIMIZAN
ST;2014;400780193;02;CENTRE HOSPITALIER  DE DAX;400781043;EHPAD - USLD LE LANOT CH DE DAX
ST;2014;400780193;02;CENTRE HOSPITALIER  DE DAX;400782777;HOPITAL THERMAL DAX
ST;2014;400780193;02;CENTRE HOSPITALIER  DE DAX;400787354;CH DE DAX - SITE DU LANOT
ST;2014;400780268;02;CENTRE HOSPITALIER DE SAINT SEVER;400000147;CENTRE HOSPITALIER DE SAINT SEVER
ST;2014;400790663;02;POLE GERIATRIQUE DU PAYS DES SOURCES;400006607;EHPAD - USLD DE MORCENX
ST;2014;410000087;02;CH DE BLOIS;410000020;CH BLOIS
ST;2014;410000095;02;CH DE VENDOME;410000038;CH VENDOME
ST;2014;410000095;02;CH DE VENDOME;410003768;SERVICE PSYCHIATRIE-ANNEXE-CH  VENDOME
ST;2014;410000095;02;CH DE VENDOME;410004063;USSR CH DE VENDOME
ST;2014;410000103;02;CH DE ROMORANTIN-LANTHENAY;410000046;CH ROMORANTIN-LANTHENAY
ST;2014;410000111;02;CH DE ST AIGNAN;410000053;CH SAINT AIGNAN
ST;2014;410000137;02;CH ANTOINE MOREAU DE MONTOIRE;410000178;CH MONTOIRE SUR LE LOIR
ST;2014;410000145;02;CH DE MONTRICHARD;410000210;CH MONTRICHARD
ST;2014;410000152;02;CH DE SELLES-SUR-CHER;410000244;CH SELLES-SUR-CHER
ST;2014;410007363;08;CTRE DE RADIOTHERAPIE ET CANCEROLOGIE;410007371;CTRE RADIOTHERAPIE CANCEROLOGIE
ST;2014;420000325;02;CH DE SAINT PIERRE DE BOEUF;420780744;CENTRE HOSPITALIER DE ST PIERRE DE BOEUF
ST;2014;420001752;06;ARTIC 42;420011603;UNITE D'AUTODIALYSE DE L'HORME ARTIC 42
ST;2014;420001752;06;ARTIC 42;420012536;CENTRE ARTIC 42
ST;2014;420001752;06;ARTIC 42;420786808;UNITE D'AUTODIALYSE QUARTIER SOLEIL ARTIC 42
ST;2014;420001752;06;ARTIC 42;420787525;UNITE D'AUTODIALYSE ROBESPIERRE ARTIC 42
ST;2014;420001752;06;ARTIC 42;420788689;UNITE D'AUTODIALYSE DE SAVIGNEUX ARTIC 42
ST;2014;420001752;06;ARTIC 42;420789968;UDM ENTRAINEMENT HAD DP ARTIC 42
ST;2014;420001752;06;ARTIC 42;430003475;UNITE D'AUTODIALYSE DE MONISTROL SUR LOIRE
ST;2014;420002495;02;HÔPITAL DU GIER;420009599;CH PAYS DE GIER POLE GERIATRIQUE
ST;2014;420002495;02;HÔPITAL DU GIER;420780637;CH PAYS DE GIER POLE MCO
ST;2014;420002495;02;HÔPITAL DU GIER;420780678;HÔPITAL DU GIER SITE MARREL SSR
ST;2014;420013492;02;GCS-ES INSTIT. CANCÉR. LUCIEN NEUWIRTH;420010241;INSTITUT CANCÉROLOGIE LUCIEN NEUWIRTH
ST;2014;420013831;02;CENTRE HOSPITALIER DU FOREZ;420000226;CH DU FOREZ SITE DE MONTBRISON
ST;2014;420013831;02;CENTRE HOSPITALIER DU FOREZ;420000267;CH DU FOREZ SITE DE FEURS
ST;2014;420013831;02;CENTRE HOSPITALIER DU FOREZ;420012320;HÔP JOUR ET APPART THÉRAP CH FEURS
ST;2014;420780033;02;CH DE ROANNE;420000010;CH DE ROANNE
ST;2014;420780033;02;CH DE ROANNE;420784845;ANNEXE BONVERT CH ROANNE
ST;2014;420780041;02;CH DE SAINT JUST LA PENDUE;420000028;CENTRE HOSPITALIER DE ST JUST LA PENDUE
ST;2014;420780058;02;CH DE CHARLIEU;420000036;CENTRE HOSPITALIER DE CHARLIEU
ST;2014;420780652;02;CH DE FIRMINY;420000234;Hôpital Le Corbusier Firminy
ST;2014;420780660;02;CH GEORGES CLAUDINON;420000242;CH GEORGES CLAUDINON
ST;2014;420780694;02;CH DE SAINT BONNET LE CHÂTEAU;420000275;HL DE ST BONNET LE CHÂTEAU
ST;2014;420780702;02;CH DE CHAZELLES SUR LYON;420000283;HL DE CHAZELLES SUR LYON
ST;2014;420780710;02;CH MAURICE ANDRÉ;420789067;USLD HL SAINT GALMIER
ST;2014;420780736;02;CH DE PÉLUSSIN;420000317;CENTRE HOSPITALIER DE PELUSSIN
ST;2014;420781791;02;CH DE BOËN;420000556;CENTRE HOSPITALIER DE BOËN
ST;2014;420784878;02;CHU SAINT ÉTIENNE;420000440;HOPITAL TROUSSEAU
ST;2014;420784878;02;CHU SAINT ÉTIENNE;420002669;HOPITAL DE JOUR FIRMINY 42G05
ST;2014;420784878;02;CHU SAINT ÉTIENNE;420782559;HOPITAL DE BELLEVUE
ST;2014;420784878;02;CHU SAINT ÉTIENNE;420782567;HOPITAL DE LA CHARITE
ST;2014;420784878;02;CHU SAINT ÉTIENNE;420785354;HOPITAL NORD
ST;2014;430000018;02;CENTRE HOSPITALIER DU PUY;430000117;CENTRE HOSPITALIER LE PUY - EMILE ROUX
ST;2014;430000034;02;CENTRE HOSPITALIER SECTEUR DE BRIOUDE;430000190;CENTRE HOSPITALIER DE BRIOUDE
ST;2014;430000059;02;CH CRAPONNE SUR ARZON;430000299;Centre Hospitalier du Pays de Craponne sur Arzon
ST;2014;430000067;02;CH LANGEAC;430000307;CH -PIERRE GALLICE- LANGEAC
ST;2014;430000091;02;CH D'YSSINGEAUX;430000356;CH D' YSSINGEAUX
ST;2014;440000057;02;CENTRE HOSPITALIER DE SAINT- NAZAIRE;440000016;CENTRE HOSPITALIER DE ST NAZAIRE
ST;2014;440000057;02;CENTRE HOSPITALIER DE SAINT- NAZAIRE;440007607;CH ST NAZAIRE - HEINLEX
ST;2014;440000057;02;CENTRE HOSPITALIER DE SAINT- NAZAIRE;440017440;HOPITAL A DOMICILE CH ST NAZAIRE
ST;2014;440000065;02;CENTRE HOSPITALIER DE MAUBREUIL;440000024;CENTRE HOSPITALIER DE MAUBREUIL
ST;2014;440000263;02;CENTRE HOSPITALIER SPECIALISE BLAIN;440000180;CHS BLAIN
ST;2014;440000289;02;CHU DE NANTES;440000271;C.H.U. NANTES HÔTEL-DIEU ET HME
ST;2014;440000289;02;CHU DE NANTES;440000453;C.H. LEON BELLIER NANTES
ST;2014;440000289;02;CHU DE NANTES;440003291;CHU DE NANTES - SITE SAINT-JACQUES
ST;2014;440000289;02;CHU DE NANTES;440017598;CHU DE NANTES HOPITAL G. R. LAENNEC
ST;2014;440000289;02;CHU DE NANTES;440021392;HOP PSY ST-JACQUES - CHU NANTES
ST;2014;440000289;02;CHU DE NANTES;440050458;MAISON BEAUSEJOUR-SITE SSR
ST;2014;440000289;02;CHU DE NANTES;440050466;MAISON PIRMIL-SITE SSR
ST;2014;440000297;02;CENTRE HOSPITALIER  ANCENIS;440000396;CENTRE HOSPITALIER ANCENIS
ST;2014;440000297;02;CENTRE HOSPITALIER  ANCENIS;440021285;USLD DU CENTRE HOSPITALIER D ANCENIS
ST;2014;440000313;02;CH CHATEAUBRIANT NOZAY POUANCE;440000503;CENTRE HOSPITALIER CHATEAUBRIANT
ST;2014;440000313;02;CH CHATEAUBRIANT NOZAY POUANCE;440000677;HOPITAL LOCAL DE NOZAY
ST;2014;440000313;02;CH CHATEAUBRIANT NOZAY POUANCE;490000569;HOPITAL LOCAL DE POUANCE
ST;2014;440000347;02;HOPITAL LOCAL CORCOUE SUR LOGNE;440000644;HOPITAL BEL AIR
ST;2014;440000859;02;HOPITAL LOCAL LOIRE ET SILLON;440001295;HOPITAL  LOIRE ET SILLON
ST;2014;440002590;06;ASSOCIATION ECHO;440005080;AUTODIALYSE DE NANTES MONTFORT ET DIALYSE A DOMICI
ST;2014;440002590;06;ASSOCIATION ECHO;440027589;AUTODIALYSE DE CHATEAUBRIANT
ST;2014;440002590;06;ASSOCIATION ECHO;440036176;CENTRE D'HEMODIALYSE AMBULATOIRE DE LAENNEC
ST;2014;440002590;06;ASSOCIATION ECHO;440036218;AUTODIALYSE D'ANCENIS
ST;2014;440002590;06;ASSOCIATION ECHO;440036473;AUTODIALYSE DE BOUGUENAIS
ST;2014;440002590;06;ASSOCIATION ECHO;440036499;CENTRE D'HEMODIALYSE DE NANTES CONFLUENT
ST;2014;440002590;06;ASSOCIATION ECHO;440039568;AUTODIALYSE ET DIALYSE MEDICALISEE DE LA BAULE
ST;2014;440002590;06;ASSOCIATION ECHO;440042513;AUTODIALYSE DE CARQUEFOU
ST;2014;440002590;06;ASSOCIATION ECHO;440046910;AUTODIALYSE DE SAINT NAZAIRE
ST;2014;440002590;06;ASSOCIATION ECHO;440050441;UDM - CAP SANTE SAINT NAZAIRE
ST;2014;440002590;06;ASSOCIATION ECHO;490007499;CENTRE D'HEMODIALYSE AMBULATOIRE D'ANGERS BOQUEL
ST;2014;440002590;06;ASSOCIATION ECHO;490008224;AUTODIALYSE DE CHOLET LESCURE
ST;2014;440002590;06;ASSOCIATION ECHO;490009008;CENTRE D'HEMODIALYSE AMBULATOIRE DE CHOLET
ST;2014;440002590;06;ASSOCIATION ECHO;490011350;AUTODIALYSE D'ANGERS BELLE BEILLE
ST;2014;440002590;06;ASSOCIATION ECHO;490016235;AUTODIALYSE DE SAUMUR
ST;2014;440002590;06;ASSOCIATION ECHO;490017613;UNITE DE DIALYSE MEDICALISEE TRELAZE
ST;2014;440002590;06;ASSOCIATION ECHO;530002898;CENTRE D'HEMODIALYSE AMBULATOIRE DE LAVAL
ST;2014;440002590;06;ASSOCIATION ECHO;530006188;AUTODIALYSE DE LAVAL FERRY
ST;2014;440002590;06;ASSOCIATION ECHO;560009490;AUTODIALYSE DE BELLE-ÎLE EN MER
ST;2014;440002590;06;ASSOCIATION ECHO;560009508;AUTODIALYSE D'AURAY
ST;2014;440002590;06;ASSOCIATION ECHO;560009524;AUTODIALYSE ET UNITE DE DIALYSE MEDICALISEE DE VAN
ST;2014;440002590;06;ASSOCIATION ECHO;560014078;AUTODIALYSE DE MUZILLAC
ST;2014;440002590;06;ASSOCIATION ECHO;560014128;AUTODIALYSE DE PLOERMEL
ST;2014;440002590;06;ASSOCIATION ECHO;560023152;CENTRE AMBULATOIRE DE VANNES VILLEMIN
ST;2014;440002590;06;ASSOCIATION ECHO;720003441;CENTRE HEMODIALYSE AMBULATOIRE DU MANS
ST;2014;440002590;06;ASSOCIATION ECHO;720016690;AUTODIALYSE DU MANS BICHAT
ST;2014;440002590;06;ASSOCIATION ECHO;720016831;AUTODIALYSE DE SABLE SUR SARTHE
ST;2014;440002590;06;ASSOCIATION ECHO;720017235;AUTODIALYSE DE MAMERS
ST;2014;440002590;06;ASSOCIATION ECHO;720017755;AUTODIALYSE DE LA FERTE BERNARD
ST;2014;440002590;06;ASSOCIATION ECHO;720017839;CENTRE D'HÉMODIALYSE AMBULATOIRE DU MANS PSS
ST;2014;440002590;06;ASSOCIATION ECHO;850009333;AUTODIALYSE ET DIALYSE MEDICALISEE DE LA ROCHE SUR
ST;2014;440002590;06;ASSOCIATION ECHO;850009762;AUTODIALYSE SAISONNIERE DE LA TRANCHE SUR MER
ST;2014;440002590;06;ASSOCIATION ECHO;850011271;AUTODIALYSE ET UNITE DE DIALYSE MEDICALISEE DE CHA
ST;2014;440002590;06;ASSOCIATION ECHO;850022047;UNITE DE DIALYSE MEDICALISEE ET AUTODIALYSE DE L'ILE D'YEU
ST;2014;440002590;06;ASSOCIATION ECHO;850023151;CENTRE DE DIALYSE FONTENAY LE COMTE
ST;2014;440002590;06;ASSOCIATION ECHO;850025156;CENTRE D'HEMODIALYSE AMBULATOIRE DE PSO
ST;2014;440003267;02;HOPITAL LOCAL PIERRE DELAROCHE;440001964;HOPITAL LOCAL DE CLISSON
ST;2014;440003309;02;CENTRE HOSPITALIER GEORGES DAUMEZON;440001972;CENTRE HOSPITALIER GEORGES DAUMEZON
ST;2014;440028538;02;HOPITAL INTERCOMMUNAL DE LA PRESQU'ILE;440001253;H INTERCOM DE LA PRESQU'ILE - GUERANDE
ST;2014;440028538;02;HOPITAL INTERCOMMUNAL DE LA PRESQU'ILE;440001261;H INTERCOM DE LA PRESQU'ILE-LE CROISIC
ST;2014;440041531;02;HOPITAL INTERCOMMUNAL  DU PAYS DE RETZ;440001279;HI PAYS DE RETZ:HOPITAL DE PAIMBOEUF
ST;2014;440041531;02;HOPITAL INTERCOMMUNAL  DU PAYS DE RETZ;440001287;HOPITAL  INTERC. LOCAL DU PAYS DE RETZ
ST;2014;440041531;02;HOPITAL INTERCOMMUNAL  DU PAYS DE RETZ;440032399;HOPITAL DE PORNIC USLD
ST;2014;440042141;02;HOPITAL INTERCOMMUNAL SEVRE ET LOIRE;440000552;HOPITAL LOCAL  DU LOROUX BOTTEREAU
ST;2014;440042141;02;HOPITAL INTERCOMMUNAL SEVRE ET LOIRE;440000883;HOPITAL LOCAL DE VERTOU
ST;2014;450000088;02;CH REGIONAL D'ORLEANS;450000021;HÔPITAL MADELEINE
ST;2014;450000088;02;CH REGIONAL D'ORLEANS;450002613;HÔPITAL LA SOURCE -
ST;2014;450000088;02;CH REGIONAL D'ORLEANS;450010442;USLD SARAN CHR D'ORLEANS
ST;2014;450000088;02;CH REGIONAL D'ORLEANS;450010475;USLD PAUL GAUGUIN CHR D'ORLEANS
ST;2014;450000096;02;CH DE GIEN;450000047;CH DEZARNAULDS - GIEN
ST;2014;450000104;02;C H AGGLOMERATION MONTARGOISE;450000062;CH AGGLOMERATION MONTARGOISE
ST;2014;450000104;02;C H AGGLOMERATION MONTARGOISE;450019799;ULSD LA CERISAIE
ST;2014;450000112;02;CH DE PITHIVIERS;450000070;CH PITHIVIERS
ST;2014;450000138;02;CH LOUR PICOU-BEAUGENCY;450000120;CH LOUR PICOU - BEAUGENCY
ST;2014;450000146;02;CH  BEAUNE-LA-ROLANDE;450000187;CH PAUL CABANIS- BEAUNE-LA-ROLANDE
ST;2014;450000153;02;CH P. LEBRUN NEUVILLE AUX BOIS;450000211;CH PIERRE LEBRUN- NEUVILLE-AUX-BOIS
ST;2014;450000161;02;CH DE SULLY-SUR-LOIRE;450000260;CH SULLY-SUR-LOIRE
ST;2014;450001201;06;A.T. I. R. R. O.;450010772;ATIRRO-CENTRE D'AUTODIALYSE
ST;2014;450001201;06;A.T. I. R. R. O.;450011549;ATIRRO-CENTRE D'AUTODIALYSE
ST;2014;450001201;06;A.T. I. R. R. O.;450017694;ATIRRO-CENTRE D'AUTODIALYSE
ST;2014;450001466;06;CENTRE D'HEMODIALYSE DE L'ARCHETTE;450012935;CENTRE D'HEMODIALYSE-ARCHETTE-
ST;2014;450001466;06;CENTRE D'HEMODIALYSE DE L'ARCHETTE;450018395;CENTRE D'AUTODIALYSE
ST;2014;450002423;02;CH DEPARTEMENTAL GEORGE DAUMEZON;450000930;CHD FLEURY LES AUBRAIS
ST;2014;450018296;06;CENTRE DE DIALYSE DE LA REINE BLANCHE;450018312;CENTRE D'HEMODIALYSE LA REINE BLANCHE - Pôle Orélia
ST;2014;450018478;08;SELARL DE RADIOTHÉRAPIE ET D'ONCOLOGIE;450019336;CTRE RADIOTHIOTHERAPIE & ONCOLOGIE BOURGOINS
ST;2014;460780083;02;CENTRE HOSPITALIER FIGEAC;460000045;CENTRE HOSPITALIER FIGEAC MAQUISARDS
ST;2014;460780083;02;CENTRE HOSPITALIER FIGEAC;460006109;CENTRE HOSPITALIER FIGEAC CLEMENCEAU
ST;2014;460780091;02;CENTRE HOSPITALIER SAINT JACQUES;460000052;CENTRE  HOSPITALIER SAINT CERE
ST;2014;460780208;02;CENTRE HOSPITALIER JEAN COULON GOURDON;460000102;CENTRE HOSPITALIER JEAN COULON GOURDON
ST;2014;460780216;02;CENTRE HOSPITALIER JEAN ROUGIER CAHORS;460000110;CTRE HOSPITALIER JEAN ROUGIER CAHORS
ST;2014;460780216;02;CENTRE HOSPITALIER JEAN ROUGIER CAHORS;460785595;UNITE SOINS LONGUE DUREE CH CAHORS
