BOR;AN;FI;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_A5;CANCERO_A6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_A10;CANCERO_B10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B17;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2014;690782834;690000724;1;0;0;733;148;5369;0;690011838;;;9;0;0;0;9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;690783154;690781810;1;0;1;3583;2219;13649;1;;;;2370;0;1931;0;412;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;10;;;0;2686;0;0;0;0;0;0;0;0;0;0;1;2;;;1;2;4;2;;;4;1;1;;;;4.8;3.05;;;4.2
CANCERO;2014;690784137;690781810;1;1;1;47585;40889;97904;1;;;;19218;0;15366;0;2529;0;0;0;4;0;0;1247;22052;326;75;76;1226;107;2;;;;17;0;2;;;;15;4;;;;28.72;22;15;;;1148;5087;1067;23;0;0;6;2;5408;6741;0;18;4;2;;3;2.54;4.15;37;25;1;;11;8;2;;;4;39.84;23.35;0.67;;14.32
CANCERO;2014;690784152;690781810;1;0;1;4996;2704;20013;1;;;;3970;0;2551;0;618;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;2559;0;0;0;0;0;0;0;0;0;0;;;;;;0.1;6;1;;;1;1;;;;;5.25;1;;;0.5
CANCERO;2014;690784178;690781810;1;0;0;1904;1239;8993;1;;;;1361;0;1236;0;239;0;4;0;;;;0;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;690784186;690781810;1;1;0;1868;739;6583;1;;;;1005;0;729;0;206;0;0;0;0;;7;0;0;0;0;573;0;544;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;690788930;690001623;1;0;0;368;0;9659;0;690029194;;;0;173;0;254;0;71;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;690793468;690002068;1;0;1;4646;3473;9066;1;;;;3595;0;3428;0;475;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;0;2878;0;0;0;0;0;0;0;0;0;0;;12;;12;;;4;;;;;15;;1;1;3;4.2;;0.5;0.5;1.5
CANCERO;2014;690805361;690805353;1;0;0;1535;836;4287;1;;;;1139;0;747;0;185;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;690807367;690003447;1;0;1;1795;1411;2280;1;;;;1233;0;1202;0;137;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;1202;0;0;0;0;0;0;0;0;0;0;;;1;1;0.5;0.5;1;;;;;1;;1;;1;1.5;;0.2;;0.75
CANCERO;2014;700000029;700004591;1;0;0;4727;4342;4446;1;;;;4461;0;4332;0;553;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;710006859;710000118;1;0;1;3152;2287;6935;1;;;;2106;0;1995;0;320;0;0;0;;;;;18485;380;;;;;;;;;;;;;;;;;;;;;;5;;;0;1996;0;0;0;0;0;0;0;0;0;0;;;3;;1.5;;1;;;;;1;;;;;1.86;;;;
CANCERO;2014;710010067;710780644;1;0;0;1178;842;2400;1;;;;1045;3;818;3;149;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;710014317;710001843;0;1;0;22627;0;240;0;;;;;;;;;;;;2;0;0;1068;21559;;0;;932;0;0;3;8;1;5;;4;0;3;0;5;1.9;3;10.52;1;8.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;710780917;710000274;1;0;1;9671;8694;12158;1;;;;8723;5;8442;6;831;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;;;0;8956;0;0;0;3;0;0;0;0;0;0;12;;;;3;;;;;;;;;;;;;;;;
CANCERO;2014;710978263;710780958;1;0;1;5287;4044;8029;1;;;;4956;4;3952;4;596;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;15;12;;;1051;4845;0;0;0;1;0;0;4742;0;0;0;2;;;;2;;11;8;1;;3;4;1;;;;14.81;6.43;1;;3.6
CANCERO;2014;710978289;710780263;1;1;1;3851;2918;6609;1;;;;3599;48;2844;48;477;11;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;11;9;;;678;3448;0;0;0;1;0;0;3903;0;0;0;2;;;;2;;7;2;;;2;5;4;;;1;10.03;3.66;;;2.05
CANCERO;2014;710978313;710976705;1;0;1;4679;4562;1869;1;;;;4667;0;4554;0;389;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;20;14;;;520;4838;0;0;0;0;0;0;6897;0;0;0;2;;;;0.53;;10;9;;;4;;;;;;9.65;8.49;;;3.89
CANCERO;2014;710978347;710781204;1;0;0;721;89;4995;0;710978347;;;;1;;1;;1;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;720000033;720000025;1;1;1;9869;7795;14395;1;;;;8349;0;7215;0;926;0;29;0;;;1;0;0;0;0;49;0;48;0;;;;;0;0;;;;;0;;;;;30;30;;;1288;8768;0;0;0;2;0;0;7971;0;0;0;;;6;1;4.99;0.3;19;13;0;0;3;12;7;0;0;3;29;17.7;0;0;4.87
CANCERO;2014;720000199;720000595;1;0;0;987;114;7319;0;720000033;;;20;0;0;0;17;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;720000231;720000637;0;0;0;285;122;700;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;720000249;720000645;1;0;1;14469;13467;6567;1;;;;14291;0;13423;0;1653;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;35;23;;;1551;15575;0;0;0;0;0;0;11621;0;0;0;3;4;0;2;3;5.5;18;18;0;0;4;12;7;2;1;11;27.78;23.09;1.57;0.5;12.32
CANCERO;2014;720000470;610780082;1;0;0;13;2;238;1;;;;8;0;0;0;7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;720001437;720006022;1;0;0;120;49;498;0;720000249;;;120;;49;;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;720014729;720002294;0;1;0;40862;;40862;0;;;;;;;;;;;;4;0;0;1892;38970;;;;1694;;4;2;16;4;3;0;2;2;12;1;22;5.5;3.69;25.21;4.91;9.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;720016179;720016724;1;0;0;143;68;907;0;720000025;;;61;0;51;0;9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;720017748;720000561;0;0;0;1257;350;7759;0;.;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;730000031;730000015;1;1;1;28140;26154;52845;1;;;;6344;65;5505;70;950;16;2;1;3;0;0;917;19631;149;0;0;956;0;4;2;14;0;7;0;0;4;13;0;2;3.83;4.35;23.48;0;7.93;24;27;;;1271;7793;0;0;1;8;0;0;6999;0;1;0;6;0;0;0;5.5;0;2;2;0;0;1;10;3;0;0;3;8.48;4.21;0;0;2.29
CANCERO;2014;730000049;730002839;1;0;0;;;;0;730000015;730004298;;;20;;20;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;730000080;730780103;1;0;1;453;424;485;0;730000015;;;440;7;421;18;63;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;498;0;0;0;0;0;0;0;0;0;0;;;1;1;0.1;0.6;3;1;;;1;1;;;1;;3.5;1;;0.1;1
CANCERO;2014;730000098;730780111;1;0;0;686;622;892;1;;;;686;0;622;0;103;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;730000262;730002839;1;0;0;527;453;629;0;730000015;730004298;;459;0;428;0;52;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;730004298;730010048;1;0;1;7345;6091;9020;1;;;;5875;0;5731;0;639;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;;;0;5667;0;0;0;6;0;0;0;0;0;0;2;;;4;2;0.35;2;;;;1;3;;1;1;;4;;0.1;0.1;1
CANCERO;2014;740000237;740781133;1;1;1;17596;15690;41030;1;;;;8083;86;6974;91;1033;16;4;0;2;1;;911;19605;280;0;0;902;0;3;2;6;0;0;1;2;0;2;0;0;3.7;1.83;6.69;0;0.42;15;15;;;831;7948;0;0;2;5;0;0;4530;0;3;0;2;4;1;0;1.58;4;10;8;0;0;15;10;3;1;0;7;17.65;10.92;0.8;0;15.64
CANCERO;2014;740000302;740781133;1;0;0;646;533;922;1;;;;552;32;512;38;54;9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;740000328;740790381;1;0;0;3316;2575;4975;1;;;;2795;57;2433;60;325;7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;740001912;740012653;0;1;0;18932;;18932;0;;;;;;;;;;;;2;0;;842;18090;0;;;775;;2;1;4;;;;;2;4;2;;2;2.5;7.8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;740014345;740000617;1;0;1;2721;2255;3602;1;;;;2327;0;2198;0;246;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;2050;0;0;0;0;0;0;0;0;0;0;3;;;;3;0;6;5;;;2;4;1;;1;;7.43;5.16;0.2;0.51;1.97
CANCERO;2014;740780192;740780168;1;0;1;2262;1717;12916;1;;;;2238;0;1717;0;336;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;76;10;;;837;1844;0;0;0;0;0;0;20465;0;0;0;;2;;;;2;22;15;;;18;12;7;1;1;12;31.21;19.41;0.8;0.5;24.59
CANCERO;2014;740780416;740000112;0;0;0;926;347;3873;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;740780424;740000120;1;0;1;5384;4742;4462;1;;;;4935;0;4648;0;515;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;0;4614;0;0;0;0;0;0;0;0;0;0;1;5;;4;1;7;2;1;;;;1;;;1;1;2.5;1;;0.1;0.8
CANCERO;2014;740781141;740790258;1;0;0;3502;3011;5298;1;;;;3141;103;2972;148;421;23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;740781224;740001839;1;0;0;416;143;2045;0;;;;81;11;81;15;10;4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750000481;750110025;0;0;0;45;24;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750000499;750140014;0;1;0;414;39;3429;0;;;;;;;;;;;;0;;0;0;0;167;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750000523;750150120;1;0;1;8875;7042;9946;1;;;;7805;0;6866;0;728;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;20;21;;;1894;7314;0;0;1;0;0;0;10589;0;2;0;5;;1;;7.14;;18;8;1;;9;2;1;1;1;2;16.28;9.07;1.67;0.74;11.27
CANCERO;2014;750000549;750150229;0;0;0;428;74;2289;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750042459;750712341;1;0;0;71;0;1297;1;;;;0;71;0;97;0;31;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750100075;750712184;1;1;1;50987;43344;108526;1;;;;26041;0;20983;0;3663;0;23;0;3;0;2;1005;20267;365;278;234;1114;426;7;5;19;1;10;5;1;1;1;1;3;7.59;5.86;19.29;1.86;12.49;37;27;;;3808;26687;0;0;49;284;0;0;21298;0;205;0;18;;5;;20.48;;59;33;1;;10;5;1;2;;1;64.35;32.28;3.04;;10.42
CANCERO;2014;750100091;750712184;1;0;1;17881;14433;36663;1;;;;14853;0;12408;0;1601;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;99;51;0;0;2614;17464;0;0;2;44;0;0;16429;0;4;0;7;15;2;0;8.5;14;143;89;4;0;20;1;2;0;0;2;140.54;83.71;3.8;0;21.48
CANCERO;2014;750100109;750712184;1;1;1;2449;1741;7283;1;;;;2262;0;1575;0;5;0;238;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;32;8;;;668;2812;0;0;661;2746;0;0;2253;0;2234;0;;5;;;;4;59;30;2;;4;;;;;;58.34;28.28;2;;4
CANCERO;2014;750100125;750712184;1;1;1;44030;37193;93475;1;;;;21994;0;19141;0;2615;0;1;0;3;;6;701;14099;1219;91;370;1409;402;7;7;22;3;6;0;;;;;;6.63;5.9;17.89;2.9;6;56;54;;;2884;20932;0;0;4;8;0;0;17640;0;7;0;11;;;2;10.68;1.22;85;59;1;1;14;;;2;2;3;83.76;58.6;1.82;2.36;16.11
CANCERO;2014;750100166;750712184;1;0;1;12862;8064;36478;1;;;;9569;0;7204;0;1606;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;37;23;;;1730;9734;0;0;31;9;0;0;10018;0;178;0;7;5;11;11;7.7;4.25;55;20;1;;5;11;2;1;;1;59.75;21.72;1.8;;5.5
CANCERO;2014;750100208;750712184;1;0;1;4187;3063;10291;1;;;;3107;0;2478;0;552;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;24;10;0;0;606;6758;0;0;10;1581;0;0;2365;0;67;0;0;8;0;;0;5.5;2;2;1;1;;1;0;0;0;;2.6;2;0.5;0.5;
CANCERO;2014;750100232;750712184;1;0;1;3040;1552;13252;1;;;;2035;0;1395;0;459;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2222;0;0;0;5;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750100273;750712184;1;1;1;33013;29937;65375;1;;;;12603;0;11380;0;1603;0;2;0;3;0;5;966;17468;328;0;35;1001;35;7;4;19;3;2;0;;;;;;3;4;17;1.88;2;21;25;;;1173;11356;0;0;0;14;0;0;11004;0;0;0;13;5;2;;14.7;4.5;65;48;3;;21;;;1;;1;8.43;8;1;;3.87
CANCERO;2014;750120016;750821092;1;1;1;12693;11700;26734;1;;;;2451;0;1983;0;362;0;0;0;2;0;2;435;9182;207;0;28;451;12;4;3;10;;;0;;;;;;4;3;10;;;27;10;;;881;2592;0;0;0;0;0;0;7201;0;0;0;4;;;;2.83;;15;13;;;;;;;;;14.67;13;;;
CANCERO;2014;750150104;750720476;1;0;1;6810;4635;14944;1;;;;5069;0;4642;0;538;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;37;21;;;577;4436;0;0;0;0;0;0;3379;0;0;0;2;;1;;3.5;;8;2;;;;;;;;;8.65;3.7;;;
CANCERO;2014;750150237;750006728;1;0;0;367;18;4038;0;750150260;;;108;0;0;0;99;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750150260;750006728;1;0;1;5320;4383;5226;1;;;;4487;0;4247;0;513;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;13;11;;;475;4335;0;0;0;0;0;0;4269;0;0;0;3;;3;;3.95;;15;5;1;;7;;;2;;;11.41;5.21;1.17;;6.38
CANCERO;2014;750160012;750813321;1;1;1;79877;74565;127807;1;;;;24504;0;22089;0;2808;0;217;0;7;0;7;2242;50790;570;0;187;2767;174;13;10;44;4;17;74;4;0;7;1;4;12.51;9.48;52.41;4.8;19.87;87;34;80;6;3832;23771;4382;4708;1082;1041;10;1413;21913;17435;4390;32;15;20;5;20;19.32;30.85;154;51;3;4;91;43;6;6;1;10;172.78;54.39;6.66;5.32;100.36
CANCERO;2014;750300014;750000564;1;0;0;20;14;6;0;505393280;;;0;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750300071;750000598;0;0;0;748;482;1645;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750300097;750813305;0;0;0;135;133;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750300121;750052037;1;0;0;6646;5561;3868;1;;;;5408;0;5400;0;508;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750300139;750000655;1;0;0;337;176;590;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750300154;750000671;0;0;0;572;163;2063;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750300360;750026569;1;1;1;5197;4725;2713;1;;;;4383;0;4335;0;378;0;0;0;2;0;0;1073;15527;;0;;614;0;;3;7;2;7;;7;;3;;;1.7;3;9.6;2;7;10;27;95;;232;4394;7140;0;0;0;0;0;3065;;0;0;2;;2;;2.5;;10;4;;;;5;;1;1;1;13.1;4;0.6;0.35;0.5
CANCERO;2014;750300493;750000796;0;0;0;28;4;106;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750300550;750000812;0;0;0;704;578;130;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750300592;750000820;0;0;0;111;15;754;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750300766;750056145;1;0;1;3919;3306;6200;1;;;;2723;0;3026;0;287;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;25;10;;;517;2723;0;0;0;0;0;0;8086;0;0;0;2;;;;2;;8;6;;;;0;;1;;1;8;6;0.91;;0.51
CANCERO;2014;750300840;750000903;0;0;0;251;113;440;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750300881;750000937;0;0;0;372;217;344;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750300915;750000960;0;0;0;217;59;753;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;750301137;750001034;1;0;1;3686;3416;2201;1;;;;3456;0;3381;0;352;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;;0;3381;0;0;0;7;0;0;0;0;0;0;5;;;;5;;3;;;;;;;;;;2.8;;;;
CANCERO;2014;750301145;750001042;1;0;1;740;671;500;1;;;;313;0;740;0;57;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;147;0;0;0;0;0;0;0;0;0;0;1;;2;;1;;;;;;;;;;;;;;;;
CANCERO;2014;750803447;750712184;1;1;1;44746;41359;88055;1;;;;14312;0;13172;0;1751;0;0;0;3;0;3;1153;26064;230;163;23;1240;92;0;5;22;0;3;1;7;0;3;3;4;3.2;5;24.4;2;4.4;51;40;;;2121;12891;0;0;0;1;0;0;16034;0;0;0;6;;16;;15.1;;50;29;1;2;12;1;;;;;49.9;29;1;2;12
CANCERO;2014;750803454;750712184;1;0;1;1858;1267;9931;1;;;;922;0;512;0;1;0;190;0;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;1;;238;3018;67;6;238;2933;65;6;913;182;913;175;;4;;;;0.5;;;;;;;;;;;;;;;
CANCERO;2014;750806226;750712184;1;0;0;0;0;0;1;;;;0;3382;0;3644;0;594;0;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;760000018;760780023;1;0;1;1905;1568;3042;1;;;;1690;0;1525;0;230;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;0;1796;0;0;0;0;0;0;0;0;0;0;;1;1;0;0.4;1;3;2;0;1;1;1;0;0;0;0;3.49;2;0;0.15;1
CANCERO;2014;760000158;760780239;1;0;1;9318;6319;27810;1;;;;6929;0;5802;0;940;0;118;0;;;;;;;;;;;;;;;;;;;;;;;;;;;8;23;;;579;5403;0;0;555;1658;0;0;2206;0;2145;0;;;;;;;25;18;1;;8;8;3;;;1;31.31;17.62;1;;9.18
CANCERO;2014;760000166;760780247;1;1;1;57061;54783;105586;1;;;;15771;0;14277;0;1790;0;3;0;5;0;1;1888;38115;350;0;125;1888;117;5;4;19;4;11;6;2;1;7;1;5;5.15;3.92;24.65;4.46;12.69;81;36;37;8;2085;17554;1551;1077;7;10;3;3;17390;8680;30;7;9;5;2;7;9.01;8.89;112;57;1;2;39;22;4;3;;16;120.04;59.81;2.62;1.91;47.69
CANCERO;2014;760000364;760780734;1;0;1;1432;1417;85;0;760780791;;;1429;0;1417;0;80;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;1437;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0.11;0.88;2;0;0;0;3;2;0;0;0;0;1.04;0;0;0;1
CANCERO;2014;760000372;760780742;1;0;1;459;437;126;1;;;;455;0;436;0;48;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;434;0;0;0;0;0;0;0;0;0;0;0;;2;;0.18;;1;;;;;;;;;;1;;;;
CANCERO;2014;760000463;760024042;1;0;0;2145;1576;3794;1;;;;1785;5;1542;6;249;4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;760021329;760000448;1;0;1;5423;4619;7867;1;;;;4618;1;4512;1;632;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;;;0;4624;0;0;0;0;0;0;0;0;0;0;3;21;;;3;21;12;9;;;;11;5;1;1;3;18.95;10.3;0.6;0.25;0.92
CANCERO;2014;760025312;760000315;1;0;1;5368;4480;22869;1;;;;1994;0;4149;0;443;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;701;0;0;0;0;0;0;0;0;0;0;1;;;1;1;0.5;15;6;1;;;1;3;;1;;16.7;7.11;1;0.57;
CANCERO;2014;760027292;760027300;1;0;1;1379;1203;1468;1;;;;1113;0;1096;0;115;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;1073;0;0;0;0;0;0;0;0;0;0;;7;2;1;0.6;7.8;10;8;;;8;2;;1;1;6;10.49;8;0.5;0.2;10
CANCERO;2014;760028985;760012039;0;1;0;1;1;260;0;;;;;;;;;;;;2;0;2;25600;25600;;1;1;1098;;2;2;10;2;4;;1;;2;;1;2.6;2;11.2;2;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;760028993;760921429;0;1;0;29713;29713;251;0;;;;;;;;;;;;3;0;0;;29713;;0;;1231;0;2;4;17;3;6;;2;0;0;0;4;3.5;4;17;3;9.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;760780197;760000117;1;0;0;566;445;816;0;760027292;;;442;0;431;0;71;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;760780205;760000125;0;0;0;530;277;730;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2014;760780510;760000257;1;0;1;2540;1704;6285;1;;;;1682;0;1622;0;208;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;1624;0;0;0;0;0;0;0;0;0;0;;;;4;;4;;;;;;;;;;;;;;;
