BOR;AN;FI;FI_EJ;UNI;LIT;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;EFFPL_MED;EFFPA_MED;ETP_MED;EFFPL_INFSP;EFFPA_INFSP;ETP_INFNS;EFFPL_INFNS;EFFPA_INFNS;ETP_INFSP;EFFPL_AID;EFFPA_AID;ETP_AID;EFFPL_KINE;EFFPA_KINE;ETP_KINE;EFFPA_APNM;EFFPL_APNM;ETP_APNM
REA;2014;350002192;220020739;SITOT;12;4380;1249;;;3331;;;;;;;;;;;;;;;;;;;;;
REA;2014;350002192;220020739;SURVADU;6;2166;263;;;1066;;;;;4;;0;1;5.4;5;1;0.2;0;5;4.4;0;0;0;0;0;0
REA;2014;350002192;220020739;USIC;12;4380;1249;;;3331;;;;0;10;;0;1;10.4;6;4;0.45;4;0;4.49;0;0;0;1;0;0.23
REA;2014;350005146;350000733;SURVADU;14;5110;1040;;;4436;;;;11;3;13.4;;;16.8;14;3;;10;3;12.22;;;;2;2;2.15
REA;2014;350007084;350005179;AUTSI;6;2190;42;;;1418;;;;1;;0.25;;;;;;;;;;;;;;;
REA;2014;350007084;350005179;REAENF;6;2190;343;352;13;1801;17;;;5;;3.61;9;4;9.91;9;2;10.02;7;6;11.91;;;;3;1;2.86
REA;2014;350007084;350005179;SITOT;6;2190;42;;;1418;;;;;;;;;;;;;;;;;;;;;
REA;2014;350007084;350005179;SURVENF;8;2920;533;;;3582;;;;3;;1.68;1;;0.41;;1;0.86;;;;;;;;;
REA;2014;360000129;360000269;REAADU;;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;
REA;2014;360000129;360000269;SURVADU;8;2920;274;;;1787;;;;1;;1;1;;5;5;;1;5;1;5.5;;;;;;
REA;2014;360000137;360000053;REAADU;10;3650;255;266;10;3437;5;;49;6;1;6.24;1;;32;31;2;1;18;4;21.04;;;;1;;0.7
REA;2014;360000137;360000053;SITOT;9;3285;784;;;2549;;;;;;;;;;;;;;;;;;;;;
REA;2014;360000137;360000053;SURVADU;13;4745;1869;;;4134;;;;;;;;;2;2;;;3;;3;;;;1;1;1.3
REA;2014;360000137;360000053;USIC;9;3285;784;;;2549;;;;3;;2.05;;2;8.2;5;4;0.8;8;2;9.6;;;;5;;0.25
REA;2014;360000160;360000079;SURVADU;3;1095;325;;;1222;;;;;3;0.3;;1;5.75;3;9;0.5;5;1;5.22;;;;1;;0.61
REA;2014;370000051;370000028;SURVADU;4;1460;13;;;82;;;;2;;0.1;;;1;12;;;6;;1;1;;0.1;;;
REA;2014;370000085;370000077;REAADU;10;3650;483;511;1;2431;18;;105;;;;1;;17.68;16;2;0.35;6;3;8.01;;3;3;;;
REA;2014;370000085;370000077;SITOT;22;8030;1775;;;6835;;;;;;;;;;;;;;;;;;;;;
REA;2014;370000085;370000077;SURVADU;24;8760;1790;;;6197;;;;;;;2;;14.25;7;8;1.5;6;2;7.05;;;;;;
REA;2014;370000085;370000077;USIC;22;8030;1775;;;6835;;;;;;;1;;22.3;13;13;1;8;2;9.34;;;;;;
REA;2014;370000093;370000192;SURVADU;6;2190;562;;;2032;;;;;;;1;;9.69;9;;0.94;;;;;;;;;
REA;2014;370000499;370000481;AUTSI;2;730;16;;;379;;;;;;;;;;;;;;;;;;;;;
REA;2014;370000499;370000481;REAENF;7;2555;434;463;19;1931;18;;;7;;6;2;2;18.95;12;9;3.79;1;0;1;;;;1;5;3.93
REA;2014;370000499;370000481;SITOT;2;730;16;;;379;;;;;;;;;;;;;;;;;;;;;
REA;2014;370000499;370000481;SURVENF;8;1200;428;;;1171;;;;;;;;;1;4;3;;;;;;;;;;
REA;2014;370000531;370000606;SURVADU;5;1825;347;;;1626;;;;6;0;0.93;0;0;;;;0;;;;0;0;0;0;0;0
REA;2014;370000861;370000481;AUTSI;12;4380;208;;;3693;;;;2;;1.51;0;0;6.87;5;3;0.21;1;5;4.38;0;0;0;0;0;0.55
REA;2014;370000861;370000481;REAADU;35;12775;1344;1406;87;10816;9;;105;12;;7.03;1;1;52.04;44;12;1.44;25;17;35.12;0;0;0;2;5;6.55
REA;2014;370000861;370000481;SITOT;18;6570;1326;;;5824;;;;;;;;;;;;;;;;;;;;;
REA;2014;370000861;370000481;SIUNV;6;2190;1118;;;2131;;;;2;;1.5;;;;;;;;;;;;;;;
REA;2014;370000861;370000481;SURVADU;30;10950;2203;;;9286;;;;2;;1.24;0;0;18;15;4;0.65;14;3;16.87;0;0;0;0;2;2.12
REA;2014;370004467;370000481;REAADU;36;13140;1305;1393;40;10856;13;;172;5;;5.3;0;0;34.55;25;12;0;19;4;21.66;0;0;0;0;2;2.02
REA;2014;370004467;370000481;SITOT;17;6205;2046;;;5260;;;;;;;;;;;;;;;;;;;;;
REA;2014;370004467;370000481;SURVADU;16;5840;1105;;;4741;;;;1;;1.15;0;0;19.15;11;5;0.59;9;9;19.2;0;0;0;0;0;1.42
REA;2014;370004467;370000481;USIC;17;6205;2046;;;5260;;;;4;;2.65;1;0;27.24;19;10;1;13;3;15.19;0;0;0;2;7;9.16
REA;2014;370007569;370007528;SURVADU;16;5840;726;;;4529;;;;;;;;;6.91;6;2;;5;1;5.15;;;;;;
REA;2014;380000034;380780049;REAADU;8;2920;252;262;9;2198;9;;43;5;;5.5;1;;19.46;18;3;1;9;3;11.25;;;;1;;0.8
REA;2014;380000034;380780049;SITOT;6;2190;617;;;2030;;;;;;;;;;;;;;;;;;;;;
REA;2014;380000034;380780049;SURVADU;6;2190;440;;;1907;;;;2;;1.5;1;;7.82;7;1;0.5;5;1;5.79;;;;1;;0.4
REA;2014;380000034;380780049;USIC;6;2190;617;;;2030;;;;5;2;4.4;1;;7.82;7;1;0.5;5;1;5.79;;;;1;;0.4
REA;2014;380000067;380780080;AUTSI;25;8897;402;;;7230;;;;4;;1.69;1;;21.92;21;2;1;7;2;8.6;;2;1;3;4;6.73
REA;2014;380000067;380780080;REAADU;56;19761;3115;3704;866;17541;8;36;324;25;3;22.79;5;;139.57;116;35;4.87;74;22;88.52;5;2;5.85;13;20;29.12
REA;2014;380000067;380780080;REAENF;8;2920;443;462;11;2804;11;;;5;2;6.15;10;7;9.04;5;6;14.14;8;2;9.6;1;;0.5;;;0.36
REA;2014;380000067;380780080;SITOT;43;15467;2387;;;12802;;;;;;;;;;;;;;;;;;;;;
REA;2014;380000067;380780080;SIUNV;6;2190;449;;;1749;;;;3;1;2.63;1;;8.08;7;1;1;9;2;10.76;1;;1.3;;3;1.6
REA;2014;380000067;380780080;SURVADU;26;9490;2458;;;8979;;;;2;;1.65;;;39.34;35;7;0.5;28;3;30.22;;;;;11;11.1
REA;2014;380000067;380780080;SURVENF;6;2190;525;;;1496;;;;1;1;1.56;3;3;5.57;5;;5.95;3;2;4.6;;;0.3;;;
REA;2014;380000067;380780080;USIC;12;4380;1536;;;3823;;;;5;;3;;;29.51;26;4;;11;8;18.38;2;;1.33;;5;5
REA;2014;380000174;380781435;AUTSI;2;730;193;;;533;;;;10;1;0.34;1;;3.5;10;7;0.18;8;4;2.36;;;;2;3;1.17
REA;2014;380000174;380781435;SITOT;8;2920;1039;;;2175;;;;;;;;;;;;;;;;;;;;;
REA;2014;380000174;380781435;SIUNV;4;1460;489;;;1060;;;;4;1;0.72;1;;4.79;10;7;0.37;8;4;3.51;;;;2;3;0.66
REA;2014;380000174;380781435;SURVADU;4;1460;414;;;795;;;;13;2;2.7;1;;3.5;10;7;0.27;8;4;2.55;;;;2;3;0.48
REA;2014;380000174;380781435;USIC;2;730;357;;;582;;;;1;1;0.1;1;;2.32;10;7;0.18;8;4;1.71;;;;2;3;0.32
REA;2014;380000406;380784751;SITOT;6;2190;431;;;1453;;;;;;;;;;;;;;;;;;;;;
REA;2014;380000406;380784751;SURVADU;6;2190;557;;;2258;;;;5;4;4.38;1;;14.84;11;5;1;9;1;8.65;;;;1;5;4.95
REA;2014;380000406;380784751;USIC;6;2190;431;;;1453;;;;1;;0.5;;;;;;;;;;;;;;;
REA;2014;380012658;380012609;SITOT;6;2190;793;;;1792;;;;;;;;;;;;;;;;;;;;;
REA;2014;380012658;380012609;SURVADU;12;4380;820;;;2888;;;;9;5;3;1;0;11.13;;37;1;;32;8.41;;;;;;
REA;2014;380012658;380012609;USIC;6;2190;793;;;1792;;;;5;10;3.5;1;0;6.19;;52;0.5;;49;5.15;;;;;;
REA;2014;380781450;380798140;SURVADU;4;1460;47;;;143;;;;;4;0.2;;;;;;;;;;;;;;;
REA;2014;380785956;380795211;SURVADU;4;1460;645;;;886;;;;;13;13;1;;6;6;;1;;;;;;;;;
REA;2014;380786442;380798025;AUTSI;8;2920;684;;;691;;;;17;12;23;;;3.66;2;2;;4;1;4.36;4;;4;;2;2
REA;2014;380786442;380798025;REAADU;8;2920;540;573;25;2264;13;;127;20;;20;1;;16.06;14;3;1;2;3;4.05;4;;4;;1;0.5
REA;2014;380786442;380798025;SITOT;19;6935;2163;;;3852;;;;;;;;;;;;;;;;;;;;;
REA;2014;380786442;380798025;SURVADU;8;2920;578;;;2155;;;;34;3;35.5;1;;6;6;;1;4;;4;4;;4;;;
REA;2014;380786442;380798025;USIC;11;4015;1479;;;3161;;;;10;7;13.5;1;;10.68;7;5;1;6;;6;4;;4;;2;1.5
REA;2014;390000040;390780146;REAADU;8;2920;181;182;6;2454;8;;45;5;;4.91;10;11;;;;17.69;10;3;11.75;;;;3;2;2.9
REA;2014;390000040;390780146;SITOT;9;3285;970;;;2090;;;;;;;;;;;;;;;;;;;;;
REA;2014;390000040;390780146;SIUNV;3;1095;350;;;718;;;;;3;0.78;1;20;;;;20.8;;17;2.23;;;;6;;0.74
REA;2014;390000040;390780146;USIC;6;2190;620;;;1372;;;;;2;0.2;;20;;;;3.98;;17;3.84;;;;5;;0.86
REA;2014;390000065;390780161;SURVADU;2;730;92;;;202;;;;;1;0.78;;;2.92;;5;;;2;1.59;;;;;;
REA;2014;390000222;390780609;REAADU;0;720;62;76;5;376;3;;19;7;;8.03;;;3.8;;;0.25;;;2.56;;;;;;0.99
REA;2014;390000222;390780609;SITOT;6;2190;652;;;1682;;;;;;;;;;;;;;;;;;;;;
REA;2014;390000222;390780609;SURVADU;4;1444;336;;;1100;;;;1;;0.77;1;;5.82;6;2;0.94;3;3;3.99;;;;3;;2.28
REA;2014;390000222;390780609;USIC;6;2190;652;;;1682;;;;2;4;3.34;6;0;;;;6;4;;3.5;;;;;;
REA;2014;390780575;250017803;SURVADU;4;1310;158;;;386;;;;;;;;2;4.42;;20;0.41;;8;0.86;;;;;;
REA;2014;400000105;400780193;REAADU;8;2920;450;470;20;3209;17;49;94;;10;6.48;;;26.89;23;3;0.67;13;3;15.04;;2;0.74;7;4;6.02
REA;2014;400000105;400780193;SITOT;4;1460;550;;;1386;;;;;;;;;;;;;;;;;;;;;
REA;2014;400000105;400780193;SIUNV;4;1460;550;;;1386;;;;;3;0.65;1;1;5.17;4;2;0.53;;6;5;;;;3;3;3.81
REA;2014;400000105;400780193;SURVADU;8;2920;1062;;;3706;;;;;7;0.93;;;8.67;9;;;6;;5.37;;1;0.2;1;1;1.26
REA;2014;400000139;400011177;REAADU;8;3016;343;367;19;2645;5;45;71;6;0;5;1;0;20.28;18;2;0.54;13;3;12.91;0;0;0;0;4;2.13
REA;2014;400000139;400011177;SITOT;12;4356;1332;;;3401;;;;;;;;;;;;;;;;;;;;;
REA;2014;400000139;400011177;SIUNV;4;1436;516;;;1114;;;;1;;0.56;1;0;6.25;10;3;0.5;16;1;8.83;0;0;0;3;7;2.89
REA;2014;400000139;400011177;SURVADU;6;1866;375;;;1251;;;;3;;2.41;1;0;5.78;6;1;0.46;5;1;5.52;0;0;0;0;2;1.07
REA;2014;400000139;400011177;USIC;8;2920;816;;;2287;;;;3;1;1.69;1;0;7.08;5;3;0.4;10;0;9.04;0;0;0;0;0;0
REA;2014;400780359;400000204;SURVADU;6;2190;271;;;1447;;;;5;;5;;;;;;;;;;;;;;;
REA;2014;400782769;400001764;SURVADU;6;2190;362;;;2073;;;;1;;1;;;4;4;;;2;4;4;;1;0.07;;;
REA;2014;410000020;410000087;REAADU;12;4380;461;492;48;3482;18;41;114;3;4;5.15;0;1;26.87;27;5;0.48;13;5;17.03;0;0;0;1;2;2.98
REA;2014;410000020;410000087;SITOT;8;2920;577;;;2292;;;;;;;;;;;;;;;;;;;;;
REA;2014;410000020;410000087;SURVADU;6;1336;407;;;1199;;;;1;2;1.71;0;1;7.82;6;2;0.48;4;3;6.51;0;0;0;0;0;0
REA;2014;410000020;410000087;SURVENF;4;1460;625;;;1725;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2014;410000020;410000087;USIC;8;2920;577;;;2292;;;;1;0;1;0;1;11.7;0;0;0.5;0;0;5.85;0;0;0;0;0;0
REA;2014;410000038;410000095;SURVADU;10;3650;718;;;3291;;;;1;;0.86;;1;12.3;9;7;0.37;9;2;10.35;;;;4;;2.11
REA;2014;410000202;410000319;SURVADU;12;4380;475;;;2159;;;;24;27;38.68;;1;7.98;5;4;0.3;7;1;7.57;;3;1.5;1;;0.4
REA;2014;410004998;410000871;SURVADU;7;2555;697;;;2083;;;;4;;4;;1;4.8;8;2;0.3;8;2;4.8;;;;;;
REA;2014;420000010;420780033;REAADU;12;4380;498;509;32;3026;10;43;106;4;1;3.78;1;0;25.15;26;16;0.67;23;1;15.56;1;1;1;1;7;4.62
REA;2014;420000010;420780033;SITOT;8;2920;819;;;2045;;;;;;;;;;;;;;;;;;;;;
REA;2014;420000010;420780033;SURVADU;6;2190;455;;;1445;;;;4;1;2.42;0;0;12.58;0;0;0.34;0;0;7.81;0;0;0.07;0;0;2.2
REA;2014;420000010;420780033;SURVENF;4;1460;446;;;1022;;;;8;1;0.88;1;0;5.42;7;1;1.01;1;1;1.75;0;0;0;0;0;0
REA;2014;420000010;420780033;USIC;8;2920;819;;;2045;;;;2;4;1.26;0;0;14.85;10;5;0.12;6;1;6.7;1;0;0.03;1;3;2.62
REA;2014;420000226;420013831;AUTSI;6;2190;265;;;2348;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2014;420000226;420013831;REAADU;;;0;0;0;0;0;;0;1;1;1.79;0;0;17.79;10;10;0.01;5;3;7.54;0;0;0;1;1;1.3
REA;2014;420000226;420013831;SITOT;6;2190;265;;;2348;;;;;;;;;;;;;;;;;;;;;
REA;2014;420000226;420013831;SURVADU;2;730;185;;;542;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2014;420000234;420780652;SURVADU;8;2920;646;;;3700;;;;;3;1.79;1;;15;15;;1;4;;4;1;;0.3;;;
REA;2014;420000267;420013831;SITOT;6;2190;519;;;1880;;;;;;;;;;;;;;;;;;;;;
REA;2014;420000267;420013831;SURVADU;4;1460;110;;;683;;;;;;;;;;;;;;;;;;;;;
REA;2014;420000267;420013831;USIC;6;2190;519;;;1880;;;;;3;0.6;;;8.73;3;9;;;;;;;;;;
REA;2014;420010050;420787061;REAADU;8;2920;196;204;7;3487;47;;52;4;2;4.22;1;0;29.27;31;7;0.88;20;2;18.01;0;0;0;4;4;5.25
REA;2014;420010050;420787061;SURVADU;8;2920;688;;;1570;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2014;420010241;420013492;AUTSI;13;4745;190;;;4192;;;;5;3;6.5;1;;23.35;11;25;1;6;24;16.67;;;;8;4;7.4
REA;2014;420010241;420013492;SITOT;13;4745;190;;;4192;;;;;;;;;;;;;;;;;;;;;
REA;2014;420011413;420011405;REAADU;8;2920;269;295;13;3490;29;;55;1;;1;;1;23.6;23;1;0.5;11;3;13.7;;4;1;;;
REA;2014;420011413;420011405;SITOT;8;2920;761;;;2423;;;;;;;;;;;;;;;;;;;;;
REA;2014;420011413;420011405;SURVADU;16;5840;741;;;3330;;;;1;;1;;1;6.8;6;1;0.5;4;;4;;4;1;;;
REA;2014;420011413;420011405;USIC;8;2920;761;;;2423;;;;1;;1;;1;6;6;;0.5;4;;4;;4;1;;;
REA;2014;420780504;420000135;SURVADU;6;2190;353;;;1450;;;;;9;1;;1;2.11;;1;0.5;1;2;2.37;;;;;;
REA;2014;420780637;420002495;SURVADU;6;2190;407;;;2015;;;;6;;6;1;;15.6;12;5;1;0;0;0;;;;5;1;3.3
REA;2014;420782310;420000853;SURVADU;8;2920;556;;;2054;;;;8;;8.5;;1;6.8;6;2;0.5;3;4;5.8;;;;;;
REA;2014;420785354;420784878;AUTSI;2;730;44;;;550;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2014;420785354;420784878;REAADU;42;15330;1825;1915;82;14301;8;;185;33;0;13.97;3;0;145.05;121;33;2.84;44;3;46.39;6;4;0;13;20;21.9
REA;2014;420785354;420784878;REAENF;4;1460;410;427;19;2073;18;;;10;2;3.49;3;2;22.94;21;6;5.19;3;1;2.88;0;0;0;6;3;4.24
REA;2014;420785354;420784878;SITOT;19;6935;1529;;;5956;;;;;;;;;;;;;;;;;;;;;
REA;2014;420785354;420784878;SIUNV;5;1825;511;;;1656;;;;3;0;1.17;0;0;2.89;4;1;0;3;0;1.81;0;0;0;4;2;1.4
REA;2014;420785354;420784878;SURVADU;19;6935;1741;;;5545;;;;2;1;0.73;1;0;26.64;25;4;1;6;6;9.8;0;0;0;2;7;6.26
REA;2014;420785354;420784878;SURVENF;4;1460;297;;;1530;;;;2;2;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2014;420785354;420784878;USIC;12;4380;974;;;3750;;;;2;0;1.3;1;0;20.49;17;7;0.06;12;2;13.16;0;0;0;3;6;5.18
REA;2014;430000109;430000372;SURVADU;4;1460;128;;;539;;;;;;;;;1.5;;2;;;2;1.5;;;;;;
REA;2014;430000117;430000018;REAADU;8;2920;223;229;16;2570;4;67;57;0;4;2.8;1;0;25.16;12;14;1;9;8;16.87;0;0;0;9;0;2.66
REA;2014;430000117;430000018;SITOT;6;2190;513;;;1477;;;;;;;;;;;;;;;;;;;;;
REA;2014;430000117;430000018;SURVADU;4;1460;306;;;1246;;;;0;4;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2014;430000117;430000018;USIC;6;2190;513;;;1477;;;;0;3;0.9;0;1;2.38;0;9;0.17;0;10;5.6;0;0;0;3;0;1.68
REA;2014;430000190;430000034;SURVADU;5;1825;128;;;562;;;;1;;1;;;;;;;;;;;;;;;
REA;2014;440000016;440000057;REAADU;12;4380;481;490;23;3522;10;47;53;6;;6;1;;23.79;17;8;0.7;10;9;17.32;1;;0.8;2;3;4.05
REA;2014;440000016;440000057;SITOT;14;5110;1086;;;4127;;;;;;;;;;;;;;;;;;;;;
REA;2014;440000016;440000057;SIUNV;4;1460;343;;;1251;;;;;;;;1;5.6;;7;0.15;;6;5.5;;2;0.3;2;1;1.2
REA;2014;440000016;440000057;SURVADU;8;3282;808;;;2429;;;;2;;2;1;;12.85;9;4;0.3;2;1;5.79;1;;0.2;1;1;1.8
REA;2014;440000016;440000057;SURVENF;4;1460;370;;;1057;;;;;4;1;2;6;2.1;1;3;4;2;8;6;;;;;;
REA;2014;440000016;440000057;USIC;10;3650;743;;;2876;;;;;;;;1;14.62;;30;0.3;;15;9.62;;1;0.1;;2;2
REA;2014;440000271;440000289;AUTSI;41;14965;1202;;;13774;;;;24;;5.67;1;6;45.41;28;20;6.84;18;19;34.1;0;1;0.5;2;3;5.09
REA;2014;440000271;440000289;REAADU;34;12410;1873;1958;79;11542;7;;140;10;;6.8;2;1;41.35;29;29;3.26;22;15;25;1;1;1.5;0;4;4.52
REA;2014;440000271;440000289;REAENF;6;2190;622;671;31;3759;20;;;9;;5.26;30;15;37.21;27;11;41.44;8;3;10.67;0;0;0;4;4;5.57
REA;2014;440000271;440000289;SITOT;41;14965;1202;;;13774;;;;;;;;;;;;;;;;;;;;;
REA;2014;440000271;440000289;SURVADU;17;6205;626;;;1858;;;;;;;0;1;27.84;16;42;0.84;3;32;16.76;0;1;0.42;2;0;0.84
REA;2014;440000271;440000289;SURVENF;8;2920;488;;;3545;;;;3;;0.85;0;5;9.48;10;6;3.64;6;8;10.28;0;0;0;3;1;1.88
REA;2014;440000404;440000925;SURVADU;4;1460;32;;;224;;;;;4;0.13;;;2;2;;;2;;2;;;;;;
REA;2014;440000412;440000941;SURVADU;6;2190;458;;;2413;;;;1;;1;1;;7;7;;0.5;9;4;11.76;;2;0.3;;;
REA;2014;440000503;440000313;SITOT;6;2190;432;;;1708;;;;;;;;;;;;;;;;;;;;;
REA;2014;440000503;440000313;USIC;6;2190;432;;;1708;;;;;3;1;;1;6.43;3;3;0.3;2;2;3.25;;;;1;;0.25
REA;2014;440001113;490017258;SURVADU;4;1460;295;;;865;;;;5;3;0.6;;;4.49;10;18;;3;14;2.29;;;;;;
REA;2014;440002020;440001386;SURVADU;5;1825;369;;;1431;;;;6;;6;1;;5.12;9;2;0.22;1;3;3.34;2;;2;;;
REA;2014;440017598;440000289;AUTSI;18;6570;659;;;5223;;;;27;;5.51;2;0;34.43;24;13;2;20;10;27.75;0;0;0;1;0;0.5
REA;2014;440017598;440000289;REAADU;31;11315;1981;2200;55;10171;9;;245;32;;10.67;2;0;75.9;64;17;1.6;36;9;41.96;0;1;0.14;2;0;1.03
REA;2014;440017598;440000289;SITOT;54;19710;4034;;;17299;;;;;;;;;;;;;;;;;;;;;
REA;2014;440017598;440000289;SIUNV;6;2190;914;;;1810;;;;8;;1.45;0;1;3.01;8;8;0.22;11;3;3.12;0;0;0;2;1;0.31
REA;2014;440017598;440000289;SURVADU;14;5110;1232;;;4346;;;;7;;2.42;1;0;23.02;36;18;0.43;20;13;13.28;0;1;0.11;1;0;0.29
REA;2014;440017598;440000289;USIC;30;10950;2461;;;10266;;;;;;;1;0;26.14;9;20;1;11;15;23.57;0;0;0;0;0;0
REA;2014;440024982;440000461;SURVADU;12;4043;761;;;3887;;;;;18;5;;1;17.46;16;2;0.5;10;0;10;;1;0.25;;4;4
REA;2014;440029338;440041895;SURVADU;8;2920;511;;;2023;;;;;;1;1;0;8.18;4;5;1;4;5;6.6;;;;;;
REA;2014;440029379;440000974;SURVADU;4;1460;240;;;411;;;;;9;1;;;1.44;1;1;;1;1;1.17;;;;;;
REA;2014;440041580;440041572;SITOT;8;2920;1041;;;2770;;;;;;;;;;;;;;;;;;;;;
REA;2014;440041580;440041572;SURVADU;40;14600;4610;;;15790;;;;20;1;19;1;1;35.55;29;;1.35;22;3;23.94;;;;;;
REA;2014;440041580;440041572;USIC;8;2920;1041;;;2770;;;;10;0;10;0;1;9.62;12;0;0.17;;;;;;;;;
REA;2014;450000021;450000088;SURVADU;4;1460;93;;;309;;;;;;;;;;;;;;;;;;;;2;0.68
REA;2014;450000021;450000088;SURVENF;16;5324;1411;;;4034;;;;10;4;1.41;9;5;4.88;1;6;5.97;7;6;7.88;;;;1;6;0.29
REA;2014;450000047;450000096;SURVADU;6;2190;438;;;1986;;;;3;;0.5;;;5.8;5;1;;4;2;5.6;;;;;;
REA;2014;450000062;450000104;REAADU;12;4371;768;853;68;4113;14;63;223;2;3;3.2;1;;34.42;33;4;1;17;4;18.15;;;;5;3;4.9
REA;2014;450000062;450000104;SITOT;6;2190;621;;;1718;;;;;;;;;;;;;;;;;;;;;
REA;2014;450000062;450000104;SURVADU;10;3650;515;;;3084;;;;;12;2.07;;;3.13;1;2;;5;1;5.87;;;;1;2;1.71
REA;2014;450000062;450000104;SURVENF;4;1460;211;;;399;;;;;7;0.35;;;;;;;;2;1.75;;;;;;
REA;2014;450000062;450000104;USIC;6;2190;621;;;1718;;;;;10;1.29;;;0.8;;1;;;2;1.53;;;;;;0.15
REA;2014;450000237;450000534;SURVADU;9;3285;434;;;1689;;;;;4;0.8;;;5.14;4;2;;4;2;4.85;;;;;;
REA;2014;450000245;450000542;SURVADU;11;4015;523;;;2652;;;;7;;7;1;;9.37;9;1;1;5;;5.2;;;;;3;2.31
REA;2014;450000294;450000591;SITOT;12;4380;946;;;3318;;;;;;;;;;;;;;;;;;;;;
REA;2014;450000294;450000591;SURVADU;12;4380;751;;;3590;;;;7;2;8;1;;3.86;3;1;0.3;4;1;4.33;;;;;;
REA;2014;450000294;450000591;USIC;12;4380;946;;;3318;;;;7;2;8;1;;9.52;10;1;0.35;10;;10.3;;;;;;
REA;2014;450002613;450000088;AUTSI;12;4380;424;;;3608;;;;3;3;0.3;1;;5.58;6;1;0.25;6;2;6.54;;;;;;
REA;2014;450002613;450000088;REAADU;30;10930;1058;1107;66;8905;5;;121;16;2;11.16;3;;93.39;80;17;2.98;46;7;50.73;;;;;18;11.78
REA;2014;450002613;450000088;SITOT;28;10220;2306;;;7559;;;;;;;;;;;;;;;;;;;;;
REA;2014;450002613;450000088;SIUNV;5;1825;755;;;1349;;;;2;2;0.9;;1;6.44;11;7;0.17;13;5;5.94;;;;4;7;3.35
REA;2014;450002613;450000088;SURVADU;57;19905;3538;;;14938;;;;23;;5.79;2;;48.1;49;19;1.5;35;13;32.57;;;;;11;6.87
REA;2014;450002613;450000088;USIC;11;4015;1127;;;2602;;;;3;3;0.8;1;;18;17;3;0.4;4;2;5.71;;;;;1;1.39
REA;2014;450010079;450000195;SURVADU;12;4380;890;;;3395;;;;;;;;;8.64;11;;0.35;7;;6.52;;;;;;
REA;2014;460000045;460780083;SURVADU;6;2190;466;;;1271;;;;1;0;1;1;0;6.34;1;7;0.14;5;2;6.6;0;0;0;0;0;0
REA;2014;460000110;460780216;REAADU;8;2920;299;307;7;2655;17;38;95;2;0;3.1;1;0;17.55;23;1;0.67;13;0;11.7;0;0;0;0;1;0.73
REA;2014;460000110;460780216;SITOT;4;1460;467;;;1343;;;;;;;;;;;;;;;;;;;;;
REA;2014;460000110;460780216;SIUNV;4;1460;467;;;1343;;;;0;0;0;0;0;6.3;7;0;0;7;0;6.3;0;0;0;0;0;0
REA;2014;460000110;460780216;SURVADU;4;1460;271;;;1204;;;;1;0;1.03;0;0;6.34;8;0;0.33;7;0;6.23;0;0;0;0;0;0.37
REA;2014;470000027;470014069;SITOT;12;4380;973;;;3721;;;;;;;;;;;;;;;;;;;;;
REA;2014;470000027;470014069;SURVADU;10;3650;632;;;2654;;;;23;3;25.1;1;;8.14;8;1;0.4;3;1;4.57;;;;;1;1
REA;2014;470000027;470014069;USIC;12;4380;973;;;3721;;;;10;;9.5;1;;12.21;13;2;0.6;5;1;6.85;;;;;2;2
REA;2014;470000142;470000795;SURVADU;4;1460;241;;;761;;;;4;;1;;;;;;;;;;;;;;;
REA;2014;470000423;470000316;REAADU;12;4380;476;485;23;3631;29;;137;3;4;4.94;1;0;24.01;19;6;1.05;19;4;21.39;;;;2;5;1.74
REA;2014;470000423;470000316;SITOT;4;1460;408;;;1060;;;;;;;;;;;;;;;;;;;;;
REA;2014;470000423;470000316;SIUNV;4;1460;408;;;1060;;;;0;0;0.42;0;0;2.94;0;0;0.14;0;0;2.67;;;;0;0;1.15
REA;2014;470000423;470000316;SURVADU;6;2190;152;;;512;;;;1;0;1;1;0;5.87;0;0;0.23;0;0;4.78;;;;0;0;1.2
REA;2014;470000431;470000324;SURVADU;10;3650;833;;;2953;;;;;;;1;;9.8;9;1;0.5;3;;3.25;;;;;1;0.35
REA;2014;470000480;470001660;SURVADU;6;2190;522;;;2061;;;;5;1;1.33;1;0;5.14;5;1;1;4;0;4;0;0;0;0;1;1
REA;2014;480000017;480780097;REAADU;3;1095;152;155;5;1004;5;;58;1;3;4;;1;12.36;12;2;0.4;10;2;11.69;;;;1;;0.4
REA;2014;480000017;480780097;SURVADU;3;1095;194;;;587;;;;1;3;4;;1;12.36;12;2;0.4;10;2;11.69;;;;;;
