BOR;AN;FI;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;MED;CHIRAMBU;PSY;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;REEDU;URG;SMURSAMU;BLOC;IMAG;BIO;EXPLO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;MSOCIAL;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR;HEP_PERINAT
FILTRE;2014;570000364;570011569;INIT;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;;0;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000380;570000034;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570000380;570000034;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000448;750050759;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570000448;750050759;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000455;570010173;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570000455;570010173;INIT;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000489;750050759;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;
FILTRE;2014;570000489;750050759;INIT;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000547;540019726;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570000547;540019726;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000562;570011353;DECLA;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570000562;570011353;INIT;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000596;750821092;DECLA;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;
FILTRE;2014;570000596;750821092;INIT;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;;1;0;1;;;;;;;;;;;;;0;1;1;0;0;0;0;0;
FILTRE;2014;570000646;570001115;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;
FILTRE;2014;570000646;570001115;INIT;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;;1;0;1;;;;;;;;;;;;;1;1;1;0;0;0;0;1;
FILTRE;2014;570000661;570000158;DECLA;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570000661;570000158;INIT;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000687;570025254;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;570000687;570025254;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000794;930019484;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570000794;930019484;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000828;570011452;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570000828;570011452;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000885;570000133;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570000885;570000133;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000893;570000141;DECLA;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570000893;570000141;INIT;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000901;570000158;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;
FILTRE;2014;570000901;570000158;INIT;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;;1;1;1;;;;;;;;;;;;;0;1;1;0;0;0;0;0;
FILTRE;2014;570000950;570000398;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;
FILTRE;2014;570000950;570000398;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000968;570000430;DECLA;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;
FILTRE;2014;570000968;570000430;INIT;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570000992;570000497;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;570000992;570000497;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570001016;570000513;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;570001016;570000513;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570001057;570023630;DECLA;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;
FILTRE;2014;570001057;570023630;INIT;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570001099;570023630;DECLA;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570001099;570023630;INIT;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570002287;570001230;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570002287;570001230;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570003079;570010181;DECLA;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570003079;570010181;INIT;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570003103;540019726;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570003103;540019726;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570003905;540001112;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570003905;540001112;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570004002;570013797;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570004002;570013797;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570005215;570005165;DECLA;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570005215;570005165;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570009670;570000307;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570009670;570000307;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570010082;570013797;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570010082;570013797;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570010181;570010181;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570010181;570010181;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570011635;540001112;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570011635;540001112;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570012369;570011387;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;570012369;570011387;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570012633;540019726;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570012633;540019726;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570015248;570002204;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570015248;570002204;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570015636;570013797;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570015636;570013797;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570015750;570005165;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570015750;570005165;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570020578;570023630;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570020578;570023630;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570022830;540001112;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570022830;540001112;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570023309;570023283;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570023309;570023283;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;570026252;570023630;DECLA;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;
FILTRE;2014;570026252;570023630;INIT;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;;0;0;1;;;;;;;;;;;;;0;1;1;0;0;0;0;0;
FILTRE;2014;570026682;570005165;DECLA;1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;
FILTRE;2014;570026682;570005165;INIT;1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;;1;1;1;;;;;;;;;;;;;1;1;1;0;0;0;1;1;
FILTRE;2014;570027029;540001112;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;570027029;540001112;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580001899;750721334;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580001899;750721334;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580004588;630000990;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580004588;630000990;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580004638;630000990;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580004638;630000990;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580004836;580780039;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580004836;580780039;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580005163;580780039;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580005163;580780039;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580780138;580000024;DECLA;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;
FILTRE;2014;580780138;580000024;INIT;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;580780187;580000057;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580780187;580000057;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580780195;580005148;DECLA;1;1;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;
FILTRE;2014;580780195;580005148;INIT;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;580780203;580000073;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580780203;580000073;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580780237;580000099;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580780237;580000099;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580971349;580002129;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580971349;580002129;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580971646;580780039;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580971646;580780039;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580972008;580000628;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580972008;580000628;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580972610;580780054;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;580972610;580780054;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580972628;580780039;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;580972628;580780039;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580972636;580780971;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;580972636;580780971;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580972644;580781136;DECLA;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580972644;580781136;INIT;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580972651;580780047;DECLA;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;580972651;580780047;INIT;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580972669;580780070;DECLA;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;
FILTRE;2014;580972669;580780070;INIT;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;;1;1;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580972677;580780088;DECLA;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;
FILTRE;2014;580972677;580780088;INIT;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;1;1;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580972685;580780096;DECLA;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;
FILTRE;2014;580972685;580780096;INIT;1;1;1;0;1;0;1;1;0;0;0;0;1;0;0;;1;1;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580972693;580780039;DECLA;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;
FILTRE;2014;580972693;580780039;INIT;1;1;1;1;1;0;1;1;0;0;1;1;1;0;0;;1;1;1;;;;;;;;;;;;;1;1;1;0;0;0;0;0;
FILTRE;2014;580972701;580970978;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;580972701;580970978;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;580972719;580780757;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;580972719;580780757;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;590000014;590780052;DECLA;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;590000014;590780052;INIT;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;590000097;590780185;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;590000097;590780185;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;590000105;590780193;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;
FILTRE;2014;590000105;590780193;INIT;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;590000113;590053120;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;
FILTRE;2014;590000113;590053120;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;590000121;590780227;DECLA;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;
FILTRE;2014;590000121;590780227;INIT;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;;1;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;590000188;590780334;DECLA;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;
FILTRE;2014;590000188;590780334;INIT;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;590000337;590781415;DECLA;1;1;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;
