BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2014;130784713;130038847;N2700;;1;0.5;;;;
PERINAT_P;2014;130784713;130038847;N2800;14;10;21.41;;;;
PERINAT_P;2014;130784713;130038847;N280H;10;7;15.94;;;;
PERINAT_P;2014;130784713;130038847;N3120;1;;0.3;;;;
PERINAT_P;2014;130785652;130014228;M1030;8;32;19;1;0;1;0
PERINAT_P;2014;130785652;130014228;M1140;2;21;8.63;1;1;;
PERINAT_P;2014;130785652;130014228;M2050;0;12;7.81;1;0;;
PERINAT_P;2014;130785652;130014228;N2700;;1;0.66;;;;
PERINAT_P;2014;130785652;130014228;N2800;68;32;77.85;;;;
PERINAT_P;2014;130785652;130014228;N280H;20;8;21.6;;;;
PERINAT_P;2014;130786445;130002488;M1030;;4;3.5;1;0;1;0
PERINAT_P;2014;130786445;130002488;M1140;;7;5.5;1;0;;
PERINAT_P;2014;130786445;130002488;M2050;;7;5.5;1;1;;
PERINAT_P;2014;130786445;130002488;N2340;3;6;6.09;;;;
PERINAT_P;2014;130786445;130002488;N2700;;2;1;;;;
PERINAT_P;2014;130786445;130002488;N2800;22;15;30.53;;;;
PERINAT_P;2014;130786445;130002488;N280H;18;11;18;;;;
PERINAT_P;2014;140000027;140000035;M1140;2;2;3.03;0;1;;
PERINAT_P;2014;140000027;140000035;M2050;4;6;5.95;0;1;;
PERINAT_P;2014;140000027;140000035;N2340;5;5;8.61;;;;
PERINAT_P;2014;140000027;140000035;N2700;0;1;0.75;;;;
PERINAT_P;2014;140000027;140000035;N2800;19;8;22.63;;;;
PERINAT_P;2014;140000027;140000035;N280H;19;8;22.63;;;;
PERINAT_P;2014;140000076;140000084;M2050;;5;0.4;;;;
PERINAT_P;2014;140000076;140000084;N2800;;3;1.31;;;;
PERINAT_P;2014;140000209;140000100;M1030;;;;1;0;;
PERINAT_P;2014;140000209;140000100;M1140;10;2;9.11;1;0;;
PERINAT_P;2014;140000209;140000100;M2050;10;6;7.49;1;0;;
PERINAT_P;2014;140000209;140000100;MIVG;1;2;1.3;;;;
PERINAT_P;2014;140000209;140000100;N2340;21;43;55.46;;;;
PERINAT_P;2014;140000209;140000100;N2700;2;1;2.37;;;;
PERINAT_P;2014;140000209;140000100;N2800;48;36;73.56;;;;
PERINAT_P;2014;140000209;140000100;N280H;11;11;19.17;;;;
PERINAT_P;2014;140000233;140000118;M2050;2;3;2.61;0;1;;
PERINAT_P;2014;140000233;140000118;N2700;;;0.19;;;;
PERINAT_P;2014;140000233;140000118;N2800;7;5;9.72;;;;
PERINAT_P;2014;140000373;140000159;M2050;;2;0.4;0;0;;
PERINAT_P;2014;140000373;140000159;N2700;;1;0.17;;;;
PERINAT_P;2014;140000373;140000159;N2800;2;1;4.85;;;;
PERINAT_P;2014;140016759;140003146;M1030;10;;4.8;1;1;0;0
PERINAT_P;2014;140016759;140003146;M1140;5;;2.4;0;1;;
PERINAT_P;2014;140016759;140003146;M2050;10;;4.8;1;1;;
PERINAT_P;2014;140016759;140003146;MIVG;2;;0.3;;;;
PERINAT_P;2014;140016759;140003146;N2340;4;3;6.48;;;;
PERINAT_P;2014;140016759;140003146;N2700;0;1;0.5;;;;
PERINAT_P;2014;140016759;140003146;N2800;14;21;27.25;;;;
PERINAT_P;2014;140016759;140003146;N280H;4;0;4;;;;
PERINAT_P;2014;140016759;140003146;N3120;0;1;0.5;;;;
PERINAT_P;2014;140024886;140000092;M1030;4;2;4.96;;1;;0
PERINAT_P;2014;140024886;140000092;M1140;;1;0.5;;1;;
PERINAT_P;2014;140024886;140000092;M2050;4;1;4.6;;1;;
PERINAT_P;2014;140024886;140000092;N2340;2;;2;;;;
PERINAT_P;2014;140024886;140000092;N2700;;1;0.2;;;;
PERINAT_P;2014;140024886;140000092;N2800;10;9;16.25;;;;
PERINAT_P;2014;140024886;140000092;N280H;5;1;5.77;;;;
PERINAT_P;2014;140026410;140026279;M1030;1;1;2.62;1;0;1;0
PERINAT_P;2014;140026410;140026279;M1140;1;1;1.6;0;0;;
PERINAT_P;2014;140026410;140026279;M2050;2;1;2.62;0;1;;
PERINAT_P;2014;140026410;140026279;N2340;1;1;1.86;;;;
PERINAT_P;2014;140026410;140026279;N2700;1;;0.5;;;;
PERINAT_P;2014;140026410;140026279;N2800;10;4;15.48;;;;
PERINAT_P;2014;140026410;140026279;N280H;7;;7;;;;
PERINAT_P;2014;140026410;140026279;N3120;1;;0.33;;;;
PERINAT_P;2014;140026709;140000415;M1030;3;;3;;;;
PERINAT_P;2014;140026709;140000415;M2050;;1;0.5;0;0;;
PERINAT_P;2014;140026709;140000415;N3120;;1;0.1;;;;
PERINAT_P;2014;150000032;150780088;M1030;4;0;0.4;0;1;0;0
PERINAT_P;2014;150000032;150780088;M1140;0;2;1;0;1;;
PERINAT_P;2014;150000032;150780088;M2050;3;0;3;0;1;;
PERINAT_P;2014;150000032;150780088;MIVG;3;0;0.45;;;;
PERINAT_P;2014;150000032;150780088;N2800;12;2;12.17;;;;
PERINAT_P;2014;150000032;150780088;N280H;9;2;9.47;;;;
PERINAT_P;2014;150000040;150780096;M1030;8;2;1;0;;;
PERINAT_P;2014;150000040;150780096;M1140;3;1;1.4;;1;;
PERINAT_P;2014;150000040;150780096;M2050;5;2;3.09;;1;;
PERINAT_P;2014;150000040;150780096;N2340;5;;5;;;;
PERINAT_P;2014;150000040;150780096;N2700;;1;0.5;;;;
PERINAT_P;2014;150000040;150780096;N2800;11;8;16.6;;;;
PERINAT_P;2014;150000040;150780096;N280H;5;4;6.9;;;;
PERINAT_P;2014;150000040;150780096;N3120;;2;0.4;;;;
PERINAT_P;2014;150000164;150780468;N2800;3;;2.42;;;;
PERINAT_P;2014;150780732;150000271;M2050;1;1;1.5;;;;
PERINAT_P;2014;160000253;160000451;M1030;0;0;0;1;;0;
PERINAT_P;2014;160000253;160000451;M1140;5;1;1.31;1;;;
PERINAT_P;2014;160000253;160000451;M2050;10;2;9.39;1;;;
PERINAT_P;2014;160000253;160000451;N2340;7;0;6.75;;;;
PERINAT_P;2014;160000253;160000451;N2700;0;1;0.53;;;;
PERINAT_P;2014;160000253;160000451;N2800;24;9;30.5;;;;
PERINAT_P;2014;160000253;160000451;N280H;24;9;30.5;;;;
PERINAT_P;2014;160000303;160006037;M1140;1;;0.3;0;0;;
PERINAT_P;2014;160000303;160006037;M2050;2;;0.5;0;0;;
PERINAT_P;2014;160000303;160006037;N2800;2;;1.1;;;;
PERINAT_P;2014;160000337;160000493;N2700;;2;1.45;;;;
PERINAT_P;2014;160000337;160000493;N3120;1;1;1.85;;;;
PERINAT_P;2014;160013207;160001632;M1030;;8;2;0;1;0;
PERINAT_P;2014;160013207;160001632;M1140;2;1;2.5;0;1;;
PERINAT_P;2014;160013207;160001632;M2050;6;;6;0;1;;
PERINAT_P;2014;160013207;160001632;N2340;;1;0.71;;;;
PERINAT_P;2014;160013207;160001632;N2700;;2;0.46;;;;
PERINAT_P;2014;160013207;160001632;N2800;10;7;13.63;;;;
PERINAT_P;2014;160013207;160001632;N280H;10;7;13.63;;;;
PERINAT_P;2014;160013207;160001632;N3120;;1;0.34;;;;
PERINAT_P;2014;160015368;160014411;M1140;;5;1.19;0;1;;
PERINAT_P;2014;160015368;160014411;M2050;3;2;3.29;0;1;;
PERINAT_P;2014;160015368;160014411;N2800;3;13;11.84;;;;
PERINAT_P;2014;170000038;170780050;M2050;;1;0.85;0;0;;
PERINAT_P;2014;170000038;170780050;MIVG;;2;0.11;;;;
PERINAT_P;2014;170000038;170780050;N2800;1;4;3.76;;;;
PERINAT_P;2014;170000087;170023279;M1030;14;2;0.1;0;0;;
PERINAT_P;2014;170000087;170023279;M1140;2;1;2.9;0;0;;
PERINAT_P;2014;170000087;170023279;M2050;7;4;8.7;0;0;;
PERINAT_P;2014;170000087;170023279;MIVG;7;4;0.2;;;;
PERINAT_P;2014;170000087;170023279;N2340;10;10;19.05;;;;
PERINAT_P;2014;170000087;170023279;N2700;1;1;0.98;;;;
PERINAT_P;2014;170000087;170023279;N2800;20;10;24.03;;;;
PERINAT_P;2014;170000087;170023279;N280H;10;4;10.53;;;;
PERINAT_P;2014;170000095;170780167;M1030;0;3;0.25;0;1;0;0
PERINAT_P;2014;170000095;170780167;M1140;0;1;0.05;0;1;;
PERINAT_P;2014;170000095;170780167;M2050;1;2;1.6;0;1;;
PERINAT_P;2014;170000095;170780167;N2800;6;3;7.34;;;;
PERINAT_P;2014;170000095;170780167;N280H;6;3;7.34;;;;
PERINAT_P;2014;170000095;170780167;N3120;0;2;0.05;;;;
PERINAT_P;2014;170000103;170780175;M1140;1;0;1.5;1;0;;
PERINAT_P;2014;170000103;170780175;M2050;6;3;7.19;0;0;;
PERINAT_P;2014;170000103;170780175;MIVG;0;1;0.05;;;;
PERINAT_P;2014;170000103;170780175;N2340;7;17;8.6;;;;
PERINAT_P;2014;170000103;170780175;N2700;1;;0.5;;;;
PERINAT_P;2014;170000103;170780175;N2800;20;17;22.03;;;;
PERINAT_P;2014;170000152;170780225;M1140;5;4;6.71;1;1;;
PERINAT_P;2014;170000152;170780225;M2050;4;3;5.06;0;1;;
PERINAT_P;2014;170000152;170780225;N2700;1;;1;;;;
PERINAT_P;2014;170000152;170780225;N2800;10;11;20.62;;;;
PERINAT_P;2014;170780563;170000251;M1030;4;2;4.5;0;1;;
PERINAT_P;2014;170780563;170000251;M1140;2;;2;0;1;;
PERINAT_P;2014;170780563;170000251;M2050;2;;2;0;1;;
PERINAT_P;2014;170780563;170000251;MIVG;4;;4;;;;
PERINAT_P;2014;170780563;170000251;N2700;;1;0.3;;;;
PERINAT_P;2014;170780563;170000251;N2800;11;7;14.9;;;;
PERINAT_P;2014;170780563;170000251;N280H;;5;6;;;;
PERINAT_P;2014;170780613;170000277;N2800;8;2;9.28;;;;
PERINAT_P;2014;170780613;170000277;N280H;3;3;5.16;;;;
PERINAT_P;2014;180000010;180000028;M1030;3;;1;1;0;0;0
PERINAT_P;2014;180000010;180000028;M1140;2;;2;0;1;;
PERINAT_P;2014;180000010;180000028;M2050;7;2;4.4;0;1;;
PERINAT_P;2014;180000010;180000028;N2340;9;6;13.2;;;;
PERINAT_P;2014;180000010;180000028;N2700;;1;0.5;;;;
PERINAT_P;2014;180000010;180000028;N2800;16;8;21.04;;;;
PERINAT_P;2014;180000010;180000028;N280H;16;8;21.04;;;;
PERINAT_P;2014;180000200;180000051;M1030;1;;0.3;0;1;;
PERINAT_P;2014;180000200;180000051;M1140;1;;0.25;0;1;;
PERINAT_P;2014;180000200;180000051;M2050;1;1;1.56;0;1;;
PERINAT_P;2014;180000200;180000051;MIVG;1;;0.08;;;;
PERINAT_P;2014;180000200;180000051;N2800;10;5;12.37;;;;
PERINAT_P;2014;180000200;180000051;N280H;10;5;12.37;;;;
PERINAT_P;2014;180000283;180000069;M1030;;2;1.08;0;1;0;1
PERINAT_P;2014;180000283;180000069;M1140;2;;1.66;0;1;;
PERINAT_P;2014;180000283;180000069;M2050;1;2;2.2;0;1;;
PERINAT_P;2014;180000283;180000069;N2800;5;3;7.37;;;;
PERINAT_P;2014;180000283;180000069;N280H;5;3;7.37;;;;
PERINAT_P;2014;180004145;180000887;M1140;2;;2;0;1;;
PERINAT_P;2014;180004145;180000887;N2800;7;5;11.05;;;;
PERINAT_P;2014;180004145;180000887;N280H;4;1;4.8;;;;
PERINAT_P;2014;190000018;190000042;M2050;3;1;2.92;0;1;;
PERINAT_P;2014;190000018;190000042;MIVG;;2;0.2;;;;
PERINAT_P;2014;190000018;190000042;N2340;1;;1;;;;
PERINAT_P;2014;190000018;190000042;N2700;1;;0.66;;;;
PERINAT_P;2014;190000018;190000042;N2800;10;4;12.4;;;;
PERINAT_P;2014;190000018;190000042;N3120;;1;0.15;;;;
PERINAT_P;2014;190000026;190000059;M2050;3;;0.54;;1;;
PERINAT_P;2014;190000026;190000059;N2340;;7;3.22;;;;
PERINAT_P;2014;190000026;190000059;N2700;;1;0.14;;;;
PERINAT_P;2014;190000026;190000059;N2800;10;4;12.15;;;;
PERINAT_P;2014;190000026;190000059;N280H;3;1;3.86;;;;
PERINAT_P;2014;190000091;190000075;M1030;2;;2;0;1;0;0
PERINAT_P;2014;190000091;190000075;M1140;1;0;1;0;0;;
PERINAT_P;2014;190000091;190000075;M2050;2;2;2.4;0;1;;
PERINAT_P;2014;190000091;190000075;MIVG;2;;2;;;;
PERINAT_P;2014;190000091;190000075;N2700;;1;0.1;;;;
PERINAT_P;2014;190000091;190000075;N2800;3;8;8.82;;;;
PERINAT_P;2014;190000091;190000075;N280H;3;8;8.82;;;;
PERINAT_P;2014;190000257;190001131;M1030;3;;3;0;1;;
PERINAT_P;2014;190000257;190001131;M1140;3;;3;0;1;;
PERINAT_P;2014;190000257;190001131;M2050;4;;4;0;1;;
PERINAT_P;2014;190000257;190001131;N2340;1;;1;;;;
PERINAT_P;2014;190000257;190001131;N2800;13;;13.19;;;;
PERINAT_P;2014;190000257;190001131;N280H;2;;2;;;;
PERINAT_P;2014;210780110;210000022;M1030;5;3;6.5;1;;;
PERINAT_P;2014;210780110;210000022;M1140;3;3;3.5;0;1;;
PERINAT_P;2014;210780110;210000022;M2050;11;;11;1;;;
PERINAT_P;2014;210780110;210000022;N2340;11;4;14.12;;;;
PERINAT_P;2014;210780110;210000022;N2800;10;20;20.14;;;;
PERINAT_P;2014;210780110;210000022;N280H;4;10;10.06;;;;
PERINAT_P;2014;210987558;210780581;M1140;9;3;4.99;1;0;;
PERINAT_P;2014;210987558;210780581;M2050;11;2;6.14;1;0;;
PERINAT_P;2014;210987558;210780581;MIVG;1;;0.75;;;;
PERINAT_P;2014;210987558;210780581;N2340;41;22;59.38;;;;
PERINAT_P;2014;210987558;210780581;N2700;2;2;2.5;;;;
PERINAT_P;2014;210987558;210780581;N2800;51;29;66.88;;;;
PERINAT_P;2014;210987558;210780581;N280H;18;2;20.74;;;;
PERINAT_P;2014;210987657;210780714;M1030;6;0;6;1;0;0;0
PERINAT_P;2014;210987657;210780714;M1140;4;0;4;0;1;;
PERINAT_P;2014;210987657;210780714;M2050;3;1;3.5;0;1;;
PERINAT_P;2014;210987657;210780714;MIVG;3;1;3.5;;;;
PERINAT_P;2014;210987657;210780714;N2700;0;1;0.25;;;;
PERINAT_P;2014;210987657;210780714;N2800;12;3;14;;;;
PERINAT_P;2014;210987657;210780714;N280H;6;0;6;;;;
PERINAT_P;2014;210987657;210780714;N3120;0;1;0.2;;;;
PERINAT_P;2014;210987665;210010070;M2050;;1;0.1;;;;
PERINAT_P;2014;210987699;210780706;M1030;1;;0.06;1;0;0;0
PERINAT_P;2014;210987699;210780706;M1140;2;1;0.71;0;1;;
PERINAT_P;2014;210987699;210780706;M2050;2;2;4.63;0;1;;
PERINAT_P;2014;210987699;210780706;N2800;16;1;16.91;;;;
PERINAT_P;2014;210987699;210780706;N280H;3;1;3.32;;;;
PERINAT_P;2014;220000012;220000020;M1030;5;;5;1;0;1;0
PERINAT_P;2014;220000012;220000020;M1140;13;6;14.95;1;1;;
PERINAT_P;2014;220000012;220000020;M2050;8;11;11;1;0;;
PERINAT_P;2014;220000012;220000020;MIVG;3;;0.6;;;;
PERINAT_P;2014;220000012;220000020;N2340;30;15;38.99;;;;
PERINAT_P;2014;220000012;220000020;N2700;;1;0.5;;;;
PERINAT_P;2014;220000012;220000020;N2800;26;18;29.65;;;;
PERINAT_P;2014;220000012;220000020;N280H;20;14;24.97;;;;
PERINAT_P;2014;220000012;220000020;N3120;;1;0.4;;;;
PERINAT_P;2014;220000095;220000046;M1030;3;;2.5;1;0;;
PERINAT_P;2014;220000095;220000046;M1140;2;1;2.5;0;1;;
PERINAT_P;2014;220000095;220000046;M2050;5;1;5.49;0;1;;
PERINAT_P;2014;220000095;220000046;MIVG;1;;0.03;;;;
PERINAT_P;2014;220000095;220000046;N2700;0;1;0.25;;;;
PERINAT_P;2014;220000095;220000046;N2800;12;6;16.62;;;;
PERINAT_P;2014;220000301;220000673;M1140;;5;1.7;;;;
PERINAT_P;2014;220000343;220000079;M1030;4;2;;0;1;;
PERINAT_P;2014;220000343;220000079;M1140;;1;0.37;0;0;;
PERINAT_P;2014;220000343;220000079;M2050;2;2;3.5;0;1;;
PERINAT_P;2014;220000343;220000079;N2340;1;;1;;;;
PERINAT_P;2014;220000343;220000079;N2700;;1;0.25;;;;
PERINAT_P;2014;220000343;220000079;N2800;10;7;15;;;;
PERINAT_P;2014;220000343;220000079;N280H;12;;12;;;;
PERINAT_P;2014;220000368;220000103;M1030;6;;1.14;1;0;0;0
PERINAT_P;2014;220000368;220000103;M1140;4;;0.95;0;1;;
PERINAT_P;2014;220000368;220000103;M2050;5;;1.45;0;1;;
PERINAT_P;2014;220000368;220000103;MIVG;4;;0.1;;;;
PERINAT_P;2014;220000368;220000103;N2700;1;;0.15;;;;
PERINAT_P;2014;220000368;220000103;N2800;5;18;12.6;;;;
PERINAT_P;2014;220000368;220000103;N280H;5;18;12.6;;;;
PERINAT_P;2014;220000541;220000152;M2050;8;1;0.7;0;0;;
PERINAT_P;2014;220000541;220000152;MIVG;1;;0.03;;;;
PERINAT_P;2014;220000541;220000152;N2800;3;;1.2;;;;
PERINAT_P;2014;220000541;220000152;N3120;1;;0.02;;;;
PERINAT_P;2014;230000820;230780041;M1140;3;;1.1;0;1;;
PERINAT_P;2014;230000820;230780041;M2050;2;2;1.07;0;1;;
PERINAT_P;2014;230000820;230780041;MIVG;;2;0.5;;;;
PERINAT_P;2014;230000820;230780041;N2340;1;;0.99;;;;
PERINAT_P;2014;230000820;230780041;N2800;13;2;13.18;;;;
PERINAT_P;2014;240000190;240000596;M1030;;6;0.01;0;;;
PERINAT_P;2014;240000190;240000596;MIVG;;3;0.05;;;;
PERINAT_P;2014;240000372;240000059;M2050;1;2;2.03;0;1;;
PERINAT_P;2014;240000372;240000059;N2800;12;8;16.74;;;;
PERINAT_P;2014;240000372;240000059;N280H;12;8;16.74;;;;
PERINAT_P;2014;240000489;240000117;M1030;4;5;7.89;;;;
PERINAT_P;2014;240000489;240000117;M1140;5;3;4.74;1;0;;
PERINAT_P;2014;240000489;240000117;M2050;5;3;6.28;1;0;;
PERINAT_P;2014;240000489;240000117;N2340;7;1;8;;;;
PERINAT_P;2014;240000489;240000117;N2700;1;0;1;;;;
PERINAT_P;2014;240000489;240000117;N2800;16;0;14.76;;;;
PERINAT_P;2014;240000489;240000117;N280H;16;0;14.76;;;;
PERINAT_P;2014;240000687;240000448;M1030;;1;0.5;0;1;;0
PERINAT_P;2014;240000687;240000448;M1140;2;;1.32;0;1;;
PERINAT_P;2014;240000687;240000448;M2050;3;1;3.44;0;1;;
PERINAT_P;2014;240000687;240000448;N2800;7;6;9.47;;;;
PERINAT_P;2014;240000687;240000448;N280H;5;3;7.47;;;;
PERINAT_P;2014;250000114;900000365;M1030;8;3;9.17;1;;;
PERINAT_P;2014;250000114;900000365;M1140;3;2;4;1;;;
PERINAT_P;2014;250000114;900000365;M2050;4;3;6.78;1;;;
PERINAT_P;2014;250000114;900000365;MIVG;;1;0.4;;;;
PERINAT_P;2014;250000700;250000452;M1030;3;2;1.89;;0;;
PERINAT_P;2014;250000700;250000452;M1140;3;2;0.41;;1;;
PERINAT_P;2014;250000700;250000452;M2050;2;4;3.97;;1;;
PERINAT_P;2014;250000700;250000452;MIVG;;1;0.2;;;;
PERINAT_P;2014;250000700;250000452;N2340;2;5;5.29;;;;
PERINAT_P;2014;250000700;250000452;N2800;12;11;19.85;;;;
PERINAT_P;2014;250000700;250000452;N280H;8;10;6.92;;;;
PERINAT_P;2014;250006954;250000015;M1140;6;7;7.22;1;1;;
PERINAT_P;2014;250006954;250000015;M2050;0;14;7;1;0;;
PERINAT_P;2014;250006954;250000015;MIVG;;12;0.6;;;;
PERINAT_P;2014;250006954;250000015;N2340;30;56;70.76;;;;
PERINAT_P;2014;250006954;250000015;N2700;1;2;1.82;;;;
PERINAT_P;2014;250006954;250000015;N2800;35;14;45.27;;;;
PERINAT_P;2014;250006954;250000015;N280H;13;1;14.14;;;;
PERINAT_P;2014;250011723;250017126;M1030;5;;5;;;;
PERINAT_P;2014;250011723;250017126;M1140;1;;1;;;;
PERINAT_P;2014;250011723;250017126;M2050;3;;3;;;;
PERINAT_P;2014;250011723;250017126;MIVG;3;;3;;;;
PERINAT_P;2014;250011723;250017126;N2800;8;6;13.5;;;;
PERINAT_P;2014;250011723;250017126;N280H;8;6;13.5;;;;
PERINAT_P;2014;250011848;250017803;N2340;1;4;1.98;;;;
PERINAT_P;2014;250011848;250017803;N2700;0;1;0.86;;;;
PERINAT_P;2014;250011848;250017803;N2800;8;41;28.74;;;;
PERINAT_P;2014;250011848;250017803;N280H;1;6;5.46;;;;
PERINAT_P;2014;260000013;260000021;M1030;9;0;2.37;0;0;;
PERINAT_P;2014;260000013;260000021;M1140;7;3;3.12;1;1;;
PERINAT_P;2014;260000013;260000021;M2050;9;4;8.14;0;0;;
PERINAT_P;2014;260000013;260000021;N2340;17;10;24.37;;;;
PERINAT_P;2014;260000013;260000021;N2700;1;1;1.8;;;;
PERINAT_P;2014;260000013;260000021;N2800;37;13;46.57;;;;
PERINAT_P;2014;260000013;260000021;N3120;1;;0.25;;;;
PERINAT_P;2014;260000120;260016910;M1030;2;3;1.3;1;;;
PERINAT_P;2014;260000120;260016910;M1140;;;;0;1;;
PERINAT_P;2014;260000120;260016910;M2050;5;3;6.2;1;;;
PERINAT_P;2014;260000120;260016910;MIVG;3;;0.5;;;;
PERINAT_P;2014;260000120;260016910;N2340;2;2;3.71;;;;
PERINAT_P;2014;260000120;260016910;N2700;1;;1;;;;
PERINAT_P;2014;260000120;260016910;N2800;16;16;25.15;;;;
PERINAT_P;2014;260000120;260016910;N3120;;1;0.4;;;;
PERINAT_P;2014;260000138;260000047;M1030;;;;1;0;0;0
PERINAT_P;2014;260000138;260000047;M1140;3;1;3.66;0;1;;
PERINAT_P;2014;260000138;260000047;M2050;5;6;8.06;1;0;;
PERINAT_P;2014;260000138;260000047;N2340;;2;2.3;;;;
PERINAT_P;2014;260000138;260000047;N2700;;2;1;;;;
PERINAT_P;2014;260000138;260000047;N2800;19;23;29.91;;;;
PERINAT_P;2014;260000146;260000054;N2800;;1;0.8;;;;
PERINAT_P;2014;260000286;260000104;M1030;3;;3;0;1;;
PERINAT_P;2014;260000286;260000104;M1140;;2;0.9;1;1;;
PERINAT_P;2014;260000286;260000104;M2050;1;1;2;0;1;;
PERINAT_P;2014;260000286;260000104;N2700;;1;0.5;;;;
PERINAT_P;2014;260000286;260000104;N2800;3;4;4.47;;;;
PERINAT_P;2014;270000045;270000060;M1140;;1;0.99;;0;;
PERINAT_P;2014;270000045;270000060;M2050;2;4;1.38;;1;;
PERINAT_P;2014;270000045;270000060;N2340;3;2;5.09;;;;
PERINAT_P;2014;270000045;270000060;N2700;;1;0.25;;;;
PERINAT_P;2014;270000045;270000060;N2800;9;4;10.86;;;;
PERINAT_P;2014;270000045;270000060;N280H;7;2;8.28;;;;
PERINAT_P;2014;270000359;270023724;M1030;5;4;7.4;1;0;1;0
PERINAT_P;2014;270000359;270023724;M1140;7;7;9.39;1;0;;
PERINAT_P;2014;270000359;270023724;M2050;9;3;9.67;1;0;;
PERINAT_P;2014;270000359;270023724;N2340;3;2;4.03;;;;
PERINAT_P;2014;270000359;270023724;N2700;1;1;1.5;;;;
PERINAT_P;2014;270000359;270023724;N2800;23;10;31.92;;;;
PERINAT_P;2014;270000367;270000086;M1030;;;;;1;;0
PERINAT_P;2014;270000367;270000086;M1140;;1;0.68;;0;;
PERINAT_P;2014;270000367;270000086;M2050;;4;2.75;;1;;
PERINAT_P;2014;270000367;270000086;N2700;;1;0.5;;;;
PERINAT_P;2014;270000367;270000086;N2800;8;2;9.75;;;;
PERINAT_P;2014;270000367;270000086;N280H;8;1;9.3;;;;
PERINAT_P;2014;270000391;760024042;M1030;1;1;0.54;;;;
PERINAT_P;2014;270000391;760024042;M1140;1;;0.12;;;;
PERINAT_P;2014;270000391;760024042;M2050;1;1;0.35;;;;
PERINAT_P;2014;270000391;760024042;N2700;;1;0.8;;;;
PERINAT_P;2014;270000391;760024042;N2800;;1;0.8;;;;
PERINAT_P;2014;270000441;270000110;M2050;;3;0.25;0;0;;
PERINAT_P;2014;270000441;270000110;N2800;;3;0.5;;;;
PERINAT_P;2014;270000458;270023724;M1030;3;1;3.93;1;0;0;0
PERINAT_P;2014;270000458;270023724;M1140;1;;1.3;0;1;;
PERINAT_P;2014;270000458;270023724;M2050;2;3;4.33;1;0;;
PERINAT_P;2014;270000458;270023724;N2340;;1;0.95;;;;
PERINAT_P;2014;270000458;270023724;N2800;5;5;9.67;;;;
PERINAT_P;2014;280000084;280000183;M1030;5;;4.5;1;;1;
PERINAT_P;2014;280000084;280000183;M1140;3;1;3.98;1;;;
PERINAT_P;2014;280000084;280000183;M2050;7;7;10.43;1;;;
PERINAT_P;2014;280000084;280000183;N2340;6;4;9.83;;;;
PERINAT_P;2014;280000084;280000183;N2800;19;10;23.64;;;;
PERINAT_P;2014;280000084;280000183;N280H;15;4;15.69;;;;
PERINAT_P;2014;280000662;280500075;M1140;2;0;2.34;0;1;;
PERINAT_P;2014;280000662;280500075;M2050;4;0;3.3;0;1;;
PERINAT_P;2014;280000662;280500075;N2800;5;5;8.5;;;;
PERINAT_P;2014;280000662;280500075;N280H;1;;1;;;;
PERINAT_P;2014;280502998;280000589;M1140;;1;0.7;0;0;;
PERINAT_P;2014;280504267;280000134;M1030;11;4;4.5;1;0;1;
PERINAT_P;2014;280504267;280000134;M1140;7;1;2.5;1;1;;
PERINAT_P;2014;280504267;280000134;M2050;6;1;4.4;1;0;;
PERINAT_P;2014;280504267;280000134;MIVG;5;;0.4;;;;
PERINAT_P;2014;280504267;280000134;N2340;6;2;7.25;;;;
PERINAT_P;2014;280504267;280000134;N2700;1;1;1.05;;;;
PERINAT_P;2014;280504267;280000134;N2800;41;12;45.95;;;;
PERINAT_P;2014;280504267;280000134;N280H;24;7;26.27;;;;
PERINAT_P;2014;280504267;280000134;N3120;;1;0.8;;;;
PERINAT_P;2014;290000025;290020700;M1030;11;1;4;1;0;0;
PERINAT_P;2014;290000025;290020700;M1140;8;7;7.69;1;1;;
PERINAT_P;2014;290000025;290020700;M2050;11;2;10.06;1;1;;
PERINAT_P;2014;290000025;290020700;MIVG;20;2;0.63;;;;
PERINAT_P;2014;290000025;290020700;N2340;5;14;15.28;;;;
PERINAT_P;2014;290000025;290020700;N2700;0;1;0.13;;;;
PERINAT_P;2014;290000025;290020700;N2800;33;24;48.2;;;;
PERINAT_P;2014;290000025;290020700;N280H;33;24;48.2;;;;
PERINAT_P;2014;290000033;290021542;M1030;6;1;1;1;0;1;0
PERINAT_P;2014;290000033;290021542;M1140;5;;1.2;0;1;;
PERINAT_P;2014;290000033;290021542;M2050;3;1;2.57;1;0;;
PERINAT_P;2014;290000033;290021542;MIVG;1;;0.2;;;;
PERINAT_P;2014;290000033;290021542;N2340;1;1;1.8;;;;
PERINAT_P;2014;290000033;290021542;N2800;11;11;17.75;;;;
PERINAT_P;2014;290000058;290000017;M1030;14;1;10.9;1;;0;
PERINAT_P;2014;290000058;290000017;M2050;10;1;4.34;1;;;
PERINAT_P;2014;290000058;290000017;MIVG;1;;1;;;;
PERINAT_P;2014;290000058;290000017;N2340;13;17;25.3;;;;
PERINAT_P;2014;290000058;290000017;N2700;2;;1.5;;;;
PERINAT_P;2014;290000058;290000017;N2800;44;;43.1;;;;
PERINAT_P;2014;290000058;290000017;N280H;13;;12.3;;;;
PERINAT_P;2014;290000066;290020700;M1140;1;0;0.03;0;0;;
